month_end,trade_date,next_trade_date,D10,LS,turnover_D10,turnover_LS,turnover_LS_reconst,turnover_LS_reweight,ls_gross_long,ls_gross_short,dispersion,dispersion_gate_active,CDI,BOVA11,LS_pre_overlay,beta_est,hedge_ratio,vt_scale,LS_vt,LS_pre_vt,LS_carry,LS_borrow_cost,LS_financing_net,LS_net
2015-03-31,2015-04-01,2015-05-04,0.06570704871083109,-0.02919349159316227,0.1111111111111111,0.3994708994708995,0.29064454064454065,0.10882635882635878,0.5,0.5,2.251162703915803,1,0.009500851121819975,0.09960159362549792,-0.008851029026477988,0.09486454716512864,-0.1366317756666767,1.2998124862310654,-0.02919349159316227,-0.022459771622760513,0.006174662458982015,0.004181516336884547,0.001993146122097468,-0.027200345471064803
2015-04-30,2015-05-04,2015-06-01,-0.07114952834173434,0.014496556591831935,0.13333333333333333,0.30909090909090914,0.2587121212121212,0.05037878787878791,0.5,0.5,2.222434179834139,1,0.009839156200071697,-0.07282608695652182,0.0012096965157299354,0.03530946775842853,-0.1366317756666767,1.2989683090273918,0.014496556591831935,0.011160054091455315,0.006390376045731755,0.00417880060611124,0.002211575439620515,0.01670813203145245
2015-05-29,2015-06-01,2015-07-01,-0.06093955601909155,-0.03227160151832105,0.2222222222222222,0.36269841269841274,0.2843434343434344,0.07835497835497829,0.5000000000000001,0.5,2.2335159646197913,1,0.010676335957019667,0.008401719421649023,-0.024372526842067515,0.0294223499062538,-0.1366317756666767,1.264537964261956,-0.03227160151832105,-0.025520468685300626,0.006750316068433186,0.004068037668651933,0.002682278399781253,-0.029589323118539797
2015-06-30,2015-07-01,2015-08-03,-0.08249145029057572,0.013468307377362747,0.1111111111111111,0.3066378066378066,0.21392496392496393,0.09271284271284268,0.5000000000000001,0.5000000000000001,2.3247210580996054,1,0.01179043542335334,-0.05250920364270495,0.0034804755345573886,0.0259630718043657,-0.1366317756666767,1.264048069496971,0.013468307377362747,0.010654901267103294,0.0074518385677092465,0.004066461669817611,0.003385376897891636,0.016853684275254383
2015-07-31,2015-08-03,2015-09-01,-0.11964353012483904,0.040005579809163756,0.13333333333333328,0.22354497354497369,0.14695767195767198,0.07658730158730175,0.5000000000000001,0.5000000000000001,2.2686702054346717,1,0.011074878415799239,-0.09427402862985679,0.0192683036657097,0.015373489708197484,-0.1366317756666767,1.2443751299746544,0.040005579809163756,0.03214913159665815,0.006890651634056837,0.00400317352719818,0.002887478106858657,0.042893057916022416
2015-08-31,2015-09-01,2015-10-01,0.013469699075406757,0.06784435783034322,0.06060606060606061,0.08585858585858598,0.042929292929292935,0.04292929292929304,0.5000000000000001,0.5000000000000001,2.2496291032323605,1,0.011074875956177843,-0.015353352901332107,0.056055246848404745,-0.0232051039003909,-0.1366317756666767,1.1666527033802523,0.06784435783034322,0.058153002717750875,0.0064602669869379195,0.0037531393107327225,0.002707127676205197,0.07055148550654841
2015-09-30,2015-10-01,2015-11-03,0.021178271758504463,-0.0477280993364344,0.15384615384615377,0.3109298109298109,0.23879823879823878,0.07213157213157213,0.5000000000000001,0.5,2.2984674352633894,1,0.011077686139502774,0.03187342352671396,-0.03884179938115467,-0.009550035169171736,-0.1366317756666767,1.1049009579857207,-0.0477280993364344,-0.043196721834185624,0.0061198730139008775,0.0035544830161258812,0.0025653899977749963,-0.0451627093386594
2015-10-30,2015-11-03,2015-12-01,-0.020667026784108172,0.02001730752629755,0.18181818181818185,0.27323232323232344,0.2138888888888889,0.05934343434343451,0.5000000000000001,0.5,2.3197174130777283,1,0.01055176109653888,-0.022222222222222254,0.01441840228750991,-0.08367528200001731,-0.1366317756666767,1.1468171235985116,0.02001730752629755,0.01745466396899162,0.006050470154815698,0.0036893279519501746,0.0023611422028655235,0.022378449729163072
2015-11-30,2015-12-01,2016-01-04,0.017595975969705902,0.05097956952582576,0.18181818181818185,0.25514331638154003,0.17605650667561842,0.07908680970592162,0.5000000000000001,0.5,2.3058638481825477,1,0.011613030888727227,-0.06818181818181823,0.036557420821639784,-0.08679574661404917,-0.1366317756666767,1.1113143006980493,0.05097956952582576,0.04587322370800411,0.006452863650545372,0.0035751148361843274,0.002877748814361044,0.053857318340186804
2015-12-30,2016-01-04,2016-02-01,-0.09709437029072226,0.0030489932474749145,0.0,0.0,0.0,0.0,0.5000000000000001,0.5,2.2023688779510784,0,0.010548946427317851,-0.04390243902439017,0.008240506659184273,-0.12537823060323383,0.12537823060323383,1.1143587984986973,0.0030489932474749145,0.0027360965351398703,0.005877655633086523,0.003584909031443932,0.0022927466016425912,0.005341739849117505
