month_end,trade_date,ticker,score,multiplier,flags,trading_days,max_halt_run,short_median_volume,long_median_volume,zero_volume_days
2015-04-30,2015-05-04,GUAR3,1,0.75,liquidity_slump,21,0,1270768.0,2017010.0,0
2015-04-30,2015-05-04,TUPY3,1,0.75,liquidity_slump,21,0,1442987.0,2571929.0,0
