month_end,trade_date,ticker,score,multiplier,flags,trading_days,max_halt_run,short_median_volume,long_median_volume,zero_volume_days
2015-11-30,2015-12-01,ARTR3,1,0.75,liquidity_slump,21,0,1248486.0,2892891.0,0
2015-11-30,2015-12-01,RSID3,1,0.75,liquidity_slump,21,0,1368329.0,2119513.0,0
