month_end,trade_date,ticker,score,multiplier,flags,trading_days,max_halt_run,short_median_volume,long_median_volume,zero_volume_days
2023-05-31,2023-06-01,AMAR3,1,0.75,liquidity_slump,21,0,2421058.0,5320429.0,0
