bps,D10_sharpe,D10_mean,D10_t,D10_alpha_bps,D10_alpha_t,LS_mean,LS_t,LS_alpha_bps,LS_alpha_t,LS_ir,LS_mean_vt,LS_t_vt,LS_alpha_bps_vt,LS_alpha_t_vt,LS_ir_vt,LS_maxDD_vt,LS_hit_vt,avg_turnover_D10,avg_turnover_LS
20,0.13912117552397482,0.010648061581269793,2.224184415779628,38.825968572420216,1.479840116607367,0.009957857070970426,4.882806330157515,103.03079666553131,5.209151274160348,1.2270138308466094,0.009517774474770462,4.676994516821918,99.09866969308213,5.017833601675606,1.1815702193570257,-0.2120097080592962,0.6358695652173914,0.19404210384735587,0.28440779043879433
50,0.12557037279256392,0.010356998425498757,2.165717663474728,35.91720371284391,1.3728990086691129,0.009531245385312236,4.681650073756854,98.75445555635368,5.001156543345165,1.1758490594494475,0.009086456863981945,4.467545869326796,94.77327711381005,4.801847874036608,1.1296127009338255,-0.22278319661588974,0.6304347826086957,0.19404210384735587,0.28440779043879433
100,0.10297448348636448,0.009871893165880365,2.0679555159315495,31.069262280216794,1.1932342234499698,0.00882022590921525,4.344407725392694,91.62722037439089,4.652445391886562,1.090545288290628,0.008367594179334418,4.11735854501979,87.5642894816898,4.440572381506017,1.0430217085193152,-0.24042341285972013,0.6141304347826086,0.19404210384735587,0.28440779043879433
