month_end,trade_date,ticker,score,multiplier,flags,trading_days,max_halt_run,short_median_volume,long_median_volume,zero_volume_days
2013-12-30,2014-01-02,CCXC3,1,0.75,liquidity_slump,21,0,1570222.0,3582465.0,0
2013-12-30,2014-01-02,OSXB3,1,0.75,liquidity_slump,21,0,634065.0,3378959.0,0
