month_end,trade_date,next_trade_date,D10,LS,turnover_D10,turnover_LS,turnover_LS_reconst,turnover_LS_reweight,ls_gross_long,ls_gross_short,dispersion,dispersion_gate_active,CDI,BOVA11,LS_pre_overlay,beta_est,hedge_ratio,vt_scale,LS_vt,LS_pre_vt,LS_carry,LS_borrow_cost,LS_financing_net,LS_net
2011-01-31,2011-02-01,2011-03-01,-0.02137596533113594,0.007902324097626803,0.0,2.7755575615628914e-16,0.0,2.7755575615628914e-16,0.5000000000000001,0.5000000000000001,2.1859472956446657,1,0.008425009434362085,-0.0011961722488037507,0.007902324097626803,0.0,0.0,1.0,0.007902324097626803,0.007902324097626803,0.0042125047171810434,0.003217015055001716,0.0009954896621793274,0.00889781375980613
2011-02-28,2011-03-01,2011-04-01,0.0423741405634697,0.04153348299752174,0.0,0.0,0.0,0.0,0.5000000000000001,0.5000000000000001,2.087846467337309,0,0.009206833909138457,0.017964071856287456,0.04153348299752174,0.0,0.0,1.0,0.04153348299752174,0.04153348299752174,0.004603416954569229,0.003217015055001716,0.0013864018995675131,0.042919884897089255
2011-03-31,2011-04-01,2011-05-02,0.026074089689594657,0.05134491868718494,0.0,0.0,0.0,0.0,0.5000000000000001,0.5000000000000001,2.033559923160884,0,0.008396233613529702,-0.03676470588235292,0.05134491868718494,0.0,0.0,1.0,0.05134491868718494,0.05134491868718494,0.004198116806764852,0.003217015055001716,0.000981101751763136,0.05232602043894807
2011-04-29,2011-05-02,2011-06-01,0.01660142290228139,0.0464863692246186,0.25641025641025644,0.694871794871795,0.4474358974358976,0.2474358974358973,0.5,0.5000000000000001,2.150147354981376,1,0.009853034390991944,-0.029312977099236637,0.0464863692246186,0.0,0.0,1.0,0.0464863692246186,0.0464863692246186,0.004926517195495973,0.003217015055001716,0.0017095021404942568,0.04819587136511286
2011-05-31,2011-06-01,2011-07-01,-0.0200390471742616,0.02585520383789301,0.0,0.0,0.0,0.0,0.5,0.5000000000000001,2.1463085180837402,0,0.009535252207044431,-0.0301981755268953,0.02585520383789301,0.0,0.0,1.0,0.02585520383789301,0.02585520383789301,0.0047676261035222165,0.003217015055001716,0.0015506110485205005,0.02740581488641351
2011-06-30,2011-07-01,2011-08-01,-0.03971530126236399,0.04096626494996018,0.35897435897435903,0.42735042735042733,0.28311965811965806,0.14423076923076927,0.49999999999999994,0.5000000000000001,2.164331440425322,1,0.009675260632866944,-0.05124878365228669,0.04096626494996018,0.0,0.0,1.0,0.04096626494996018,0.04096626494996018,0.004837630316433473,0.003217015055001716,0.001620615261431757,0.04258688021139194
2011-07-29,2011-08-01,2011-09-01,0.023091886950276353,0.03714397236709025,0.0,0.0,0.0,0.0,0.49999999999999994,0.5000000000000001,2.1115095375697503,0,0.010704896208957981,-0.029401709401709386,0.03714397236709025,-0.09287023300072074,0.0,1.0,0.03714397236709025,0.03714397236709025,0.0053524481044789915,0.003217015055001716,0.0021354330494772755,0.03927940541656753
2011-08-31,2011-09-01,2011-10-03,-0.03616337063825658,0.020936892901613723,0.0,0.0,0.0,0.0,0.49999999999999994,0.5000000000000001,2.103823963994617,0,0.009398254167376052,-0.09915463191264529,0.020936892901613723,-0.0928474262947363,0.0,1.0,0.020936892901613723,0.020936892901613723,0.004699127083688027,0.003217015055001716,0.001482112028686311,0.022419004930300034
2011-09-30,2011-10-03,2011-11-01,0.047674338765542466,0.013166880478664907,0.30769230769230765,0.5477855477855479,0.3761655011655011,0.17162004662004668,0.5000000000000001,0.5,2.1891795144676593,1,0.008789482465142662,0.08856304985337249,0.013166880478664907,0.07052765933417912,0.0,1.0,0.013166880478664907,0.013166880478664907,0.004394741232571331,0.003217015055001715,0.0011777261775696157,0.014344606656234523
2011-10-31,2011-11-01,2011-12-01,0.039849903858999704,0.08837832253044882,0.30769230769230776,0.40252525252525256,0.2864478114478115,0.1160774410774411,0.5000000000000001,0.5,2.1994065430927905,1,0.008567424211848751,0.025502873563218342,0.08837832253044882,-0.04350885343799509,0.0,1.0,0.08837832253044882,0.08837832253044882,0.0042837121059243755,0.003217015055001715,0.0010666970509226603,0.08944501958137148
2011-11-30,2011-12-01,2012-01-02,0.03893855547905,0.05892260471314012,0.0,0.0,0.0,0.0,0.5000000000000001,0.5,2.186199941698742,0,0.009047373489255106,-0.010332749562171673,0.05892260471314012,0.020515554920597825,0.0,1.0,0.05892260471314012,0.05892260471314012,0.004523686744627553,0.003217015055001715,0.001306671689625838,0.06022927640276596
2011-12-29,2012-01-02,2012-02-01,0.06409275788724704,-0.017297859152991618,0.0,0.0,0.0,0.0,0.5000000000000001,0.5,2.1640829877911982,0,0.00883164575843809,0.10953813484339059,-0.016173309156095893,0.017792286288931286,0.0,1.069531224936232,-0.017297859152991618,-0.016173309156095893,0.004722860453112584,0.0034406980524142846,0.001282162400698299,-0.01601569675229332
2012-01-31,2012-02-01,2012-03-01,0.06543822188155707,0.0071251033759655875,0.0,0.0,0.0,0.0,0.5000000000000001,0.5,2.089271036011997,0,0.007414836145679615,0.0389154704944179,0.0015539075389820408,-0.13123387204240586,0.13123387204240586,1.0696851016827817,0.0071251033759655875,0.0066609354143165,0.003965769878226232,0.003441193076224549,0.0005245768020016831,0.00764968017796727
2012-02-29,2012-03-01,2012-04-02,0.041372312417161876,0.07508324895469244,0.0,0.0,0.0,0.0,0.5000000000000001,0.5,2.071673638329337,0,0.008054920154665135,-0.032238256063862436,0.07771340042672371,-0.1434140270330197,0.1434140270330197,1.027271406995629,0.07508324895469244,0.07308998230008354,0.004137294580260151,0.003304747581877733,0.0008325469983824184,0.07591579595307486
