month_end,trade_date,next_trade_date,D10,LS,turnover_D10,turnover_LS,turnover_LS_reconst,turnover_LS_reweight,ls_gross_long,ls_gross_short,CDI,BOVA11,LS_pre_overlay,beta_est,hedge_ratio,vt_scale,LS_vt,LS_pre_vt,LS_carry,LS_borrow_cost,LS_financing_net,LS_net
2011-01-31,2011-02-01,2011-03-01,-0.02137596533113594,0.007902324097626803,0.0,2.7755575615628914e-16,0.0,2.7755575615628914e-16,0.5000000000000001,0.5000000000000001,0.008425009434362085,-0.0011961722488037507,0.007902324097626803,0.0,0.0,1.0,0.007902324097626803,0.007902324097626803,0.0042125047171810434,0.003217015055001716,0.0009954896621793274,0.00889781375980613
2011-02-28,2011-03-01,2011-04-01,0.039186766432770255,0.03824926243045368,0.16666666666666666,0.3277777777777779,0.21388888888888888,0.11388888888888897,0.5000000000000003,0.5,0.009206833909138457,0.017964071856287456,0.03824926243045368,0.0,0.0,1.0,0.03824926243045368,0.03824926243045368,0.004603416954569228,0.003217015055001715,0.0013864018995675131,0.03963566433002119
2011-03-31,2011-04-01,2011-05-02,0.02681826831118803,0.06848397402479726,0.16666666666666666,0.2916666666666668,0.18333333333333332,0.10833333333333349,0.5000000000000001,0.5,0.008396233613529702,-0.03676470588235292,0.06848397402479726,0.0,0.0,1.0,0.06848397402479726,0.06848397402479726,0.004198116806764851,0.003217015055001715,0.000981101751763136,0.0694650757765604
2011-04-29,2011-05-02,2011-06-01,0.009237893928696799,0.030066201232064226,0.25641025641025644,0.40850815850815864,0.2613969363969364,0.1471112221112222,0.5,0.5000000000000001,0.009853034390991944,-0.029312977099236637,0.030066201232064226,0.0,0.0,1.0,0.030066201232064226,0.030066201232064226,0.004926517195495973,0.003217015055001716,0.0017095021404942568,0.031775703372558486
2011-05-31,2011-06-01,2011-07-01,-0.019466660403932287,0.02118426020097124,0.20512820512820507,0.29953379953379955,0.20058275058275057,0.09895104895104896,0.5,0.5000000000000001,0.009535252207044431,-0.0301981755268953,0.02118426020097124,0.0,0.0,1.0,0.02118426020097124,0.02118426020097124,0.0047676261035222165,0.003217015055001716,0.0015506110485205005,0.02273487124949174
2011-06-30,2011-07-01,2011-08-01,-0.033386546838307184,0.0447876455477734,0.2222222222222222,0.23931623931623935,0.1817793317793318,0.05753690753690755,0.5,0.5000000000000001,0.009675260632866944,-0.05124878365228669,0.0447876455477734,0.0,0.0,1.0,0.0447876455477734,0.0447876455477734,0.004837630316433473,0.003217015055001716,0.001620615261431757,0.046408260809205154
2011-07-29,2011-08-01,2011-09-01,0.011471034973435523,0.018528357295038697,0.20512820512820507,0.2905982905982906,0.20211732711732713,0.0884809634809635,0.5000000000000001,0.5,0.010704896208957981,-0.029401709401709386,0.02309072979533019,-0.15517371585293757,0.15517371585293757,1.0,0.018528357295038697,0.018528357295038697,0.005352448104478991,0.003217015055001715,0.0021354330494772755,0.020663790344515973
2011-08-31,2011-09-01,2011-10-03,-0.06818061656021751,0.01481915734461451,0.2564102564102564,0.28846153846153855,0.219988344988345,0.0684731934731935,0.5000000000000003,0.5,0.009398254167376052,-0.09915463191264529,0.03004058433163519,-0.1535120114250505,0.1535120114250505,1.0,0.01481915734461451,0.01481915734461451,0.004699127083688026,0.003217015055001715,0.001482112028686311,0.01630126937330082
2011-09-30,2011-10-03,2011-11-01,0.055821045582530954,0.012989279117355167,0.3333333333333334,0.3463480963480965,0.2716588966588967,0.0746891996891998,0.5000000000000001,0.5000000000000001,0.008789482465142662,0.08856304985337249,-0.0006062128035730679,-0.017036927165383374,0.1535120114250505,1.0,0.012989279117355167,0.012989279117355167,0.004394741232571332,0.003217015055001716,0.0011777261775696157,0.014167005294924782
2011-10-31,2011-11-01,2011-12-01,0.05634065568007835,0.08378025344143453,0.3333333333333333,0.33838383838383845,0.22474747474747478,0.11363636363636369,0.5000000000000001,0.5000000000000001,0.008567424211848751,0.025502873563218342,0.07986525602362614,-0.09957806419913293,0.1535120114250505,1.0,0.08378025344143453,0.08378025344143453,0.004283712105924376,0.003217015055001716,0.0010666970509226603,0.08484695049235719
2011-11-30,2011-12-01,2012-01-02,0.022352548164327243,0.045435587262368744,0.2857142857142856,0.26457431457431474,0.2045093795093795,0.06006493506493527,0.5,0.5,0.009047373489255106,-0.010332749562171673,0.04702178843120903,-0.03560595104292711,0.1535120114250505,1.0,0.045435587262368744,0.045435587262368744,0.004523686744627553,0.003217015055001715,0.001306671689625838,0.04674225895199458
2011-12-29,2012-01-02,2012-02-01,0.08393224439190507,0.02301433723819531,0.25641025641025633,0.336863136863137,0.2324046324046324,0.10445850445850464,0.5000000000000001,0.5000000000000002,0.00883164575843809,0.10953813484339059,0.0019189110786424855,-0.03713020193492231,0.1535120114250505,1.2284579507737572,0.02301433723819531,0.018734330486199782,0.005424652725185302,0.003951967722075734,0.0014726850031095678,0.024487022241304876
2012-01-31,2012-02-01,2012-03-01,0.08267450874168314,-0.006289631201645801,0.20512820512820507,0.2905982905982906,0.18048433048433046,0.11011396011396012,0.5000000000000001,0.5000000000000001,0.007414836145679615,0.0389154704944179,-0.011418065001350603,-0.1020570053954678,0.1535120114250505,1.1553172366924485,-0.006289631201645801,-0.005444072850200307,0.00428324400317693,0.0037166729437425874,0.000566571059434343,-0.005723060142211458
2012-02-29,2012-03-01,2012-04-02,0.03875759873649665,0.06184635443770178,0.09523809523809523,0.14835164835164844,0.07417582417582418,0.07417582417582426,0.5,0.5,0.008054920154665135,-0.032238256063862436,0.05686957268482449,-0.12043720498355448,0.12043720498355448,1.1672011259717543,0.06184635443770178,0.05298688723094877,0.004700855937068861,0.003754903594466087,0.0009459523426027742,0.06279230678030455
