month_end,trade_date,ticker,score,multiplier,flags,trading_days,max_halt_run,short_median_volume,long_median_volume,zero_volume_days
2021-05-31,2021-06-01,OIBR3,1,0.75,liquidity_slump,21,0,83803159.0,170976635.0,0
2021-05-31,2021-06-01,PRIO3,1,0.75,liquidity_slump,21,0,186320187.0,468597603.0,0
