month_end,mom_raw,mom_net,mom,mom_carry,mom_borrow,mom_dispersion,mom_gate_active,mom_turnover,mom_gross_long,mom_gross_short,val_raw,val_net,val,val_carry,val_borrow,val_dispersion,val_gate_active,val_turnover,val_gross_long,val_gross_short,bova11,cdi,combo_raw,combo_net,combo,combo_carry,combo_borrow,combo_financing,combo_turnover,combo_gross_long,combo_gross_short,combo_gate_active,mom_risk_ls_weighted_multiplier,val_risk_ls_weighted_multiplier,mom_risk_ls_weighted_score,val_risk_ls_weighted_score,mom_risk_ls_flagged,val_risk_ls_flagged,mom_risk_ls_high,val_risk_ls_high,mom_risk_d10_weighted_multiplier,val_risk_d10_weighted_multiplier,mom_risk_d10_weighted_score,val_risk_d10_weighted_score,mom_risk_d10_flagged,val_risk_d10_flagged,mom_risk_d10_high,val_risk_d10_high,mom_risk_universe_flagged,val_risk_universe_flagged,mom_risk_universe_high,val_risk_universe_high,mom_risk_universe_avg_multiplier,val_risk_universe_avg_multiplier,combo_risk_ls_weighted_multiplier,combo_risk_ls_weighted_score,combo_risk_d10_weighted_multiplier,combo_risk_d10_weighted_score,combo_risk_universe_avg_multiplier,combo_risk_ls_flagged,combo_risk_ls_high,combo_risk_d10_flagged,combo_risk_d10_high,combo_risk_universe_flagged,combo_risk_universe_high
2015-10-30,0.0254227724147778,0.0272828351975122,0.0272828351975122,0.0047664449601383,0.0029063821774038,2.303756632278231,1.0,0.2750402052727632,0.5,0.4999999999999998,0.0118733185583778,0.0142905473727497,0.0142905473727497,0.0061941931243988,0.0037769643100269,2.232654209614066,1.0,0.0793650793650794,0.5,0.4999999999999998,-0.0222222222222222,0.0105517610965388,0.0186480454865778,0.02078669128513095,0.02078669128513095,0.005480319042268551,0.00334167324371535,0.0021386457985532008,0.1772026423189213,0.5,0.4999999999999998,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-30,-0.0296661400335416,-0.0273849926322762,-0.0273849926322762,0.0051150861651662,0.0028339387639008,2.201079964071096,1.0,0.3738927738927737,0.4999999999999998,0.5,0.0126757085140704,0.0157703463594174,0.0157703463594174,0.0069392005181924,0.0038445626728454,2.239105598699424,1.0,0.0555555555555556,0.5,0.5,-0.0681818181818182,0.0116130308887272,-0.008495215759735601,-0.0058073231364294,-0.0058073231364294,0.0060271433416793,0.0033392507183731,0.0026878926233062,0.21472416472416464,0.4999999999999999,0.5,1.0,0.9977272727272728,1.0,0.009090909090909,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.995,0.9949494949494948,0.9988636363636364,0.0045454545454545,1.0,0.0,0.9949747474747475,1.0,0.0,0.0,0.0,4.0,0.0
2015-12-30,0.0558349734686059,0.0575977593624921,0.0575977593624921,0.0045190551941948,0.0027562693003086,2.22894550086341,1.0,0.3129370629370628,0.4999999999999998,0.4999999999999999,0.0766058778869705,0.0788495342972678,0.0788495342972678,0.0057518086513556,0.0035081522410584,2.180183438112249,1.0,0.1465201465201465,0.5000000000000001,0.5,-0.0439024390243901,0.0105489464273178,0.0662204256777882,0.06822364682987996,0.06822364682987996,0.0051354319227752,0.0031322107706835,0.0020032211520917003,0.22972860472860465,0.49999999999999994,0.49999999999999994,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-29,-0.0266117272098438,-0.0251174156388979,-0.0251174156388979,0.0041792914128564,0.0026849798419105,2.254132811552482,1.0,0.4651710651215843,0.5,0.4999999999999999,0.0092683276295811,0.0112212963981977,0.0112212963981977,0.0054620641122985,0.0035090953436819,2.173258294044776,1.0,0.079059829059829,0.5,0.5000000000000001,0.0716836734693875,0.0100148561151443,-0.00867169979013135,-0.006948059620350101,-0.006948059620350101,0.00482067776257745,0.0030970375927962,0.0017236401697812496,0.2721154470907067,0.5,0.5,1.0,0.994433448787729,1.0,0.0222662048490846,0.0,1.0,0.0,0.0,0.0,0.9877757901013716,1.0,0.048896839594514,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9972826086956522,0.9972826086956522,0.9972167243938646,0.0111331024245423,0.9938878950506858,0.024448419797257,0.9972826086956522,1.0,0.0,1.0,0.0,2.0,0.0
2016-02-29,-0.0751853347357588,-0.0733026078733269,-0.0733026078733269,0.0042251928373288,0.0023424659748969,2.253540500817847,1.0,0.3234458103334894,0.5,0.4999999999999999,-0.0143641698321239,-0.0115660793092811,-0.0115660793092811,0.0062794408850374,0.0034813503621946,2.2000801184038723,1.0,0.0534188034188034,0.5,0.5000000000000001,0.1454415615329682,0.0116052989572839,-0.044774752283941344,-0.042434343591304005,-0.042434343591304005,0.0052523168611831005,0.00291190816854575,0.0023404086926373507,0.1884323068761464,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-31,0.040827946128326,0.0423118756315502,0.0423118756315502,0.0038065644761307,0.0023226349729065,2.1574611807291997,1.0,0.3053613053613052,0.4999999999999998,0.5,0.014716780896791,0.0169490073274106,0.0169490073274106,0.0057260899625048,0.0034938635318852,2.143307648810167,1.0,0.0732600732600733,0.5,0.5000000000000001,0.0879052369077306,0.0105447264597267,0.0277723635125585,0.0296304414794804,0.0296304414794804,0.0047663272193177505,0.00290824925239585,0.0018580779669219007,0.18931068931068923,0.4999999999999999,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-29,-0.0044583570387363,-0.0027818745301656,-0.0027818745301656,0.0040007458849255,0.0023242633763549,2.297971508873144,1.0,0.4585414585414582,0.5000000000000001,0.5,0.0339364352374872,0.0364292066659023,0.0364292066659023,0.0059487319332633,0.0034559605048482,2.1587230703074076,1.0,0.0989010989010988,0.5000000000000001,0.5,-0.101432664756447,0.01107487204245,0.014739039099375448,0.016823666067868347,0.016823666067868347,0.0049747389090944,0.0028901119406015497,0.00208462696849285,0.2787212787212785,0.5000000000000001,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-31,-0.0142142226935882,-0.0123641987945564,-0.0123641987945564,0.004151801866514,0.0023017779674822,2.2666055423025253,1.0,0.4373737373737372,0.5,0.4999999999999999,-0.067078324500562,-0.0645252352648005,-0.0645252352648005,0.0057296128228174,0.003176523587056,2.1548853995341544,1.0,0.0732600732600731,0.5000000000000001,0.5,0.064625850340136,0.0116052975557581,-0.0406462735970751,-0.03844471702967845,-0.03844471702967845,0.0049407073446657,0.0027391507772691,0.0022015565673966005,0.25531690531690515,0.5,0.49999999999999994,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-30,-0.030883777452462,-0.0292340274856644,-0.0292340274856644,0.0039369526006755,0.0022872026338779,2.1912085993846704,1.0,0.4935158365270893,0.5,0.4999999999999999,-0.0697151748858626,-0.0676366023902476,-0.0676366023902476,0.0049602918969529,0.0028817194013378,2.1486624058383614,1.0,0.1133376427494074,0.5000000000000001,0.5000000000000002,0.1112220447284344,0.011074869886563,-0.0502994761691623,-0.048435314937956,-0.048435314937956,0.0044486222488142,0.0025844610176078498,0.0018641612312063505,0.30342673963824834,0.5,0.5,1.0,0.99096798403845,0.9926470588235294,0.0361280638462002,0.0294117647058823,1.0,1.0,0.0,0.0,1.0,0.9826340326340328,0.0,0.0694638694638694,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.995049504950495,0.995,0.9918075214309897,0.03276991427604125,0.9913170163170164,0.0347319347319347,0.9950247524752476,2.0,0.0,1.0,0.0,4.0,0.0
2016-07-29,-0.0218107152380704,-0.0198111643099172,-0.0198111643099172,0.0042558186836946,0.0022562677555415,2.2671633058210783,1.0,0.4108190557724662,0.4999999999999999,0.4999999999999998,-0.0518648544806098,-0.0494288167649502,-0.0494288167649502,0.005184831593194,0.0027487938775345,2.0941785843727887,1.0,0.0693815987933634,0.5000000000000002,0.5,0.0161725067385445,0.0121360000320682,-0.0368377848593401,-0.0346199905374337,-0.0346199905374337,0.0047203251384443,0.002502530816538,0.0022177943219063,0.2401003272829148,0.5,0.4999999999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-31,0.0201083613427941,0.0217381928994259,0.0217381928994259,0.0038894196488446,0.0022595880922129,2.2126936275669413,1.0,0.3424856467409658,0.5000000000000001,0.4999999999999999,0.0021291446911747,0.0041119316860485,0.0041119316860485,0.0047317102592328,0.002748923264359,2.100248808754675,1.0,0.0382101558572148,0.5000000000000001,0.5,0.0077807250221044,0.0110748694495896,0.0111187530169844,0.0129250622927372,0.0129250622927372,0.0043105649540387,0.00250425567828595,0.00180630927575275,0.19034790129909032,0.5000000000000001,0.49999999999999994,1.0,0.997340425531915,0.9926470588235294,0.0106382978723404,0.0294117647058823,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.995,0.9949494949494948,0.9949937421777222,0.02002503128911135,1.0,0.0,0.9949747474747475,2.0,0.0,0.0,0.0,4.0,0.0
2016-09-30,0.0248330347986147,0.0262522376454452,0.0262522376454452,0.0036841320755616,0.0022649292287312,2.1064711194988797,1.0,0.5420440080014545,0.4999999999999999,0.4999999999999999,-0.0099349260313694,-0.0081880148616166,-0.0081880148616166,0.0045348355155972,0.0027879243458443,2.183151857659813,1.0,0.1334123392946923,0.5000000000000001,0.5,0.1054570977364448,0.0104655882412147,0.007449054383622649,0.009032111391914299,0.009032111391914299,0.0041094837955794,0.0025264267872877498,0.00158305700829165,0.3377281736480734,0.5,0.49999999999999994,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-31,0.0196952655950102,0.0211063980192198,0.0211063980192198,0.0037237110000168,0.0023125785758071,2.0589798939226056,1.0,0.4791319791319792,0.5000000000000002,0.5,-0.0269611032604172,-0.0252762234705058,-0.0252762234705058,0.00444607841175,0.0027611986218386,2.1709417338158254,1.0,0.102869352869353,0.5000000000000001,0.5,-0.0587301587301587,0.0103600668732724,-0.0036329188327034988,-0.002084912725643,-0.002084912725643,0.004084894705883401,0.00253688859882285,0.0015480061070605507,0.2910006660006661,0.5000000000000002,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-30,-0.0007486686792797,0.0009825262612373,0.0009825262612373,0.004059688149791,0.0023284932092739,2.095663920692014,1.0,0.3613053613053611,0.4999999999999998,0.5,0.0207038774287976,0.0227859337026658,0.0227859337026658,0.0048824652755141,0.0028004090016459,2.1741543954293787,1.0,0.0526599914217682,0.4999999999999999,0.5000000000000001,-0.0220910623946036,0.0112176216314259,0.00997760437475895,0.01188422998195155,0.01188422998195155,0.00447107671265255,0.0025644511054599,0.0019066256071926498,0.20698267636356465,0.49999999999999983,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-29,0.033803422751413,0.0354316375802627,0.0354316375802627,0.0040172309072615,0.0023890160784118,2.184922973849356,1.0,0.282134532134532,0.4999999999999998,0.4999999999999999,-0.0772901936077559,-0.0755474335995426,-0.0755474335995426,0.0042998437582588,0.0025570837500455,2.1040208829010565,1.0,0.2254461271893035,0.5,0.4999999999999998,0.0863942058975684,0.0108190919474009,-0.021743385428171447,-0.020057898009639946,-0.020057898009639946,0.00415853733276015,0.00247304991422865,0.0016854874185314997,0.2537903296619177,0.4999999999999999,0.49999999999999983,1.0,1.0,0.9929536948466248,0.0,0.0281852206135015,0.0,1.0,0.0,0.0,1.0,0.9831932773109244,0.0,0.0672268907563025,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.9927184466019418,0.9951456310679612,0.9964768474233123,0.01409261030675075,0.9915966386554622,0.03361344537815125,0.9939320388349515,1.0,0.0,1.0,0.0,5.0,0.0
2017-01-31,0.0351404688400883,0.035946988149484,0.035946988149484,0.0031897029839965,0.0023831836746008,2.113223198687147,1.0,0.2296229774953178,0.5000000000000001,0.4999999999999998,0.0034378076721934,0.0043029009697727,0.0043029009697727,0.0034213572329614,0.0025562639353821,1.978734918295103,1.0,0.2143774677110379,0.5,0.5,0.0336507936507937,0.0086114407629276,0.01928913825614085,0.02012494455962835,0.02012494455962835,0.00330553010847895,0.00246972380499145,0.0008358063034875,0.22200022260317787,0.5,0.4999999999999999,1.0,0.9924081237911024,1.0,0.0303675048355899,0.0,1.0,0.0,0.0,0.0,0.9823182137011924,1.0,0.0707271451952302,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9975490196078431,0.9975247524752476,0.9962040618955512,0.01518375241779495,0.9911591068505963,0.0353635725976151,0.9975368860415454,1.0,0.0,1.0,0.0,2.0,0.0
2017-02-24,0.0250147111781239,0.0265282783887191,0.0265282783887191,0.0039062055522032,0.002392638341608,2.1083401282412826,1.0,0.341279642343472,0.5000000000000001,0.5000000000000001,-0.0015163509822735,0.0001078674602721,0.0001078674602721,0.0041917736152383,0.0025675551726926,2.123080187163849,1.0,0.4354312354312353,0.5,0.4999999999999998,-0.0371621621621621,0.0105041550583224,0.0117491800979252,0.0133180729244956,0.0133180729244956,0.00404898958372075,0.0024800967571503,0.0015688928265704498,0.3883554388873537,0.5,0.49999999999999994,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-31,0.0264353487022934,0.0269471383577789,0.0269471383577789,0.0028925868207633,0.0023807971652779,2.2578895386227473,1.0,0.4126400906061923,0.5,0.5,-0.0032745606307678,-0.0027205272134347,-0.0027205272134347,0.0031313445749902,0.0025773111576571,2.1937180827144376,1.0,0.2190526182772537,0.5000000000000001,0.4999999999999999,0.0121212121212122,0.0078171256972316,0.0115803940357628,0.0121133055721721,0.0121133055721721,0.00301196569787675,0.0024790541614675,0.00053291153640925,0.315846354441723,0.5,0.49999999999999994,1.0,0.988564122777761,0.9921910624715004,0.0457435088889562,0.0312357501139991,2.0,1.0,0.0,0.0,0.9957627118644068,1.0,0.0169491525423729,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.9952830188679244,0.9952830188679244,0.9903775926246307,0.03848962950147765,0.9978813559322034,0.00847457627118645,0.9952830188679244,3.0,0.0,1.0,0.0,4.0,0.0
2017-04-28,-0.0056693231237207,-0.0046422133438369,-0.0046422133438369,0.0033994038981843,0.0023722941183005,2.1955567891347703,1.0,0.271937508314424,0.4999999999999999,0.5,0.0332142031181685,0.0343085992056519,0.0343085992056519,0.0036220999924364,0.0025277039049531,2.1633544775884332,1.0,0.1647143857814173,0.5,0.5000000000000001,-0.0403403718878033,0.0092197113622023,0.0137724399972239,0.0148331929309075,0.0148331929309075,0.0035107519453103503,0.0024499990116268,0.0010607529336835505,0.21832594704792063,0.49999999999999994,0.5,1.0,0.9915966386554624,0.9879233511586452,0.0336134453781512,0.0483065953654189,2.0,2.0,0.0,0.0,1.0,0.9891456582633052,0.0,0.0434173669467786,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.9953271028037384,0.9953703703703703,0.9897599949070538,0.04096002037178505,0.9945728291316527,0.0217086834733893,0.9953487365870544,4.0,0.0,1.0,0.0,4.0,0.0
