month_end,LS_mom,LS_val,LS_qual,combo
2011-01-31,0.0073450863057815,-0.0059575737585873,0.0047487327001313,0.002045415082441833
2011-02-28,0.0382492624304536,-0.0072260137112399,0.0325047245720719,0.0211759910970952
2011-03-31,0.0701068416893196,0.028129746887188,0.0562121446213837,0.05148291106596377
2011-04-29,0.0300662012320642,0.0153806140118275,-0.0068268939915061,0.012873307084128533
2011-05-31,0.0208087315076038,0.034270480199213,0.0203778418590444,0.0251523511886204
2011-06-30,0.0438555785803711,-0.0367924196777388,0.0178355288472117,0.008299562583281331
2011-07-29,0.0186171156408158,-0.0210413069159985,0.0343358717144615,0.010637226813092935
2011-08-31,0.016103399285718,0.006778132316695,0.0051592346145268,0.009346922072313265
2011-09-30,0.012703626880526,-0.0155574342546172,-0.0047502614557595,-0.0025346896099502332
2011-10-31,0.0837037871517825,-0.0357144555731635,0.0493887231480405,0.032459351575553165
2011-11-30,0.0441576881978539,0.0552692635992395,0.0326391526022834,0.04402203479979226
2011-12-29,0.0224804901450181,-0.0023927866982191,0.0186303615485982,0.012906021665132399
2012-01-31,-0.0041197884811864,-0.0155201542321355,-0.0258101364676751,-0.015150026393665667
2012-02-29,0.0621538379540739,0.0254320842288378,0.0501916508623243,0.04592585768174533
2012-03-30,0.0556890929373459,0.0077310256865022,0.0285677489878376,0.030662622537228568
2012-04-30,-0.0119289699676839,0.0346994541202099,0.0535371636621894,0.025435882604905133
2012-05-31,0.0098217244744416,0.0263251271353518,0.0361485186009462,0.024098456736913194
2012-06-29,-0.0068875186218764,-0.0084393099209153,-0.0125690422355056,-0.009298623592765766
2012-07-31,-0.0457446524418361,-0.0008715161232412,-0.0549405558216823,-0.0338522414622532
2012-08-31,-0.0331828897745741,0.0370975167839718,-0.01221088558751,-0.0027654195260374327
2012-09-28,0.0201677805240244,0.0300471169929921,-0.0031501241595259,0.015688257785830197
2012-10-31,0.0029304594312548,0.0297496052049451,-0.0281118456533682,0.0015227396609439
2012-11-30,-0.0101185968528505,-0.0191368506144811,0.0347494212099846,0.0018313245808843335
2012-12-28,0.0195438330204654,0.0448181365205696,0.0021252193154796,0.022162396285504864
2013-01-31,0.0363721705940868,0.010647085431907,0.0118372692440625,0.019618841756685435
2013-02-28,0.0439053848480155,0.0489810668559226,0.0045983551344833,0.03249493561280713
2013-03-28,0.0420968840328915,0.0221521444574298,0.0239837437007148,0.029410924063678696
2013-04-30,-0.0077772157531532,0.0695736940098381,0.0178219642072464,0.02653948082131043
2013-05-31,0.0125841978591399,0.0108453515141635,0.036386164937934,0.019938571437079132
2013-06-28,0.0573252298353137,-0.0152574412039013,0.0114902890614468,0.0178526925642864
2013-07-31,0.002057660949063,-0.0413444822503217,0.0152376935196413,-0.008016375927205801
2013-08-30,-0.0131899628140275,0.0379877043350786,-0.0049794198218893,0.006606107233053935
2013-09-30,0.0396395335694978,0.0332327328003267,0.0417741521856376,0.0382154728518207
2013-10-31,0.0598297403407693,0.021734253010079,0.0096977299317593,0.030420574427535863
2013-11-29,-0.0193724354784574,-0.0262144470249575,-0.0509642743471697,-0.03218371895019487
2013-12-30,-0.0468656265000795,0.0292195476367362,-0.0445867327817464,-0.020744270548363232
2014-01-31,0.0389069652676365,-0.000695131045577,-0.0067734083006568,0.010479475307134231
2014-02-28,0.0373685711754024,-0.0156892937820261,0.019893061295448,0.013857446229608099
2014-03-31,0.0089070741678269,-0.0005813477388322,0.0184936587226179,0.008939795050537533
2014-04-30,0.0062896526911393,-0.010724947091264,-0.0193087029275331,-0.007914665775885933
2014-05-30,0.031543101579296,0.0059341134322975,-0.0120361314063111,0.008480361201760798
2014-06-30,0.0479239736193894,0.0251927663766802,-0.0046921036520601,0.02280821211466983
2014-07-31,-0.0287410035275178,-0.0008598278418121,0.0253838120433536,-0.0014056731086587667
2014-08-29,0.0357109133137306,0.0368150159208713,-0.0160284597217027,0.018832489837633068
2014-09-30,0.0230525891852841,-0.0061570889806975,0.0228284588715039,0.013241319692030165
2014-10-31,0.0024532257210142,-0.0425538329039531,0.0181974377810954,-0.007301056467281165
2014-11-28,-0.001885127207678,0.0676027989969879,0.0510004887616733,0.038906053516994395
2014-12-30,0.0170754047137236,0.0081296718557655,0.0407505534075361,0.02198520999234173
2015-01-30,-0.046744480121628,0.0480636463340383,-0.015939684870313,-0.0048735062193009
2015-02-27,0.0072712829864366,-0.0045286473321546,0.0607037887030936,0.0211488081191252
2015-03-31,-0.019135934791203,-0.034046241958148,-0.0460442685684086,-0.033075481772586526
2015-04-30,0.0382603205391905,0.0092552440462169,0.0195994989009456,0.022371687828784334
2015-05-29,0.042983734704371,-0.0367129869574742,0.0058768904918703,0.0040492127462557
2015-06-30,0.0770510837782458,0.0130878951848324,-0.0070043849660155,0.02771153133235423
2015-07-31,0.0235028683480976,0.0414552873003672,-0.0386160321624242,0.0087807078286802
2015-08-31,0.0233486761462571,0.0735288995412239,-0.0433265769006475,0.017850332928944498
2015-09-30,0.0141312987195008,-0.0443978103155308,0.0435412683472016,0.004424918917057201
2015-10-30,0.0254227724147778,0.020619365498178,0.0118733185583778,0.019305152157111198
2015-11-30,-0.0296661400335416,0.0529044198373022,0.0126757085140704,0.011971329439277
2015-12-30,0.0558349734686059,-0.0332731995529855,0.0766058778869705,0.033055883934196964
2016-01-29,-0.0266117272098438,0.011896524775044,0.0092683276295811,-0.0018156249350728998
2016-02-29,-0.0751853347357588,0.0671123713229462,-0.0143641698321239,-0.007479044414978831
2016-03-31,0.040827946128326,0.0461901956296269,0.014716780896791,0.033911640884914634
2016-04-29,-0.0044583570387363,-0.0263111051832773,0.0339364352374872,0.0010556576718245326
2016-05-31,-0.0142142226935882,0.0272364207400439,-0.067078324500562,-0.018018708818035432
2016-06-30,-0.030883777452462,0.0120802368219427,-0.0697151748858626,-0.02950623850546063
2016-07-29,-0.0218107152380704,0.0289750478438275,-0.0518648544806098,-0.014900173958284232
2016-08-31,0.0201083613427941,0.0123467232673608,0.0021291446911747,0.011528076433776534
2016-09-30,0.0248330347986147,0.0187015986802398,-0.0099349260313694,0.011199902482495031
2016-10-31,0.0196952655950102,0.0194309563468111,-0.0269611032604172,0.004055039560468035
2016-11-30,-0.0007486686792797,0.0113722609870381,0.0207038774287976,0.010442489912185333
2016-12-29,0.033803422751413,-0.001310212440753,-0.0772901936077559,-0.014932327765698632
2017-01-31,0.0351404688400883,0.0356485179447614,0.0034378076721934,0.024742264819014363
2017-02-24,0.0250147111781239,-0.0099966653969616,-0.0015163509822735,0.004500564932962933
2017-03-31,0.0264353487022934,-0.0047192787310103,-0.0032745606307678,0.006147169780171766
2017-04-28,-0.0056693231237207,-0.0394027694058221,0.0332142031181685,-0.003952629803791433
2017-05-31,0.0015318246387962,0.0321000974715589,-0.0109405772635334,0.007563781615607231
2017-06-30,0.0336459919384399,0.0543479210294119,0.0250553885705347,0.0376831005127955
2017-07-31,0.0302776911639793,0.0221395191538488,0.0085993141848071,0.020338841500878398
2017-08-31,-0.0091952289618124,0.0085026177191556,0.003025757888966,0.0007777155487697332
2017-09-29,-0.0077704705903845,0.0056812136986704,-0.0079468059019712,-0.0033453542645617666
2017-10-31,-0.0148194434535916,-0.0011482142204978,-0.0150604642176581,-0.010342707297249166
2017-11-30,0.0244422941518432,0.0535651631745054,0.0346288843679539,0.037545447231434166
2017-12-28,0.0161016063815594,0.0289966744472286,0.0267925307337237,0.023963603854170568
2018-01-31,0.0079068753820434,-0.0043206314272066,-0.006706664924101,-0.0010401403230880669
2018-02-28,0.0065171373922224,0.0042879276464101,0.0137388624858404,0.008181309174824299
2018-03-29,-0.0380437950809402,0.0483398068335073,-0.0305031004197127,-0.006735696222381867
2018-04-30,-0.0154654253870064,-0.0009783539360398,-0.0123670242695429,-0.009603601197529699
2018-05-30,-0.0095255666160476,-0.0093408720416711,-0.0001665730903302,-0.006344337249349633
2018-06-29,0.0110608334662663,-0.015872195686275,-0.0114359647540947,-0.005415775658034467
2018-07-31,-0.0251768270925923,0.0154547077057765,-0.0076121905261003,-0.005778103304305367
2018-08-31,0.030611444037989,-0.0041425962624977,0.0137380605113858,0.013402302762292366
2018-09-28,0.002796571506077,-0.0219038059041101,0.0076174444596811,-0.0038299299794506666
2018-10-31,0.0130449310815208,-0.0096894073553571,0.0167786234169343,0.006711382381032666
2018-11-30,0.0116478355461112,-0.0375765769187341,0.0052968845227198,-0.006877285616634367
2018-12-28,-0.0305120186279431,0.0285804569720493,-0.0137187007367777,-0.005216754130890499
2019-01-31,0.0050720564730131,0.0044506420723677,0.0219518203980399,0.010491506314473565
2019-02-28,0.0185959173548014,-0.0009590588376765,0.0160397267004201,0.011225528405848334
2019-03-29,0.0137485655548077,-0.0105185926377883,0.0190734988940958,0.007434490603705067
2019-04-30,-0.0032024709264954,0.01587321030387,0.0429700073106372,0.0185469155626706
2019-05-31,0.0009870577874221,0.0337575362174451,0.0125509793375535,0.01576519111414023
2019-06-28,0.0006808236380434,-0.0192673308781513,-0.0350534088824236,-0.017879972040843833
2019-07-31,0.0291767720642118,-0.0584831826490383,-0.0226031538757616,-0.017303188153529367
2019-08-30,-0.0415921633249187,0.0388314883428699,-0.0101139726043436,-0.004291549195464131
2019-09-30,0.0341050878232806,-0.0240198849873279,-0.0052689702826004,0.0016054108511174346
2019-10-31,-0.0031849259079753,0.0222597895668742,-0.0313759071819841,-0.004100347841028401
2019-11-29,0.0187530160974627,0.0027580019942393,0.0034785289320705,0.008329849007924165
2019-12-30,0.0367936640498808,-0.0237472744708476,-0.0421562016100359,-0.0097032706770009
2020-01-31,-0.0070973053909072,0.021528253535254,-0.024449790702146,-0.003339614185933066
2020-02-28,-0.0546487099221491,0.0162377794745348,0.0150958791884921,-0.007771683753040732
2020-03-31,0.0324022694027377,-0.0082607241036167,-0.0623483318921777,-0.0127355955310189
2020-04-30,0.0410269634794737,0.0043234790125978,-0.0161110527230396,0.009746463256343967
2020-05-29,0.0108018011010639,-0.0389638817108762,-0.0496694544370606,-0.0259438450156243
2020-06-30,0.049676258207495,-0.0241071187560152,-0.0432187620847552,-0.005883207544425131
2020-07-31,0.0281745147875087,-0.0168294425475463,-0.0010428694590549,0.0034340675936358326
2020-08-31,-0.0085661924459535,0.0361687207654294,-0.0168387753517917,0.003587917655894734
2020-09-30,0.0041680071207711,-0.0020420792712376,0.0125604834296717,0.004895470426401733
2020-10-30,-0.0290399325843578,-0.0272364298485408,-0.0150962221132208,-0.023790861515373133
2020-11-30,0.027021460116845,-0.0069779988821459,0.0233352863463947,0.014459582527031266
2020-12-30,0.0225909761946894,-0.0243493431238322,-0.0084561390679834,-0.0034048353323754004
2021-01-29,0.0095980113682949,0.0193702931061031,-0.0245122347724363,0.0014853565673205668
2021-02-26,9.19652912450451e-05,0.0793190229745654,0.042707963799494,0.04070631735510148
2021-03-31,0.0509081930263817,0.0831594414345884,-0.0161369045619198,0.039310243299683426
2021-04-30,-0.0131312031714605,-0.0099198931409181,0.0602570606906096,0.012401988126076999
2021-05-31,-0.0251275816094342,-0.0378814428471134,-0.0577495370578108,-0.04025285383811947
2021-06-30,0.0355391230922614,0.0156209040268377,0.038847183436071,0.030002403518390036
2021-07-30,0.0152024216834192,0.0417479043290749,-0.0106761476168688,0.015424726131875097
2021-08-31,-0.0030366868094696,0.0120454996211015,-0.0083840634485323,0.00020824978769986603
