month_end,mom_raw,mom_net,mom,mom_carry,mom_borrow,mom_dispersion,mom_gate_active,mom_turnover,mom_gross_long,mom_gross_short,val_raw,val_net,val,val_carry,val_borrow,val_dispersion,val_gate_active,val_turnover,val_gross_long,val_gross_short,bova11,cdi,combo_raw,combo_net,combo,combo_carry,combo_borrow,combo_financing,combo_turnover,combo_gross_long,combo_gross_short,combo_gate_active,mom_risk_ls_weighted_multiplier,val_risk_ls_weighted_multiplier,mom_risk_ls_weighted_score,val_risk_ls_weighted_score,mom_risk_ls_flagged,val_risk_ls_flagged,mom_risk_ls_high,val_risk_ls_high,mom_risk_d10_weighted_multiplier,val_risk_d10_weighted_multiplier,mom_risk_d10_weighted_score,val_risk_d10_weighted_score,mom_risk_d10_flagged,val_risk_d10_flagged,mom_risk_d10_high,val_risk_d10_high,mom_risk_universe_flagged,val_risk_universe_flagged,mom_risk_universe_high,val_risk_universe_high,mom_risk_universe_avg_multiplier,val_risk_universe_avg_multiplier,combo_risk_ls_weighted_multiplier,combo_risk_ls_weighted_score,combo_risk_d10_weighted_multiplier,combo_risk_d10_weighted_score,combo_risk_universe_avg_multiplier,combo_risk_ls_flagged,combo_risk_ls_high,combo_risk_d10_flagged,combo_risk_d10_high,combo_risk_universe_flagged,combo_risk_universe_high
2011-04-29,0.0153806140118275,0.0170901161523218,0.0170901161523218,0.0049265171954959,0.0032170150550017,2.2010912119078747,1.0,0.332996632996633,0.4999999999999999,0.4999999999999998,-0.0068268939915061,-0.0051173918510118,-0.0051173918510118,0.0049265171954959,0.0032170150550017,1.995848315071329,1.0,0.2273728913278349,0.4999999999999998,0.4999999999999998,-0.0293129770992366,0.0098530343909919,0.0042768600101607,0.005986362150655,0.005986362150655,0.0049265171954959,0.0032170150550017,0.0017095021404942,0.280184762162234,0.49999999999999983,0.4999999999999998,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-31,0.034270480199213,0.0362895585233715,0.0362895585233715,0.0062080110499009,0.0041889327257425,2.2589896507595335,1.0,0.2870370370370371,0.4999999999999998,0.4999999999999998,0.0203778418590444,0.0220003649067879,0.0220003649067879,0.0049887321797231,0.0033662091319796,1.9903114532458817,1.0,0.2393162393162392,0.5,0.5000000000000001,-0.0301981755268953,0.0095352522070444,0.0273241610291287,0.0291449617150797,0.0291449617150797,0.0055983716148119995,0.00377757092886105,0.0018208006859509493,0.26317663817663817,0.4999999999999999,0.49999999999999994,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-30,-0.0367924196777388,-0.034766139173203,-0.034766139173203,0.0060485645369526,0.0040222840324168,2.1962257994526495,1.0,0.2895622895622895,0.4999999999999998,0.4999999999999998,0.0178355288472117,0.0195975534196717,0.0195975534196717,0.0052597452911202,0.0034977207186602,2.01400214315748,1.0,0.2543644298963447,0.5000000000000001,0.5000000000000001,-0.0512487836522866,0.0096752606328669,-0.009478445415263551,-0.007584292876765651,-0.007584292876765651,0.0056541549140364,0.0037600023755385,0.0018941525384979,0.2719633597293171,0.49999999999999994,0.49999999999999994,1.0,1.0,0.9924384647476012,0.0,0.0302461410095953,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.997596153846154,0.9962192323738006,0.01512307050479765,1.0,0.0,0.998798076923077,1.0,0.0,0.0,0.0,1.0,0.0
2011-07-29,-0.0210413069159985,-0.018320955960575,-0.018320955960575,0.0068185407725325,0.0040981898171089,2.165380851005663,1.0,0.230976430976431,0.4999999999999999,0.4999999999999999,0.0343358717144615,0.0366804024623572,0.0366804024623572,0.0058765500330431,0.0035320192851474,2.0102251740081005,1.0,0.2316812189693545,0.5,0.5000000000000001,-0.0294017094017093,0.0107048962089579,0.006647282399231501,0.0091797232508911,0.0091797232508911,0.0063475454027878,0.0038151045511281498,0.0025324408516596503,0.23132882497289275,0.49999999999999994,0.5,1.0,1.0,0.9929793951478896,0.0,0.0280824194084413,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.9971910112359552,0.9953703703703703,0.9964896975739448,0.01404120970422065,1.0,0.0,0.9962806908031627,1.0,0.0,0.0,0.0,3.0,0.0
2011-08-31,0.006778132316695,0.0087332520850054,0.0087332520850054,0.0061988271313503,0.0042437073630398,2.197076308336422,1.0,0.2083172147001933,0.4999999999999999,0.4999999999999998,0.0051592346145268,0.0068460452241749,0.0068460452241749,0.0053481364886267,0.0036613258789785,1.9995519364986851,1.0,0.3173002360440046,0.5000000000000001,0.5000000000000001,-0.0991546319126452,0.009398254167376,0.0059686834656108995,0.007789648654590151,0.007789648654590151,0.0057734818099885,0.00395251662100915,0.0018209651889793503,0.26280872537209893,0.5,0.49999999999999994,1.0,0.9973404255319148,1.0,0.0106382978723404,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.9971590909090908,0.9929906542056076,0.9986702127659575,0.0053191489361702,1.0,0.0,0.9950748725573493,1.0,0.0,0.0,0.0,4.0,0.0
2011-09-30,-0.0155574342546172,-0.0139638295696001,-0.0139638295696001,0.0059466116581663,0.0043530069731493,2.2064521182956733,1.0,0.2274231678486997,0.4999999999999998,0.4999999999999998,-0.0047502614557595,-0.0033746841694749,-0.0033746841694749,0.0051330320525768,0.0037574547662922,2.0304074149446936,1.0,0.3088578088578086,0.5,0.5,0.0885630498533724,0.0087894824651426,-0.010153847855188351,-0.0086692568695375,-0.0086692568695375,0.00553982185537155,0.00405523086972075,0.0014845909856507997,0.26814048835325416,0.4999999999999999,0.4999999999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.997596153846154,1.0,0.0,1.0,0.0,0.998798076923077,0.0,0.0,0.0,0.0,1.0,0.0
2011-10-31,-0.0357144555731635,-0.0342884365337561,-0.0342884365337561,0.0057267009570378,0.0043006819176304,2.2024829089008366,1.0,0.2074074074074073,0.4999999999999999,0.4999999999999998,0.0493887231480405,0.0505995439244588,0.0505995439244588,0.0048624936326218,0.0036516728562035,2.0537145543976796,1.0,0.1072261072261071,0.5,0.4999999999999999,0.0255028735632183,0.0085674242118487,0.0068371337874384985,0.008155553695351349,0.008155553695351349,0.0052945972948298,0.00397617738691695,0.0013184199079128503,0.1573167573167572,0.49999999999999994,0.49999999999999983,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-30,0.0552692635992395,0.056854684433064,0.056854684433064,0.0054887140110014,0.0039032931771769,2.1947410881832017,1.0,0.2912402236880413,0.4999999999999999,0.4999999999999999,0.0326391526022834,0.0341454096343757,0.0341454096343757,0.0052146495743158,0.0037083925422235,2.0360206661723312,1.0,0.0714285714285715,0.5,0.4999999999999999,-0.0103327495621716,0.0090473734892551,0.04395420810076145,0.04550004703371985,0.04550004703371985,0.0053516817926586,0.0038058428597002,0.0015458389329583997,0.1813343975583064,0.49999999999999994,0.4999999999999999,1.0,0.9850433721875848,1.0,0.0598265112496611,0.0,2.0,0.0,0.0,0.0,0.9677015250544662,1.0,0.129193899782135,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.9940476190476192,0.995,0.9925216860937924,0.02991325562483055,0.983850762527233,0.0645969498910675,0.9945238095238096,2.0,0.0,2.0,0.0,4.0,0.0
2011-12-29,-0.0023927866982191,-0.0008964522373541,-0.0008964522373541,0.005511765784116,0.004015431323251,2.1445201026068923,1.0,0.3843230123590653,0.5,0.4999999999999999,0.0186303615485982,0.0200510080435416,0.0200510080435416,0.0052329682614048,0.0038123217664615,2.024422222741417,1.0,0.16001221001221,0.5,0.5000000000000001,0.1095381348433905,0.008831645758438,0.008118787425189549,0.00957727790309375,0.00957727790309375,0.0053723670227604,0.00391387654485625,0.00145849047790415,0.27216761118563765,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9974747474747476,1.0,0.0,1.0,0.0,0.9987373737373738,0.0,0.0,0.0,0.0,1.0,0.0
2012-01-31,-0.0155201542321355,-0.0148960097634483,-0.0148960097634483,0.0047184956028103,0.0040943511341231,2.0892398395888545,1.0,0.2025641025641025,0.4999999999999999,0.5,-0.0258101364676751,-0.0252409541486575,-0.0252409541486575,0.0043029849725827,0.0037338026535652,2.0263237626003407,1.0,0.0883838383838384,0.5,0.4999999999999998,0.0389154704944179,0.0074148361456796,-0.020665145349905302,-0.0200684819560529,-0.0200684819560529,0.0045107402876964995,0.0039140768938441504,0.000596663393852349,0.14547397047397045,0.49999999999999994,0.4999999999999999,1.0,0.9935897435897436,1.0,0.0256410256410256,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9970238095238096,0.9974489795918368,0.9967948717948718,0.0128205128205128,1.0,0.0,0.9972363945578232,1.0,0.0,0.0,0.0,2.0,0.0
2012-02-29,0.0254320842288378,0.0264698327339149,0.0264698327339149,0.0051570317040002,0.0041192831989231,2.122986366861292,1.0,0.3877267659876355,0.4999999999999999,0.4999999999999999,0.0501916508623243,0.0511134286783859,0.0511134286783859,0.0045807220132979,0.0036589441972364,1.9127290873798752,1.0,0.0892773892773893,0.5,0.4999999999999998,-0.0322382560638624,0.0080549201546651,0.03781186754558105,0.038791630706150396,0.038791630706150396,0.00486887685864905,0.00388911369807975,0.0009797631605692999,0.2385020776325124,0.49999999999999994,0.49999999999999983,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-30,0.0077310256865022,0.008083477384143,0.008083477384143,0.0045678671123824,0.0042154154147415,2.149768413387309,1.0,0.2742576264315393,0.4999999999999999,0.4999999999999999,0.0285677489878376,0.0288791795317436,0.0288791795317436,0.0040362221229803,0.0037247915790742,1.9630987281695451,1.0,0.108974358974359,0.5,0.4999999999999998,-0.037753807106599,0.0069719806111598,0.0181493873371699,0.0184813284579433,0.0184813284579433,0.00430204461768135,0.00397010349690785,0.00033194112077350024,0.19161599270294916,0.49999999999999994,0.49999999999999983,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-30,0.0346994541202099,0.0352688665030868,0.0352688665030868,0.0047548118398624,0.0041853994569855,2.1977723988137687,1.0,0.3840579573986535,0.5000000000000001,0.5,0.0535371636621894,0.0540337139623601,0.0540337139623601,0.0041463854972915,0.0036498351971208,1.978554095859495,1.0,0.096640826873385,0.5000000000000002,0.4999999999999998,-0.1374876360039564,0.0073093626688405,0.04411830889119965,0.04465129023272345,0.04465129023272345,0.004450598668576951,0.00391761732705315,0.0005329813415238006,0.24034939213601925,0.5000000000000002,0.4999999999999999,1.0,0.9816781932914328,0.9909809183064996,0.07328722683427,0.0360763267740011,2.0,1.0,0.0,0.0,0.9586080586080588,1.0,0.1655677655677656,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.9921052631578948,0.9932432432432432,0.9863295557989662,0.05468177680413555,0.9793040293040294,0.0827838827838828,0.992674253200569,3.0,0.0,2.0,0.0,6.0,0.0
2012-05-31,0.0263251271353518,0.0262940171654324,0.0262940171654324,0.0041874663539419,0.0042185763238612,2.1744970450915244,1.0,0.4020545202888437,0.5000000000000001,0.4999999999999998,0.0361485186009462,0.0361212942707294,0.0361212942707294,0.003664451206067,0.0036916755362839,2.0104166680244555,1.0,0.074278434743551,0.5000000000000001,0.4999999999999998,0.0204510703363913,0.006386582234745,0.031236822868149,0.0312076557180809,0.0312076557180809,0.00392595878000445,0.00395512593007255,-2.9167150068099522e-05,0.23816647751619735,0.5000000000000001,0.4999999999999998,1.0,1.0,0.994186046511628,0.0,0.0232558139534883,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9977477477477478,0.997093023255814,0.01162790697674415,1.0,0.0,0.9988738738738738,1.0,0.0,0.0,0.0,1.0,0.0
2012-06-29,-0.0084393099209153,-0.0082387263923673,-0.0082387263923673,0.004494855791492,0.004294272262944,2.212683390277775,1.0,0.3142135642135641,0.5000000000000001,0.4999999999999999,-0.0125690422355056,-0.0123964626222344,-0.0123964626222344,0.0038673189160689,0.0036947393027977,1.9817722016251804,1.0,0.0773683680660426,0.5,0.5,0.0520696759692826,0.0067345607664746,-0.010504176078210449,-0.01031759450730085,-0.01031759450730085,0.00418108735378045,0.00399450578287085,0.00018658157090959988,0.19579096613980335,0.5,0.49999999999999994,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9977064220183486,1.0,0.0,1.0,0.0,0.9988532110091743,0.0,0.0,0.0,0.0,1.0,0.0
2012-07-31,-0.0008715161232412,-0.0005882913572853,-0.0005882913572853,0.0046643799365642,0.0043811551706082,2.1928381133886616,1.0,0.3124862217885473,0.4999999999999999,0.5,-0.0549405558216823,-0.0547249046953901,-0.0547249046953901,0.0035515212922127,0.0033358701659205,2.002638047346884,1.0,0.0541125541125541,0.5,0.5000000000000001,0.0040947124799715,0.006849965314555,-0.02790603597246175,-0.0276565980263377,-0.0276565980263377,0.00410795061438845,0.00385851266826435,0.0002494379461241,0.1832993879505507,0.49999999999999994,0.5,1.0,0.9970930232558138,1.0,0.0116279069767441,0.0,1.0,0.0,0.0,0.0,0.9930555555555556,1.0,0.0277777777777777,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.9918478260869564,0.9929906542056076,0.9985465116279069,0.00581395348837205,0.9965277777777778,0.01388888888888885,0.992419240146282,1.0,0.0,1.0,0.0,6.0,0.0
2012-08-31,0.0370975167839718,0.0363779388428607,0.0363779388428607,0.0036314596544846,0.0043510375955957,2.1786546325528695,1.0,0.2978533094812163,0.4999999999999998,0.5,-0.01221088558751,-0.0127666421071022,-0.0127666421071022,0.0028047099046695,0.0033604664242617,1.9717553392158944,1.0,0.1941391941391941,0.4999999999999999,0.5,0.0328014184397162,0.0053699652661856,0.0124433155982309,0.011805648367879252,0.011805648367879252,0.00321808477957705,0.0038557520099287,-0.0006376672303516498,0.24599625181020518,0.49999999999999983,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-28,0.0300471169929921,0.0297954562667125,0.0297954562667125,0.00411879080805,0.0043704515343296,2.182234198042056,1.0,0.3410774410774409,0.5,0.5,-0.0031501241595259,-0.0033465331878862,-0.0033465331878862,0.0032145170706124,0.0034109260989727,1.983659366265629,1.0,0.1071428571428572,0.5000000000000001,0.5000000000000001,-0.030214592274678,0.0060635437477432,0.0134484964167331,0.01322446153941315,0.01322446153941315,0.0036666539393312002,0.00389068881665115,-0.00022403487731994989,0.22411014911014907,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-31,0.0297496052049451,0.0290729436531796,0.0290729436531796,0.0037183369875562,0.0043949985393216,2.1675616090455647,1.0,0.3481987435475805,0.5,0.4999999999999999,-0.0281118456533682,-0.0286304708602668,-0.0286304708602668,0.0028499081770771,0.0033685333839757,1.9545773002382727,1.0,0.0774231678486998,0.5000000000000001,0.5000000000000001,0.0070808992742077,0.0054434357424766,0.0008188797757884506,0.00022123639645640035,0.00022123639645640035,0.00328412258231665,0.00388176596164865,-0.000597643379332,0.21281095569814015,0.5,0.5,1.0,0.9970930232558138,0.997340425531915,0.0116279069767442,0.0106382978723404,1.0,1.0,0.0,0.0,0.994186046511628,1.0,0.0232558139534883,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.9948453608247424,0.9933628318584072,0.9972167243938644,0.0111331024245423,0.997093023255814,0.01162790697674415,0.9941040963415748,2.0,0.0,1.0,0.0,5.0,0.0
