month_end,trade_date,next_trade_date,D10,LS,turnover_D10,turnover_LS,turnover_LS_reconst,turnover_LS_reweight,ls_gross_long,ls_gross_short,CDI,BOVA11,LS_pre_overlay,beta_est,hedge_ratio,vt_scale,LS_vt,LS_pre_vt,LS_carry,LS_borrow_cost,LS_financing_net,LS_net
2010-06-30,2010-07-01,2010-08-02,0.15562279121970884,0.02360826351947704,0.0,4.163336342344337e-16,0.0,4.163336342344337e-16,0.49999999999999983,0.4999999999999998,0.008610622664495526,0.1338932806324109,0.02360826351947704,0.0,0.0,1.0,0.02360826351947704,0.02360826351947704,0.0043053113322477615,0.003217015055001714,0.0010882962772460476,0.024696559796723087
2010-07-30,2010-08-02,2010-09-01,-0.06258420790334995,-0.024956990646227434,0.12121212121212115,0.1272727272727273,0.08030303030303029,0.046969696969696995,0.49999999999999994,0.4999999999999998,0.008862278042468974,-0.06027596223674647,-0.024956990646227434,0.0,0.0,1.0,-0.024956990646227434,-0.024956990646227434,0.004431139021234485,0.003217015055001714,0.0012141239662327714,-0.023742866679994663
2010-08-31,2010-09-01,2010-10-01,0.04494605473064523,-0.01106136313621394,0.06666666666666667,0.1488215488215488,0.09200336700336698,0.05681818181818182,0.4999999999999997,0.4999999999999997,0.00844600472113366,0.06646058732612059,-0.01106136313621394,0.0,0.0,1.0,-0.01106136313621394,-0.01106136313621394,0.004223002360566827,0.0032170150550017134,0.0010059873055651139,-0.010055375830648826
2010-09-30,2010-10-01,2010-11-01,0.03848948703288979,-0.020733442539950228,0.1515151515151515,0.21905901116427426,0.12810535697532602,0.09095365418894823,0.49999999999999994,0.49999999999999983,0.00805664196708844,0.020289855072463947,-0.020733442539950228,0.0,0.0,1.0,-0.020733442539950228,-0.020733442539950228,0.0040283209835442185,0.0032170150550017143,0.0008113059285425042,-0.019922136611407723
2010-10-29,2010-11-01,2010-12-01,-0.017164438242077897,-0.01214377577046409,0.17391304347826078,0.1921156646557102,0.11360169197697796,0.07851397267873222,0.49999999999999983,0.4999999999999996,0.00805628538097003,-0.03451704545454559,-0.01214377577046409,0.0,0.0,1.0,-0.01214377577046409,-0.01214377577046409,0.004028142690485011,0.0032170150550017125,0.0008111276354832988,-0.011332648134980791
2010-11-30,2010-12-01,2011-01-03,0.011684024631546448,0.00586564069478547,0.21333333333333337,0.1906038647342996,0.10456119162640899,0.08604267310789061,0.49999999999999983,0.4999999999999998,0.009271505547568726,0.01515374429895533,0.00586564069478547,0.0,0.0,1.0,0.00586564069478547,0.00586564069478547,0.004635752773784361,0.003217015055001714,0.0014187377187826473,0.007284378413568117
2010-12-30,2011-01-03,2011-02-01,-0.04628616664736781,0.008871830767445195,0.23188405797101438,0.42124505928853734,0.2661780851998243,0.1550669740887131,0.49999999999999983,0.5,0.008623965390338384,-0.030724637681159517,0.008871830767445195,0.08695949954143492,0.0,1.0,0.008871830767445195,0.008871830767445195,0.004311982695169192,0.003217015055001715,0.0010949676401674768,0.009966798407612672
2011-01-31,2011-02-01,2011-03-01,-0.014139221551207696,-0.0028391103826243265,0.2608695652173912,0.2683763096806574,0.18026658621287775,0.08810972346777964,0.4999999999999997,0.5000000000000003,0.008425009434362085,-0.0011961722488037507,-0.0028391103826243265,0.045239263346026556,0.0,1.0,-0.0028391103826243265,-0.0028391103826243265,0.004212504717181045,0.0032170150550017173,0.0009954896621793279,-0.0018436207204449986
2011-02-28,2011-03-01,2011-04-01,0.03161898883981034,-0.007140987087054515,0.23076923076923064,0.28300091213134687,0.1844829122060244,0.09851799992532251,0.4999999999999997,0.5000000000000001,0.009206833909138457,0.017964071856287456,-0.007140987087054515,0.045179227070917656,0.0,1.0,-0.007140987087054515,-0.007140987087054515,0.004603416954569229,0.003217015055001716,0.0013864018995675131,-0.005754585187487002
2011-03-31,2011-04-01,2011-05-02,0.025131341154429304,0.016075970154292456,0.2142857142857142,0.4332117265450595,0.23920331130857442,0.19400841523648515,0.4999999999999996,0.4999999999999998,0.008396233613529702,-0.03676470588235292,0.016075970154292456,0.03933857960439303,0.0,1.0,0.016075970154292456,0.016075970154292456,0.004198116806764849,0.003217015055001714,0.0009811017517631355,0.01705707190605559
2011-04-29,2011-05-02,2011-06-01,0.00020445505329048553,0.007844111942041166,0.22222222222222232,0.29910213243546585,0.17146464646464646,0.12763748597081942,0.5000000000000003,0.4999999999999997,0.009853034390991944,-0.029312977099236637,0.007844111942041166,-0.021188869937461285,0.0,1.0,0.007844111942041166,0.007844111942041166,0.004926517195495969,0.0032170150550017134,0.0017095021404942559,0.009553614082535421
2011-05-31,2011-06-01,2011-07-01,-0.019473870609690042,0.0008776761613641534,0.25641025641025633,0.35185185185185186,0.21898163564830234,0.1328702162035495,0.5,0.5,0.009535252207044431,-0.0301981755268953,0.00044443161410590715,-0.031999092772420405,0.0,1.9748283729316451,0.0008776761613641534,0.00044443161410590715,0.009415243300765217,0.006353052606765644,0.0030621906939995724,0.003939866855363726
2011-06-30,2011-07-01,2011-08-01,-0.06770090314494161,-0.04925631559196755,0.11904761904761908,0.1776638176638178,0.1330680199430199,0.044595797720797914,0.49999999999999994,0.49999999999999983,0.009675260632866944,-0.05124878365228669,-0.0267315287582852,-0.026549029045102705,0.0,1.8426299534665034,-0.04925631559196755,-0.0267315287582852,0.008913962524857951,0.005927768301098849,0.0029861942237591026,-0.04627012136820845
