bps,D10_sharpe,D10_mean,D10_t,D10_alpha_bps,D10_alpha_t,LS_mean,LS_t,LS_alpha_bps,LS_alpha_t,LS_ir,LS_mean_vt,LS_t_vt,LS_alpha_bps_vt,LS_alpha_t_vt,LS_ir_vt,LS_maxDD_vt,LS_hit_vt,avg_turnover_D10,avg_turnover_LS
20,0.13912117552397482,0.010648061581269793,2.224184415779628,38.825968572420216,1.479840116607367,0.009957857070970426,4.882806330157517,103.0307966655313,5.209151274160347,1.2270138308466092,0.009517774474770462,4.676994516821917,99.09866969308213,5.017833601675605,1.1815702193570254,-0.2120097080592962,0.6358695652173914,0.19404210384735587,0.28440779043879433
50,0.12557037279256392,0.010356998425498757,2.165717663474728,35.91720371284391,1.3728990086691129,0.009531245385312234,4.681650073756854,98.75445555635366,5.001156543345165,1.1758490594494473,0.009086456863981948,4.467545869326797,94.77327711381005,4.801847874036607,1.1296127009338253,-0.22278319661588986,0.6304347826086957,0.19404210384735587,0.28440779043879433
100,0.10297448348636448,0.009871893165880366,2.06795551593155,31.069262280216794,1.1932342234499698,0.00882022590921525,4.344407725392695,91.6272203743909,4.652445391886563,1.0905452882906281,0.008367594179334421,4.1173585450197905,87.56428948168984,4.440572381506018,1.0430217085193156,-0.24042341285972035,0.6141304347826086,0.19404210384735587,0.28440779043879433
