month_end,trade_date,next_trade_date,D10,LS,turnover_D10,turnover_LS,turnover_LS_reconst,turnover_LS_reweight,ls_gross_long,ls_gross_short,risk_ls_weighted_multiplier,risk_ls_weighted_score,risk_ls_flagged,risk_ls_high,risk_d10_weighted_multiplier,risk_d10_weighted_score,risk_d10_flagged,risk_d10_high,risk_universe_flagged,risk_universe_high,risk_universe_avg_multiplier,dispersion,dispersion_gate_active,CDI,BOVA11,LS_pre_overlay,beta_est,hedge_ratio,vt_scale,LS_vt,LS_pre_vt,LS_carry,LS_borrow_cost,LS_financing_net,LS_net
2010-06-30,2010-07-01,2010-08-02,0.14801263091121591,0.019692997558720796,0.0,1.2721305490496585e-16,0.0,1.2721305490496585e-16,0.5,0.5000000000000001,0.9931818181818182,0.027272727272727303,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.9895833333333334,2.1706982678067694,1,0.008610622664495526,0.1338932806324109,0.019692997558720796,0.0,0.0,1.0,0.019692997558720796,0.019692997558720796,0.004305311332247764,0.003217015055001716,0.001088296277246048,0.020781293835966844
2010-07-30,2010-08-02,2010-09-01,-0.07718802002374012,-0.02427843034461651,0.09523809523809527,0.19843073593073587,0.11607142857142859,0.08235930735930728,0.49999999999999994,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1644832350601546,1,0.008862278042468974,-0.06027596223674647,-0.02427843034461651,0.0,0.0,1.0,-0.02427843034461651,-0.02427843034461651,0.004431139021234487,0.003217015055001715,0.0012141239662327719,-0.023064306378383737
2010-08-31,2010-09-01,2010-10-01,0.040079034003944,-0.0157442538755547,0.13333333333333336,0.229563492063492,0.14057539682539683,0.08898809523809519,0.5000000000000001,0.5000000000000001,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0835779084520154,1,0.00844600472113366,0.06646058732612059,-0.0157442538755547,0.0,0.0,1.0,-0.0157442538755547,-0.0157442538755547,0.004223002360566831,0.003217015055001716,0.0010059873055651147,-0.014738266569989587
2010-09-30,2010-10-01,2010-11-01,0.03907339799284645,-0.016497247456926482,0.09039548022598885,0.28816456613066793,0.18254382152687243,0.1056207446037955,0.5,0.5,0.9978813559322034,0.008474576271186444,1.0,0.0,0.9957627118644069,0.0169491525423729,1.0,0.0,1.0,0.0,0.9964285714285714,2.1939129809565583,1,0.00805664196708844,0.020289855072463947,-0.016497247456926482,0.0,0.0,1.0,-0.016497247456926482,-0.016497247456926482,0.00402832098354422,0.003217015055001715,0.000811305928542505,-0.015685941528383977
2010-10-29,2010-11-01,2010-12-01,-0.0003544815681596041,-0.0031803757622867225,0.22535211267605648,0.2516001362286821,0.13277913092590632,0.11882100530277578,0.5000000000000001,0.49999999999999983,0.9936698121597649,0.025320751360940665,1.0,0.0,0.9852736001697568,0.05890559932097299,1.0,0.0,1.0,0.0,0.9967105263157895,2.205571184211837,1,0.00805628538097003,-0.03451704545454559,-0.0031803757622867225,0.0,0.0,1.0,-0.0031803757622867225,-0.0031803757622867225,0.004028142690485013,0.0032170150550017143,0.0008111276354832988,-0.0023692481268034237
2010-11-30,2010-12-01,2011-01-03,0.012945813459589764,0.009740398121006088,0.2020202020202021,0.23014035254819384,0.13619274404896137,0.09394760849923249,0.49999999999999983,0.5,0.987794612794613,0.04882154882154883,2.0,0.0,0.9729088449546794,0.10836462018128301,2.0,0.0,2.0,0.0,0.9936708860759493,2.222176393850236,1,0.009271505547568726,0.01515374429895533,0.009740398121006088,0.0,0.0,1.0,0.009740398121006088,0.009740398121006088,0.004635752773784363,0.003217015055001715,0.0014187377187826478,0.011159135839788736
2010-12-30,2011-01-03,2011-02-01,-0.03739459551556679,0.008345852070176688,0.2406114988368229,0.46261338878985936,0.27328200303690503,0.18933138575295436,0.5,0.5,0.9983333333333334,0.006666666666666659,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9967948717948718,2.315325043891559,1,0.008623965390338384,-0.030724637681159517,0.008345852070176688,0.05602999411975702,0.0,1.0,0.008345852070176688,0.008345852070176688,0.004311982695169192,0.003217015055001715,0.0010949676401674768,0.009440819710344165
2011-01-31,2011-02-01,2011-03-01,-0.012040295148193663,0.000688699606050417,0.2910798122065728,0.24926459522861055,0.16196895424836602,0.08729564098024456,0.5,0.5000000000000001,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9967948717948718,2.24213414153394,1,0.008425009434362085,-0.0011961722488037507,0.000688699606050417,0.02522838093518149,0.0,1.0,0.000688699606050417,0.000688699606050417,0.0042125047171810434,0.003217015055001716,0.0009954896621793274,0.0016841892682297444
2011-02-28,2011-03-01,2011-04-01,0.042449259163273634,0.006528366198678005,0.30303030303030304,0.3663834545606554,0.2605726796612801,0.10581077489937529,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.227139623110141,1,0.009206833909138457,0.017964071856287456,0.006528366198678005,0.02489394934118812,0.0,1.0,0.006528366198678005,0.006528366198678005,0.004603416954569228,0.003217015055001715,0.0013864018995675131,0.007914768098245518
2011-03-31,2011-04-01,2011-05-02,0.04170209996994667,0.025772927849189105,0.2666666666666668,0.48465608465608473,0.31872860255213187,0.1659274821039528,0.5000000000000001,0.49999999999999983,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9971910112359551,2.2845186088295533,1,0.008396233613529702,-0.03676470588235292,0.025772927849189105,0.031098017156441872,0.0,1.0,0.025772927849189105,0.025772927849189105,0.004198116806764849,0.0032170150550017143,0.000981101751763135,0.02675402960095224
