month_end,trade_date,ticker,score,multiplier,flags,trading_days,max_halt_run,short_median_volume,long_median_volume,zero_volume_days
2016-01-29,2016-02-01,PRML3,1,0.75,liquidity_slump,21,0,1145462.0,2855649.0,0
