bps,D10_sharpe,D10_mean,D10_t,D10_alpha_bps,D10_alpha_t,LS_mean,LS_t,LS_alpha_bps,LS_alpha_t,LS_ir,LS_mean_vt,LS_t_vt,LS_alpha_bps_vt,LS_alpha_t_vt,LS_ir_vt,LS_maxDD_vt,LS_hit_vt,avg_turnover_D10,avg_turnover_LS
20,0.02620400761194783,0.00867142655599518,1.4379269949447928,54.857903981901394,1.2485132061953457,0.008447533855187175,2.3281095859959064,88.14662399262285,2.625074488431488,1.0446268575856397,0.00807612521668458,2.3917755574262367,83.993927582783,2.6791863382212124,1.07292785791436,-0.13316015282911586,0.5894736842105263,0.29185843396369704,0.36795093785588445
50,0.002940054823716491,0.008233638905049637,1.3662024971348814,50.50002815537868,1.14785131618931,0.007895607448403348,2.1666155743565048,82.62651184289909,2.449076861487245,0.9779132375504497,0.007554813817952642,2.2267625374695705,78.78159100647704,2.5000421564468938,1.005117152225312,-0.13653938796446963,0.5894736842105263,0.29185843396369704,0.36795093785588445
100,-0.03586300904946473,0.007503992820140393,1.2464207267552647,43.23690177784081,0.9806109699184057,0.006975730103763637,1.9003402742084583,73.42632492669286,2.159149086782885,0.8670297522689124,0.006685961486732744,1.9548921472300806,70.09436337930053,2.205123553905648,0.8923591186823209,-0.1421467477207533,0.5894736842105263,0.29185843396369704,0.36795093785588445
