month_end,mom_raw,mom_net,mom,mom_carry,mom_borrow,mom_dispersion,mom_gate_active,mom_turnover,mom_gross_long,mom_gross_short,val_raw,val_net,val,val_carry,val_borrow,val_dispersion,val_gate_active,val_turnover,val_gross_long,val_gross_short,bova11,cdi,combo_pre_overlay,combo_beta_est,combo_hedge_ratio,combo_raw,combo_net,combo,combo_carry,combo_borrow,combo_financing,combo_turnover,combo_gross_long,combo_gross_short,combo_gate_active,mom_risk_ls_weighted_multiplier,val_risk_ls_weighted_multiplier,mom_risk_ls_weighted_score,val_risk_ls_weighted_score,mom_risk_ls_flagged,val_risk_ls_flagged,mom_risk_ls_high,val_risk_ls_high,mom_risk_d10_weighted_multiplier,val_risk_d10_weighted_multiplier,mom_risk_d10_weighted_score,val_risk_d10_weighted_score,mom_risk_d10_flagged,val_risk_d10_flagged,mom_risk_d10_high,val_risk_d10_high,mom_risk_universe_flagged,val_risk_universe_flagged,mom_risk_universe_high,val_risk_universe_high,mom_risk_universe_avg_multiplier,val_risk_universe_avg_multiplier,combo_risk_ls_weighted_multiplier,combo_risk_ls_weighted_score,combo_risk_d10_weighted_multiplier,combo_risk_d10_weighted_score,combo_risk_universe_avg_multiplier,combo_risk_ls_flagged,combo_risk_ls_high,combo_risk_d10_flagged,combo_risk_d10_high,combo_risk_universe_flagged,combo_risk_universe_high
2011-01-31,0.0115543596166703,0.0125498492788496,0.0125498492788496,0.004212504717181,0.0032170150550017,2.1859472956446657,1.0,0.0058556739789327,0.5000000000000003,0.5,-0.0059681311776205,-0.0049726415154412,-0.0049726415154412,0.004212504717181,0.0032170150550017,2.24213414153394,1.0,0.3038029730282049,0.5,0.4999999999999998,-0.0011961722488037,0.008425009434362,0.0027931142195249,0.0,0.0,0.0027931142195249,0.0037886038817042003,0.0037886038817042003,0.004212504717181,0.0032170150550017,0.0009954896621793001,0.15482932350356882,0.5000000000000002,0.4999999999999999,1.0,0.9962802772079364,0.9973987739516678,0.0148788911682541,0.0104049041933287,3.0,1.0,0.0,0.0,0.9929906542056076,0.994909368753539,0.02803738317757,0.0203625249858441,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.9924242424242424,0.9967948717948718,0.9968395255798022,0.0126418976807914,0.9939500114795733,0.02419995408170705,0.9946095571095571,4.0,0.0,3.0,0.0,4.0,0.0
2011-02-28,0.0209746655503031,0.0223610674498706,0.0223610674498706,0.0046034169545692,0.0032170150550017,2.087846467337309,1.0,0.2016454194562576,0.4999999999999998,0.4999999999999998,-0.0061710100801166,-0.0047846081805491,-0.0047846081805491,0.0046034169545692,0.0032170150550017,2.227139623110141,1.0,0.208131882799756,0.5,0.5000000000000001,0.0179640718562874,0.0092068339091384,0.007401827735093251,0.0,0.0,0.007401827735093251,0.008788229634660751,0.008788229634660751,0.0046034169545692,0.0032170150550017,0.0013864018995674997,0.2048886511280068,0.4999999999999999,0.49999999999999994,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-31,0.0262427504500464,0.0272238522018095,0.0272238522018095,0.0041981168067648,0.0032170150550017,2.033559923160884,1.0,0.2542448906236393,0.4999999999999998,0.4999999999999998,0.0113294922610403,0.0123105940128034,0.0123105940128034,0.0041981168067648,0.0032170150550017,2.2845186088295533,1.0,0.3633859438854288,0.4999999999999997,0.5000000000000001,-0.0367647058823529,0.0083962336135297,0.01878612135554335,0.0,0.0,0.01878612135554335,0.019767223107306452,0.019767223107306452,0.0041981168067648,0.0032170150550017,0.0009811017517631,0.30881541725453404,0.4999999999999998,0.49999999999999994,1.0,0.9910464466468872,0.9991369150180536,0.035814213412452,0.0034523399277858,4.0,1.0,0.0,0.0,0.9935513931417044,0.9964423952641168,0.0257944274331815,0.0142304189435337,2.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.9902912621359224,0.9971910112359552,0.9950916808324703,0.0196332766701189,0.9949968942029106,0.020012423188357602,0.9937411366859388,5.0,0.0,3.0,0.0,5.0,0.0
2011-04-29,0.016747742022224,0.0184572441627183,0.0184572441627183,0.0049265171954959,0.0032170150550017,2.150147354981376,1.0,0.2435967351225284,0.4999999999999999,0.5,-0.0009276215845022,0.000781880555992,0.000781880555992,0.0049265171954959,0.0032170150550017,2.2010912119078747,1.0,0.3585552923372026,0.5000000000000003,0.5000000000000002,-0.0293129770992366,0.0098530343909919,0.0079100602188609,0.0,0.0,0.0079100602188609,0.0096195623593551,0.0096195623593551,0.0049265171954959,0.0032170150550017,0.0017095021404942,0.30107601372986553,0.5000000000000001,0.5000000000000001,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-31,-0.003006958790572,-0.0014563477420515,-0.0014563477420515,0.0047676261035222,0.0032170150550017,2.14630851808374,1.0,0.277007650398952,0.4999999999999996,0.4999999999999999,0.0042394183039947,0.0073426742361084,0.0073426742361084,0.0095415055903103,0.0064382496581966,2.2589896507595335,1.0,0.3300696572082033,0.5000000000000006,0.4999999999999998,-0.0301981755268953,0.0095352522070444,-0.0004443194347027999,0.0,0.0,-0.0004443194347027999,0.0018826140556143002,0.0018826140556143002,0.00715456584691625,0.00482763235659915,0.0023269334903171,0.30353865380357764,0.5000000000000001,0.49999999999999983,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-30,0.0139115005401426,0.0155321158015743,0.0155321158015743,0.0048376303164334,0.0032170150550017,2.164331440425322,1.0,0.1855474809928347,0.4999999999999999,0.4999999999999998,-0.0382308230105951,-0.035047156196747,-0.035047156196747,0.0095034296310945,0.0063197628172464,2.1962257994526495,1.0,0.1640048521346581,0.5000000000000001,0.5000000000000001,-0.0512487836522866,0.0096752606328669,-0.0027747678479944507,0.0,0.0,-0.0027747678479944507,-0.00037262681035455086,-0.00037262681035455086,0.00717052997376395,0.00476838893612405,0.0024021410376399,0.1747761665637464,0.5,0.49999999999999994,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-29,0.0122359572860774,0.0143713903355547,0.0143713903355547,0.0053524481044789,0.0032170150550017,2.1115095375697503,1.0,0.2420599772469143,0.5000000000000001,0.5000000000000001,0.0042973278815623,0.0086452786577778,0.0086452786577778,0.010898108417035,0.0065501576408194,2.165380851005663,1.0,0.1850572856906747,0.4999999999999998,0.4999999999999998,-0.0294017094017093,0.0107048962089579,0.00717326381702535,0.045466077879514406,0.0,0.00717326381702535,0.01041495572987175,0.01041495572987175,0.00812527826075695,0.00488358634791055,0.0032416919128464006,0.2135586314687945,0.49999999999999994,0.49999999999999994,1.0,0.9992857142857142,0.9995162754958758,0.0028571428571428,0.0019348980164961,1.0,1.0,0.0,0.0,0.9970238095238096,0.9955871423262728,0.0119047619047619,0.0176514306949089,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9975490196078431,0.9971910112359552,0.999400994890795,0.00239602043681945,0.9963054759250412,0.0147780962998354,0.9973700154218992,2.0,0.0,2.0,0.0,2.0,0.0
2011-08-31,0.0109777954695897,0.012459907498276,0.012459907498276,0.004699127083688,0.0032170150550017,2.103823963994617,1.0,0.2987925437579924,0.4999999999999999,0.5000000000000006,-0.0245300006620369,-0.0214465208248989,-0.0214465208248989,0.0097763619309833,0.0066928820938452,2.197076308336422,1.0,0.2421182168122511,0.5,0.4999999999999999,-0.0991546319126452,0.009398254167376,-0.00040642361723844996,0.045087722772748175,0.0,-0.00040642361723844996,0.0018763723156737504,0.0018763723156737504,0.00723774450733565,0.00495494857442345,0.0022827959329122004,0.2704553802851217,0.49999999999999994,0.5000000000000002,1.0,0.9978905498543784,0.9983783630862314,0.0084378005824868,0.0064865476550751,2.0,1.0,0.0,0.0,0.9949896846448572,1.0,0.0200412614205718,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.9950980392156864,0.9971590909090908,0.998134456470305,0.007462174118780951,0.9974948423224286,0.0100206307102859,0.9961285650623886,3.0,0.0,2.0,0.0,3.0,0.0
2011-09-30,-0.0055603848001684,-0.0043826586225988,-0.0043826586225988,0.0043947412325713,0.0032170150550017,2.1891795144676593,1.0,0.2843528453181554,0.5000000000000001,0.5000000000000001,0.0216328815586057,0.0240936236777915,0.0240936236777915,0.0091823762262191,0.0067216341070332,2.2064521182956733,1.0,0.1675960493201259,0.5000000000000001,0.4999999999999998,0.0885630498533724,0.0087894824651426,0.0023966220879496,0.039573118364735,0.0,0.0023966220879496,0.00421585623632735,0.00421585623632735,0.0067885587293952,0.00496932458101745,0.0018192341483777496,0.22597444731914065,0.5000000000000001,0.49999999999999994,1.0,0.997751238976547,1.0,0.0089950440938116,0.0,1.0,0.0,0.0,0.0,0.9989177489177488,1.0,0.0043290043290043,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9975,1.0,0.9988756194882735,0.0044975220469058,0.9994588744588744,0.00216450216450215,0.99875,1.0,0.0,1.0,0.0,1.0,0.0
2011-10-31,0.0165767921262655,0.0176434891771882,0.0176434891771882,0.0042837121059243,0.0032170150550017,2.1994065430927905,1.0,0.3139589739603038,0.5000000000000001,0.5,-0.0417262606054463,-0.0395399413942093,-0.0395399413942093,0.0087799643436627,0.0065936451324257,2.2024829089008366,1.0,0.1686153576220495,0.5000000000000003,0.5000000000000004,0.0255028735632183,0.0085674242118487,-0.0018906479907032491,0.0048763750686959375,0.0,-0.0018906479907032491,-0.0002641398596234497,-0.0002641398596234497,0.0065318382247935,0.0049053300937137,0.0016265081310797994,0.24128716579117665,0.5000000000000002,0.5000000000000002,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
