month_end,trade_date,ticker,score,multiplier,flags,trading_days,max_halt_run,short_median_volume,long_median_volume,zero_volume_days
2019-05-31,2019-06-03,JHSF3,1,0.75,liquidity_slump,21,0,1378063.0,2137609.0,0
