month_end,trade_date,next_trade_date,D10,LS,turnover_D10,turnover_LS,turnover_LS_reconst,turnover_LS_reweight,CDI,BOVA11,LS_pre_overlay,beta_est,hedge_ratio,vt_scale,LS_vt,LS_pre_vt
2011-01-31,2011-02-01,2011-03-01,-0.02137596533113594,0.007902324097626803,0.0,2.7755575615628914e-16,0.0,2.7755575615628914e-16,0.008425009434362085,-0.0011961722488037507,0.007902324097626803,0.0,0.0,1.0,0.007902324097626803,0.007902324097626803
2011-02-28,2011-03-01,2011-04-01,0.03928224952928775,0.03795209856467288,0.15384615384615385,0.33846153846153854,0.2025641025641026,0.1358974358974359,0.009206833909138457,0.017964071856287456,0.03795209856467288,0.0,0.0,1.0,0.03795209856467288,0.03795209856467288
2011-03-31,2011-04-01,2011-05-02,0.03147227153502503,0.0700504288387499,0.19047619047619047,0.3014346764346766,0.17155067155067152,0.12988400488400503,0.008396233613529702,-0.03676470588235292,0.0700504288387499,0.0,0.0,1.0,0.0700504288387499,0.0700504288387499
2011-04-29,2011-05-02,2011-06-01,0.006943604575562535,0.0309475093692728,0.25641025641025644,0.44932844932844934,0.28180708180708186,0.16752136752136748,0.009853034390991944,-0.029312977099236637,0.0309475093692728,0.0,0.0,1.0,0.0309475093692728,0.0309475093692728
2011-05-31,2011-06-01,2011-07-01,-0.02061971828502598,0.02007005667298447,0.15384615384615385,0.31662781662781664,0.190947940947941,0.12567987567987562,0.009535252207044431,-0.0301981755268953,0.02007005667298447,0.0,0.0,1.0,0.02007005667298447,0.02007005667298447
2011-06-30,2011-07-01,2011-08-01,-0.0347339738897512,0.04058446969643582,0.19047619047619047,0.1721611721611723,0.10123210123210123,0.07092907092907104,0.009675260632866944,-0.05124878365228669,0.04058446969643582,0.0,0.0,1.0,0.04058446969643582,0.04058446969643582
2011-07-29,2011-08-01,2011-09-01,0.007390170570792357,0.016037851587370453,0.19047619047619038,0.3241758241758244,0.205017205017205,0.1191586191586194,0.010704896208957981,-0.029401709401709386,0.01985939658074734,-0.12997696634450465,0.12997696634450465,1.0,0.016037851587370453,0.016037851587370453
2011-08-31,2011-09-01,2011-10-03,-0.06534548181539916,0.01787915173774478,0.26666666666666666,0.3128205128205129,0.21449106449106448,0.09832944832944844,0.009398254167376052,-0.09915463191264529,0.030575970506671112,-0.12805068733563715,0.12805068733563715,1.0,0.01787915173774478,0.01787915173774478
2011-09-30,2011-10-03,2011-11-01,0.056696128788212063,0.010303793131110475,0.30769230769230765,0.2726384726384727,0.2120768120768121,0.06056166056166059,0.008789482465142662,0.08856304985337249,-0.001036766275154171,-0.023502933971427598,0.12805068733563715,1.0,0.010303793131110475,0.010303793131110475
2011-10-31,2011-11-01,2011-12-01,0.05984017507057591,0.0690251365281966,0.311111111111111,0.26278166278166293,0.1869463869463869,0.07583527583527598,0.008567424211848751,0.025502873563218342,0.06649975895404336,-0.09902325586538899,0.09902325586538899,1.0,0.0690251365281966,0.0690251365281966
2011-11-30,2011-12-01,2012-01-02,0.02145771081165423,0.039550530438885456,0.20833333333333326,0.19305555555555562,0.16001984126984128,0.033035714285714314,0.009047373489255106,-0.010332749562171673,0.040573712942573364,-0.047656095214126885,0.09902325586538899,1.0,0.039550530438885456,0.039550530438885456
2011-12-29,2012-01-02,2012-02-01,0.0714896071002221,0.004470017506221263,0.23809523809523805,0.2530525030525031,0.17068579568579567,0.08236670736670743,0.00883164575843809,0.10953813484339059,-0.007411038899649305,-0.048731802478280226,0.09902325586538899,1.3010182526652285,0.004470017506221263,0.003435783853965242
2012-01-31,2012-02-01,2012-03-01,0.08843284810395842,-0.00710801058441009,0.13333333333333333,0.2441766566766567,0.18319943944943948,0.060977217227217294,0.007414836145679615,0.0389154704944179,-0.01040330852501648,-0.11873942344712628,0.11873942344712628,1.2292262440698118,-0.00710801058441009,-0.005782507995335644
2012-02-29,2012-03-01,2012-04-02,0.04060507313053664,0.06599712030299607,0.08333333333333333,0.16506410256410267,0.1047542735042735,0.06030982905982917,0.008054920154665135,-0.032238256063862436,0.05838257583168097,-0.13371009447677426,0.13371009447677426,1.2205416058756062,0.06599712030299607,0.05407199556761549
2012-03-30,2012-04-02,2012-05-02,-0.001540699156920047,0.06055162808363447,0.23809523809523803,0.34252136752136764,0.267369699169183,0.0751516683521846,0.006971980611159889,-0.037753807106599035,0.05538940344803925,-0.17024073127450062,0.17024073127450062,1.236702354205656,0.06055162808363447,0.04896216771781539
2012-04-30,2012-05-02,2012-06-01,-0.1649854272298368,-0.013828885469578087,0.22222222222222218,0.33459120761797506,0.2743729737404516,0.06021823387752353,0.0073093626688405244,-0.13748763600395641,0.013739205153322937,-0.18685706550364797,0.18685706550364797,1.157100025744188,-0.013828885469578087,-0.011951331053410055
2012-05-31,2012-06-01,2012-07-02,0.01502198469081741,0.0046247198965146665,0.2916666666666666,0.3712659941496856,0.26729336061400577,0.10397263353567983,0.006386582234745086,0.020451070336391375,0.00016000886943811306,-0.040080983905087374,0.18685706550364797,1.1615708654883852,0.0046247198965146665,0.003981435858904908
2012-06-29,2012-07-02,2012-08-01,0.028058412963739687,-0.00781398332383465,0.2916666666666666,0.263888888888889,0.13194444444444445,0.13194444444444456,0.0067345607664746066,0.05206967596928269,-0.016597205329736155,-0.06091754323687617,0.18685706550364797,1.1378010223919592,-0.00781398332383465,-0.0068676184763901745
