month_end,trade_date,sleeve,cohort_id,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional,rationale
2016-10-31,2016-11-01,value,0,D10,AESB3,L,SELL,-0.016666666666666705,11.68596601,-856,-10003.18690456,reweight
2016-10-31,2016-11-01,value,0,D10,ALPA4,L,OPEN,0.08333333333333333,7.666164332,6522,49998.723773304,add
2016-10-31,2016-11-01,value,0,D10,ALSC3,L,SELL,-0.016666666666666705,16.40146921,-610,-10004.896218099999,reweight
2016-10-31,2016-11-01,value,0,D10,CGAS5,L,SELL,-0.016666666666666705,19.78240795,-505,-9990.11601475,reweight
2016-10-31,2016-11-01,value,0,D10,CPLE6,L,OPEN,0.08333333333333333,1.863891621,26826,50000.756624946,add
2016-10-31,2016-11-01,value,0,D10,CSMG3,L,OPEN,0.08333333333333333,5.131874243,9743,49999.850749549005,add
2016-10-31,2016-11-01,value,0,D10,DIRR3,L,SELL,-0.016666666666666705,1.043342813,-9585,-10000.440862604999,reweight
2016-10-31,2016-11-01,value,0,D10,ENBR3,L,SELL,-0.016666666666666705,10.66819723,-937,-9996.10080451,reweight
2016-10-31,2016-11-01,value,0,D10,FIBR3,L,CLOSE,-0.10000000000000003,23.21706252,-2584,-59992.88955168,exit
2016-10-31,2016-11-01,value,0,D10,ITSA4,L,SELL,-0.016666666666666705,3.518098717,-2842,-9998.436553714,reweight
2016-10-31,2016-11-01,value,0,D10,MGLU3,L,SELL,-0.016666666666666705,3.400480728,-2941,-10000.813821048,reweight
2016-10-31,2016-11-01,value,0,D10,PSSA3,L,SELL,-0.016666666666666705,9.474275402,-1055,-9995.36054911,reweight
2016-10-31,2016-11-01,value,0,D10,TUPY3,L,SELL,-0.016666666666666705,9.111736014,-1097,-9995.574407357999,reweight
2016-10-31,2016-11-01,value,0,LS,AESB3,L,SELL,-0.02240039452486639,11.68596601,-1150,-13438.8609115,reweight
2016-10-31,2016-11-01,value,0,LS,ALPA4,L,OPEN,0.06289195171015337,7.666164332,4922,37732.860842104,add
2016-10-31,2016-11-01,value,0,LS,ALSC3,L,SELL,-0.02240039452486639,16.40146921,-819,-13432.803282989998,reweight
