month_end,trade_date,sleeve,cohort_id,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional,rationale
2012-06-29,2012-07-02,value,2,D10,ALOS3,L,SELL,-0.016666666666666705,21.41060289,-467,-9998.75154963,reweight
2012-06-29,2012-07-02,value,2,D10,AMER3,L,SELL,-0.016666666666666705,484.984696,-21,-10184.678616,reweight
2012-06-29,2012-07-02,value,2,D10,BRAP4,L,SELL,-0.016666666666666705,4.567970547,-2189,-9999.287527383,reweight
2012-06-29,2012-07-02,value,2,D10,CIEL3,L,CLOSE,-0.10000000000000003,8.148851162,-7363,-59999.991105805995,exit
2012-06-29,2012-07-02,value,2,D10,COCE5,L,OPEN,0.08333333333333333,24.20515899,2066,50007.858473340006,add
2012-06-29,2012-07-02,value,2,D10,CPLE6,L,CLOSE,-0.10000000000000003,1.783073773,-33650,-60000.43246145,exit
2012-06-29,2012-07-02,value,2,D10,CSAN3,L,SELL,-0.016666666666666705,4.763283223,-2099,-9998.131485077,reweight
2012-06-29,2012-07-02,value,2,D10,CSMG3,L,SELL,-0.016666666666666705,6.083854075,-1644,-10001.8560993,reweight
2012-06-29,2012-07-02,value,2,D10,CSNA3,L,OPEN,0.08333333333333333,5.19731491,9620,49998.169434200005,add
2012-06-29,2012-07-02,value,2,D10,DXCO3,L,OPEN,0.08333333333333333,4.575377531,10928,49999.725658768,add
2012-06-29,2012-07-02,value,2,D10,EQTL3,L,SELL,-0.016666666666666705,2.36200792,-4234,-10000.74153328,reweight
2012-06-29,2012-07-02,value,2,D10,GRND3,L,OPEN,0.08333333333333333,1.497953698,33379,50000.196485541994,add
2012-06-29,2012-07-02,value,2,D10,MBRF3,L,OPEN,0.08333333333333333,5.703406062,8767,50001.760945554,add
2012-06-29,2012-07-02,value,2,D10,MILK33,L,CLOSE,-0.10000000000000003,0.43,-139535,-60000.049999999996,exit
2012-06-29,2012-07-02,value,2,D10,RAPT4,L,SELL,-0.016666666666666705,4.861074152,-2057,-9999.229530663999,reweight
2012-06-29,2012-07-02,value,0,LS,AEDU3,S,BUY,4.6129958550786276e-05,8.587279635,3,25.761838904999998,keep
2012-06-29,2012-07-02,value,0,LS,ALOS3,L,SELL,-3.774269335973107e-05,21.41060289,-1,-21.41060289,keep
2012-06-29,2012-07-02,value,0,LS,ALPA4,L,SELL,-3.774269335973107e-05,6.646112433,-3,-19.938337299,keep
2012-06-29,2012-07-02,value,0,LS,BRAP4,L,SELL,-3.774269335973107e-05,4.567970547,-5,-22.839852735,keep
2012-06-29,2012-07-02,value,0,LS,COCE5,L,SELL,-3.774269335973107e-05,24.20515899,-1,-24.20515899,keep
2012-06-29,2012-07-02,value,0,LS,CPFE3,S,BUY,4.6129958550786276e-05,11.99845121,2,23.99690242,keep
2012-06-29,2012-07-02,value,0,LS,CSAN3,L,SELL,-3.774269335973107e-05,4.763283223,-5,-23.816416115000003,keep
2012-06-29,2012-07-02,value,0,LS,CSMG3,L,SELL,-3.774269335973107e-05,6.083854075,-4,-24.3354163,keep
2012-06-29,2012-07-02,value,0,LS,CSNA3,L,SELL,-3.774269335973107e-05,5.19731491,-4,-20.78925964,keep
2012-06-29,2012-07-02,value,0,LS,CTIP3,S,BUY,4.6129958550786276e-05,20.79209344,1,20.79209344,keep
2012-06-29,2012-07-02,value,0,LS,EQTL3,L,SELL,-3.774269335973107e-05,2.36200792,-10,-23.6200792,keep
2012-06-29,2012-07-02,value,0,LS,GOLL54,S,BUY,4.6129958550786276e-05,0.116638453,237,27.643313361,keep
2012-06-29,2012-07-02,value,0,LS,MGLU3,L,SELL,-3.774269335973107e-05,2.627894339,-9,-23.651049051,keep
