month_end,trade_date,book,ticker,parent_qty,cohort_id,cohort_desired_qty,alloc_ratio
2018-06-29,2018-07-02,D10,AMAR3,-41,2,-123,1.0
2018-06-29,2018-07-02,D10,BRAP4,-109,2,-328,1.0
2018-06-29,2018-07-02,D10,CIEL3,-57,2,-170,1.0
2018-06-29,2018-07-02,D10,CPLE6,-517,2,-1552,1.0
2018-06-29,2018-07-02,D10,CRFB3,-48,2,-144,1.0
2018-06-29,2018-07-02,D10,CSMG3,-87,2,-262,1.0
2018-06-29,2018-07-02,D10,CZLT33,436,2,1309,1.0
2018-06-29,2018-07-02,D10,FESA4,-215,2,-644,1.0
2018-06-29,2018-07-02,D10,FIBR3,189,2,567,1.0
2018-06-29,2018-07-02,D10,GUAR3,-65,2,-194,1.0
2018-06-29,2018-07-02,D10,ISAE4,-81,2,-242,1.0
2018-06-29,2018-07-02,D10,MPLU3,-22,2,-67,1.0
2018-06-29,2018-07-02,D10,PRIO3,-457,2,-1372,1.0
2018-06-29,2018-07-02,D10,SAPR11,-63,2,-190,1.0
2018-06-29,2018-07-02,D10,SMTO3,946,2,2837,1.0
2018-06-29,2018-07-02,D10,SUZB3,-336,2,-1008,1.0
2018-06-29,2018-07-02,D10,TPIS3,-2289,2,-6867,1.0
2018-06-29,2018-07-02,D10,VULC3,-862,2,-2585,1.0
2018-06-29,2018-07-02,LS,ABEV3,-42,0,-90,0.5172413793103449
2018-06-29,2018-07-02,LS,ABEV3,-42,1,-84,0.4827586206896552
2018-06-29,2018-07-02,LS,ABEV3,-42,2,48,0.0
2018-06-29,2018-07-02,LS,AMAR3,36,0,202,0.5139949109414759
2018-06-29,2018-07-02,LS,AMAR3,36,1,191,0.4860050890585242
2018-06-29,2018-07-02,LS,AMAR3,36,2,-283,0.0
2018-06-29,2018-07-02,LS,AZZA3,-14,0,-31,0.5166666666666667
2018-06-29,2018-07-02,LS,AZZA3,-14,1,-29,0.48333333333333334
2018-06-29,2018-07-02,LS,AZZA3,-14,2,17,0.0
2018-06-29,2018-07-02,LS,B3SA3,-105,0,-227,0.5170842824601367
2018-06-29,2018-07-02,LS,B3SA3,-105,1,-212,0.48291571753986334
2018-06-29,2018-07-02,LS,B3SA3,-105,2,123,0.0
2018-06-29,2018-07-02,LS,BRAP4,97,0,536,0.513902205177373
2018-06-29,2018-07-02,LS,BRAP4,97,1,507,0.48609779482262705
2018-06-29,2018-07-02,LS,BRAP4,97,2,-753,0.0
2018-06-29,2018-07-02,LS,CIEL3,50,0,277,0.5139146567717996
2018-06-29,2018-07-02,LS,CIEL3,50,1,262,0.48608534322820035
2018-06-29,2018-07-02,LS,CIEL3,50,2,-390,0.0
2018-06-29,2018-07-02,LS,CPLE6,458,0,2538,0.5139732685297691
2018-06-29,2018-07-02,LS,CPLE6,458,1,2400,0.48602673147023084
2018-06-29,2018-07-02,LS,CPLE6,458,2,-3564,0.0
2018-06-29,2018-07-02,LS,CRFB3,43,0,236,0.514161220043573
2018-06-29,2018-07-02,LS,CRFB3,43,1,223,0.485838779956427
2018-06-29,2018-07-02,LS,CRFB3,43,2,-331,0.0
2018-06-29,2018-07-02,LS,CSMG3,77,0,429,0.5143884892086331
2018-06-29,2018-07-02,LS,CSMG3,77,1,405,0.4856115107913669
2018-06-29,2018-07-02,LS,CSMG3,77,2,-602,0.0
2018-06-29,2018-07-02,LS,CVCB3,-14,0,-30,0.5172413793103449
2018-06-29,2018-07-02,LS,CVCB3,-14,1,-28,0.4827586206896552
2018-06-29,2018-07-02,LS,CVCB3,-14,2,16,0.0
2018-06-29,2018-07-02,LS,CYRE3,-73,0,-158,0.5163398692810458
2018-06-29,2018-07-02,LS,CYRE3,-73,1,-148,0.48366013071895425
2018-06-29,2018-07-02,LS,CYRE3,-73,2,86,0.0
2018-06-29,2018-07-02,LS,CZLT33,306,2,918,1.0
2018-06-29,2018-07-02,LS,ECOR3,309,0,477,0.5140086206896551
2018-06-29,2018-07-02,LS,ECOR3,309,1,451,0.4859913793103448
2018-06-29,2018-07-02,LS,ELET3,-986,1,-120,0.04056795131845842
2018-06-29,2018-07-02,LS,ELET3,-986,2,-2838,0.9594320486815415
2018-06-29,2018-07-02,LS,ENAT3,-1653,0,-2634,0.5312626058894716
2018-06-29,2018-07-02,LS,ENAT3,-1653,1,-2324,0.46873739411052845
2018-06-29,2018-07-02,LS,FESA4,190,0,1053,0.513909224011713
2018-06-29,2018-07-02,LS,FESA4,190,1,996,0.486090775988287
2018-06-29,2018-07-02,LS,FESA4,190,2,-1479,0.0
2018-06-29,2018-07-02,LS,FIBR3,147,1,44,0.09954751131221719
2018-06-29,2018-07-02,LS,FIBR3,147,2,398,0.9004524886877828
2018-06-29,2018-07-02,LS,GNDI3,-444,1,-54,0.0405709992486852
2018-06-29,2018-07-02,LS,GNDI3,-444,2,-1277,0.9594290007513148
2018-06-29,2018-07-02,LS,GUAR3,57,0,318,0.5145631067961165
2018-06-29,2018-07-02,LS,GUAR3,57,1,300,0.4854368932038835
2018-06-29,2018-07-02,LS,GUAR3,57,2,-446,0.0
2018-06-29,2018-07-02,LS,HAPV3,-106,1,-13,0.04075235109717868
2018-06-29,2018-07-02,LS,HAPV3,-106,2,-306,0.9592476489028213
2018-06-29,2018-07-02,LS,ISAE4,71,0,395,0.5136540962288687
2018-06-29,2018-07-02,LS,ISAE4,71,1,374,0.48634590377113135
2018-06-29,2018-07-02,LS,ISAE4,71,2,-555,0.0
2018-06-29,2018-07-02,LS,LINX3,522,2,1565,1.0
2018-06-29,2018-07-02,LS,MDIA3,-17,0,-38,0.5205479452054794
2018-06-29,2018-07-02,LS,MDIA3,-17,1,-35,0.4794520547945205
2018-06-29,2018-07-02,LS,MDIA3,-17,2,20,0.0
2018-06-29,2018-07-02,LS,MPLU3,20,0,110,0.514018691588785
2018-06-29,2018-07-02,LS,MPLU3,20,1,104,0.48598130841121495
2018-06-29,2018-07-02,LS,MPLU3,20,2,-154,0.0
2018-06-29,2018-07-02,LS,MULT3,-36,0,-79,0.5197368421052632
2018-06-29,2018-07-02,LS,MULT3,-36,1,-73,0.48026315789473684
2018-06-29,2018-07-02,LS,MULT3,-36,2,43,0.0
2018-06-29,2018-07-02,LS,PARD3,623,2,1869,1.0
2018-06-29,2018-07-02,LS,POMO4,-278,0,-599,0.5172711571675302
2018-06-29,2018-07-02,LS,POMO4,-278,1,-559,0.48272884283246975
2018-06-29,2018-07-02,LS,POMO4,-278,2,324,0.0
2018-06-29,2018-07-02,LS,PRIO3,405,0,2243,0.5140958056383222
2018-06-29,2018-07-02,LS,PRIO3,405,1,2120,0.48590419436167775
2018-06-29,2018-07-02,LS,PRIO3,405,2,-3149,0.0
2018-06-29,2018-07-02,LS,RENT3,-9,0,-62,1.0
2018-06-29,2018-07-02,LS,RENT3,-9,2,33,0.0
2018-06-29,2018-07-02,LS,SAPR11,56,0,310,0.5140961857379768
2018-06-29,2018-07-02,LS,SAPR11,56,1,293,0.4859038142620232
2018-06-29,2018-07-02,LS,SAPR11,56,2,-435,0.0
2018-06-29,2018-07-02,LS,SMTO3,814,0,232,0.09504301515772225
2018-06-29,2018-07-02,LS,SMTO3,814,1,219,0.08971732896353954
2018-06-29,2018-07-02,LS,SMTO3,814,2,1990,0.8152396558787383
2018-06-29,2018-07-02,LS,SRNA3,-75,0,-162,0.5175718849840255
2018-06-29,2018-07-02,LS,SRNA3,-75,1,-151,0.48242811501597443
2018-06-29,2018-07-02,LS,SRNA3,-75,2,88,0.0
2018-06-29,2018-07-02,LS,TAEE11,-20,0,-131,1.0
2018-06-29,2018-07-02,LS,TAEE11,-20,2,71,0.0
2018-06-29,2018-07-02,LS,UGPA3,-20,1,-59,1.0
2018-06-29,2018-07-02,LS,VBBR3,-48,0,-104,0.5174129353233831
2018-06-29,2018-07-02,LS,VBBR3,-48,1,-97,0.48258706467661694
2018-06-29,2018-07-02,LS,VBBR3,-48,2,56,0.0
2018-06-29,2018-07-02,LS,VULC3,-1115,1,-845,0.2525403466826061
2018-06-29,2018-07-02,LS,VULC3,-1115,2,-2501,0.747459653317394
2018-06-29,2018-07-02,LS,ZAMP3,-24,0,-73,1.0
