month_end,trade_date,book,ticker,parent_qty,cohort_id,cohort_desired_qty,alloc_ratio
2024-06-28,2024-07-01,D10,ALOS3,-463,2,-1389,1.0
2024-06-28,2024-07-01,D10,BEEF3,56,2,169,1.0
2024-06-28,2024-07-01,D10,BMOB3,26,2,79,1.0
2024-06-28,2024-07-01,D10,BRAP4,20,2,59,1.0
2024-06-28,2024-07-01,D10,CEAB3,37,2,110,1.0
2024-06-28,2024-07-01,D10,CMIG4,39,2,118,1.0
2024-06-28,2024-07-01,D10,CPFE3,11,2,32,1.0
2024-06-28,2024-07-01,D10,GGBR4,19,2,56,1.0
2024-06-28,2024-07-01,D10,GOLL54,198086,2,594257,1.0
2024-06-28,2024-07-01,D10,GUAR3,48,2,145,1.0
2024-06-28,2024-07-01,D10,JALL3,1386,2,4157,1.0
2024-06-28,2024-07-01,D10,LIGT3,65,2,195,1.0
2024-06-28,2024-07-01,D10,NEOE3,19,2,56,1.0
2024-06-28,2024-07-01,D10,PCAR3,121,2,364,1.0
2024-06-28,2024-07-01,D10,PETR4,10,2,30,1.0
2024-06-28,2024-07-01,D10,PGMN3,-3892,2,-11676,1.0
2024-06-28,2024-07-01,D10,PSSA3,11,2,34,1.0
2024-06-28,2024-07-01,D10,QUAL3,235,2,706,1.0
2024-06-28,2024-07-01,D10,RAIZ4,112,2,335,1.0
2024-06-28,2024-07-01,D10,RANI3,43,2,128,1.0
2024-06-28,2024-07-01,D10,SEER3,70,2,210,1.0
2024-06-28,2024-07-01,D10,TIMS3,23,2,69,1.0
2024-06-28,2024-07-01,D10,VLID3,24,2,73,1.0
2024-06-28,2024-07-01,LS,AESB3,-25,0,-150,0.6912442396313364
2024-06-28,2024-07-01,LS,AESB3,-25,1,-67,0.3087557603686636
2024-06-28,2024-07-01,LS,AESB3,-25,2,143,0.0
2024-06-28,2024-07-01,LS,ARML3,-29,0,-177,0.69140625
2024-06-28,2024-07-01,LS,ARML3,-29,1,-79,0.30859375
2024-06-28,2024-07-01,LS,ARML3,-29,2,169,0.0
2024-06-28,2024-07-01,LS,AURA33,-416,1,-51,0.0408981555733761
2024-06-28,2024-07-01,LS,AURA33,-416,2,-1196,0.9591018444266239
2024-06-28,2024-07-01,LS,BEEF3,68,0,144,0.5255474452554745
2024-06-28,2024-07-01,LS,BEEF3,68,1,130,0.4744525547445255
2024-06-28,2024-07-01,LS,BEEF3,68,2,-68,0.0
2024-06-28,2024-07-01,LS,BMOB3,32,0,68,0.5271317829457365
2024-06-28,2024-07-01,LS,BMOB3,32,1,61,0.4728682170542636
2024-06-28,2024-07-01,LS,BMOB3,32,2,-32,0.0
2024-06-28,2024-07-01,LS,BRBI11,475,0,-137,0.0
2024-06-28,2024-07-01,LS,BRBI11,475,2,1563,1.0
2024-06-28,2024-07-01,LS,BRFS3,-269,2,-806,1.0
2024-06-28,2024-07-01,LS,BRKM5,-16,0,-95,0.6884057971014492
2024-06-28,2024-07-01,LS,BRKM5,-16,1,-43,0.3115942028985507
2024-06-28,2024-07-01,LS,BRKM5,-16,2,91,0.0
2024-06-28,2024-07-01,LS,CEAB3,45,0,94,0.5251396648044693
2024-06-28,2024-07-01,LS,CEAB3,45,1,85,0.4748603351955307
2024-06-28,2024-07-01,LS,CEAB3,45,2,-45,0.0
2024-06-28,2024-07-01,LS,CMIG4,48,0,101,0.5260416666666666
2024-06-28,2024-07-01,LS,CMIG4,48,1,91,0.4739583333333333
2024-06-28,2024-07-01,LS,CMIG4,48,2,-48,0.0
2024-06-28,2024-07-01,LS,CPFE3,13,0,28,0.5283018867924528
2024-06-28,2024-07-01,LS,CPFE3,13,1,25,0.4716981132075472
2024-06-28,2024-07-01,LS,CPFE3,13,2,-13,0.0
2024-06-28,2024-07-01,LS,CVCB3,6482,0,9488,0.48794034456158397
2024-06-28,2024-07-01,LS,CVCB3,6482,2,9957,0.512059655438416
2024-06-28,2024-07-01,LS,DESK3,-401,2,-1202,1.0
2024-06-28,2024-07-01,LS,EMBR3,-8,0,-47,0.6911764705882353
2024-06-28,2024-07-01,LS,EMBR3,-8,1,-21,0.3088235294117647
2024-06-28,2024-07-01,LS,EMBR3,-8,2,45,0.0
2024-06-28,2024-07-01,LS,ENAT3,-13,0,-77,0.6936936936936937
2024-06-28,2024-07-01,LS,ENAT3,-13,1,-34,0.3063063063063063
2024-06-28,2024-07-01,LS,ENAT3,-13,2,73,0.0
2024-06-28,2024-07-01,LS,ENEV3,-22,0,-135,0.6923076923076923
2024-06-28,2024-07-01,LS,ENEV3,-22,1,-60,0.3076923076923077
2024-06-28,2024-07-01,LS,ENEV3,-22,2,129,0.0
2024-06-28,2024-07-01,LS,GFSA3,-70,0,-6,0.028846153846153848
2024-06-28,2024-07-01,LS,GFSA3,-70,1,-11,0.052884615384615384
2024-06-28,2024-07-01,LS,GFSA3,-70,2,-191,0.9182692307692307
2024-06-28,2024-07-01,LS,GGBR4,23,0,48,0.5274725274725275
2024-06-28,2024-07-01,LS,GGBR4,23,1,43,0.4725274725274725
2024-06-28,2024-07-01,LS,GGBR4,23,2,-23,0.0
2024-06-28,2024-07-01,LS,GOLL54,108235,0,63337,0.1950607322361289
2024-06-28,2024-07-01,LS,GOLL54,108235,1,57305,0.1764838129496403
2024-06-28,2024-07-01,LS,GOLL54,108235,2,204062,0.6284554548142308
2024-06-28,2024-07-01,LS,GRND3,-53,0,-323,0.6916488222698073
2024-06-28,2024-07-01,LS,GRND3,-53,1,-144,0.3083511777301927
2024-06-28,2024-07-01,LS,GRND3,-53,2,308,0.0
2024-06-28,2024-07-01,LS,GUAR3,59,0,124,0.5254237288135594
2024-06-28,2024-07-01,LS,GUAR3,59,1,112,0.4745762711864407
2024-06-28,2024-07-01,LS,GUAR3,59,2,-59,0.0
2024-06-28,2024-07-01,LS,HAPV3,-5,0,-30,0.6976744186046512
2024-06-28,2024-07-01,LS,HAPV3,-5,1,-13,0.3023255813953488
2024-06-28,2024-07-01,LS,HAPV3,-5,2,28,0.0
2024-06-28,2024-07-01,LS,HBSA3,-73,1,-218,1.0
2024-06-28,2024-07-01,LS,INTB3,-13,0,-77,0.6936936936936937
2024-06-28,2024-07-01,LS,INTB3,-13,1,-34,0.3063063063063063
2024-06-28,2024-07-01,LS,INTB3,-13,2,74,0.0
2024-06-28,2024-07-01,LS,JALL3,1029,1,111,0.03594559585492228
2024-06-28,2024-07-01,LS,JALL3,1029,2,2977,0.9640544041450777
2024-06-28,2024-07-01,LS,LIGT3,79,0,166,0.5236593059936908
2024-06-28,2024-07-01,LS,LIGT3,79,1,151,0.47634069400630913
2024-06-28,2024-07-01,LS,LIGT3,79,2,-79,0.0
2024-06-28,2024-07-01,LS,MGLU3,-24,0,-146,0.6919431279620853
2024-06-28,2024-07-01,LS,MGLU3,-24,1,-65,0.3080568720379147
2024-06-28,2024-07-01,LS,MGLU3,-24,2,139,0.0
2024-06-28,2024-07-01,LS,MRVE3,-42,0,-256,0.6918918918918919
2024-06-28,2024-07-01,LS,MRVE3,-42,1,-114,0.3081081081081081
2024-06-28,2024-07-01,LS,MRVE3,-42,2,244,0.0
2024-06-28,2024-07-01,LS,MULT3,-13,0,-80,0.6896551724137931
2024-06-28,2024-07-01,LS,MULT3,-13,1,-36,0.3103448275862069
2024-06-28,2024-07-01,LS,MULT3,-13,2,76,0.0
2024-06-28,2024-07-01,LS,NATU3,-18,0,-111,0.69375
2024-06-28,2024-07-01,LS,NATU3,-18,1,-49,0.30625
2024-06-28,2024-07-01,LS,NATU3,-18,2,106,0.0
2024-06-28,2024-07-01,LS,NEOE3,23,0,47,0.5222222222222223
2024-06-28,2024-07-01,LS,NEOE3,23,1,43,0.4777777777777778
2024-06-28,2024-07-01,LS,NEOE3,23,2,-23,0.0
2024-06-28,2024-07-01,LS,ORVR3,-7,0,-44,0.6984126984126984
2024-06-28,2024-07-01,LS,ORVR3,-7,1,-19,0.30158730158730157
2024-06-28,2024-07-01,LS,ORVR3,-7,2,42,0.0
2024-06-28,2024-07-01,LS,PCAR3,148,0,310,0.5254237288135594
2024-06-28,2024-07-01,LS,PCAR3,148,1,280,0.4745762711864407
2024-06-28,2024-07-01,LS,PCAR3,148,2,-148,0.0
2024-06-28,2024-07-01,LS,PETR4,12,0,26,0.5306122448979592
2024-06-28,2024-07-01,LS,PETR4,12,1,23,0.46938775510204084
2024-06-28,2024-07-01,LS,PETR4,12,2,-12,0.0
2024-06-28,2024-07-01,LS,POSI3,71,0,112,0.5258215962441315
2024-06-28,2024-07-01,LS,POSI3,71,1,101,0.47417840375586856
2024-06-28,2024-07-01,LS,PSSA3,4,1,26,1.0
2024-06-28,2024-07-01,LS,PSSA3,4,2,-14,0.0
2024-06-28,2024-07-01,LS,QUAL3,287,0,602,0.5248474280732345
2024-06-28,2024-07-01,LS,QUAL3,287,1,545,0.47515257192676547
2024-06-28,2024-07-01,LS,QUAL3,287,2,-287,0.0
2024-06-28,2024-07-01,LS,RADL3,-1,0,-69,1.0
2024-06-28,2024-07-01,LS,RADL3,-1,2,66,0.0
2024-06-28,2024-07-01,LS,RAIZ4,136,0,286,0.5247706422018349
2024-06-28,2024-07-01,LS,RAIZ4,136,1,259,0.47522935779816516
2024-06-28,2024-07-01,LS,RAIZ4,136,2,-136,0.0
2024-06-28,2024-07-01,LS,RANI3,52,0,110,0.5263157894736842
2024-06-28,2024-07-01,LS,RANI3,52,1,99,0.47368421052631576
2024-06-28,2024-07-01,LS,RANI3,52,2,-52,0.0
2024-06-28,2024-07-01,LS,SEER3,85,0,179,0.5249266862170088
2024-06-28,2024-07-01,LS,SEER3,85,1,162,0.4750733137829912
2024-06-28,2024-07-01,LS,SEER3,85,2,-85,0.0
2024-06-28,2024-07-01,LS,SYNE3,-1944,0,-490,0.08400480027430139
2024-06-28,2024-07-01,LS,SYNE3,-1944,1,-219,0.03754500257157552
2024-06-28,2024-07-01,LS,SYNE3,-1944,2,-5124,0.8784501971541231
2024-06-28,2024-07-01,LS,TIMS3,28,0,59,0.5267857142857143
2024-06-28,2024-07-01,LS,TIMS3,28,1,53,0.4732142857142857
2024-06-28,2024-07-01,LS,TIMS3,28,2,-28,0.0
2024-06-28,2024-07-01,LS,TOTS3,-9,0,-58,0.6904761904761905
2024-06-28,2024-07-01,LS,TOTS3,-9,1,-26,0.30952380952380953
2024-06-28,2024-07-01,LS,TOTS3,-9,2,55,0.0
2024-06-28,2024-07-01,LS,USIM5,-35,0,-214,0.6925566343042071
2024-06-28,2024-07-01,LS,USIM5,-35,1,-95,0.3074433656957929
2024-06-28,2024-07-01,LS,USIM5,-35,2,204,0.0
2024-06-28,2024-07-01,LS,VLID3,30,0,62,0.5254237288135594
2024-06-28,2024-07-01,LS,VLID3,30,1,56,0.4745762711864407
2024-06-28,2024-07-01,LS,VLID3,30,2,-30,0.0
2024-06-28,2024-07-01,LS,WEGE3,-7,0,-42,0.6885245901639344
2024-06-28,2024-07-01,LS,WEGE3,-7,1,-19,0.3114754098360656
2024-06-28,2024-07-01,LS,WEGE3,-7,2,40,0.0
