month_end,trade_date,sleeve,cohort_id,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional,rationale
2017-04-28,2017-05-02,value,0,D10,ALPA4,L,BUY,0.005802707930367523,9.765506785,357,3486.2859222449997,reweight
2017-04-28,2017-05-02,value,0,D10,ALSC3,L,BUY,0.005802707930367523,14.91309708,233,3474.75161964,reweight
2017-04-28,2017-05-02,value,0,D10,BEEF3,L,OPEN,0.0909090909090909,7.183196297,7593,54542.009483121,add
2017-04-28,2017-05-02,value,0,D10,CGAS5,L,BUY,0.005802707930367523,20.08848241,173,3475.30745693,reweight
2017-04-28,2017-05-02,value,0,D10,CSMG3,L,BUY,0.005802707930367523,5.706244738,610,3480.8092901799996,reweight
2017-04-28,2017-05-02,value,0,D10,CSNA3,L,BUY,0.005802707930367523,4.451083526,782,3480.747317332,reweight
2017-04-28,2017-05-02,value,0,D10,CZLT33,L,CLOSE,-0.06382978723404253,25.03992845,-1529,-38286.05060005,exit
2017-04-28,2017-05-02,value,0,D10,ELET3,L,OPEN,0.0909090909090909,13.88681995,3928,54547.4287636,add
2017-04-28,2017-05-02,value,0,D10,ENAT3,L,OPEN,0.0909090909090909,3.907832902,13958,54545.531646116,add
2017-04-28,2017-05-02,value,0,D10,ISAE4,L,BUY,0.005802707930367523,7.41991568,469,3479.94045392,reweight
2017-04-28,2017-05-02,value,0,D10,MGLU3,L,BUY,0.005802707930367523,8.422253479,413,3478.390686827,reweight
2017-04-28,2017-05-02,value,0,D10,MPLU3,L,CLOSE,-0.08510638297872337,34.23752942,-1491,-51048.15636522,exit
2017-04-28,2017-05-02,value,0,D10,MYPK3,L,BUY,0.005802707930367523,12.1415437,287,3484.6230419,reweight
2017-04-28,2017-05-02,value,0,D10,SEER3,L,CLOSE,-0.08510638297872337,20.03634357,-2549,-51072.639759929996,exit
2017-04-28,2017-05-02,value,0,D10,TUPY3,L,CLOSE,-0.08510638297872337,10.83713572,-4712,-51064.58351264,exit
2017-04-28,2017-05-02,value,0,LS,ALPA4,L,SELL,-0.006532802908669068,9.765506785,-401,-3915.9682207849996,reweight
2017-04-28,2017-05-02,value,0,LS,ALSC3,L,SELL,-0.006532802908669068,14.91309708,-263,-3922.14453204,reweight
2017-04-28,2017-05-02,value,0,LS,AZZA3,S,CLOSE,0.0980263745308168,27.4805057,2140,58808.28219799999,exit
2017-04-28,2017-05-02,value,0,LS,B3SA3,S,OPEN,-0.068294225189193,4.715014237,-8691,-40978.188733767,add
2017-04-28,2017-05-02,value,0,LS,BEEF3,L,OPEN,0.06208565926290268,7.183196297,5186,37252.055996242,add
2017-04-28,2017-05-02,value,0,LS,BRML3,S,OPEN,-0.068294225189193,11.35901195,-3607,-40971.956103649994,add
2017-04-28,2017-05-02,value,0,LS,BRPR3,S,OPEN,-0.068294225189193,83.72476022,-489,-40941.40774757999,add
2017-04-28,2017-05-02,value,0,LS,CGAS5,L,SELL,-0.006532802908669068,20.08848241,-195,-3917.25406995,reweight
2017-04-28,2017-05-02,value,0,LS,CSMG3,L,SELL,-0.006532802908669068,5.706244738,-687,-3920.1901350059998,reweight
2017-04-28,2017-05-02,value,0,LS,CSNA3,L,SELL,-0.006532802908669068,4.451083526,-881,-3921.404586406,reweight
2017-04-28,2017-05-02,value,0,LS,DIRR3,S,OPEN,-0.068294225189193,1.153368055,-35528,-40976.860258040004,add
2017-04-28,2017-05-02,value,0,LS,ELET3,L,OPEN,0.06208565926290268,13.88681995,2683,37258.33792585,add
2017-04-28,2017-05-02,value,0,LS,ENAT3,L,OPEN,0.06208565926290268,3.907832902,9532,37249.463221864,add
2017-04-28,2017-05-02,value,0,LS,ENGI11,S,CLOSE,0.0980263745308168,16.3505378,3597,58812.88446660001,exit
2017-04-28,2017-05-02,value,0,LS,ISAE4,L,SELL,-0.006532802908669068,7.41991568,-528,-3917.71547904,reweight
2017-04-28,2017-05-02,value,0,LS,LEVE3,S,OPEN,-0.068294225189193,8.534282111,-4801,-40973.088414911,add
2017-04-28,2017-05-02,value,0,LS,LINX3,S,OPEN,-0.068294225189193,16.98125976,-2413,-40975.77980088,add
2017-04-28,2017-05-02,value,0,LS,MDIA3,S,BUY,0.029732149341623812,40.9495174,436,17853.9895864,reweight
2017-04-28,2017-05-02,value,0,LS,MGLU3,L,SELL,-0.006532802908669068,8.422253479,-465,-3916.347867735,reweight
2017-04-28,2017-05-02,value,0,LS,MPLU3,L,CLOSE,-0.06861846217157175,34.23752942,-1203,-41187.74789226,exit
2017-04-28,2017-05-02,value,0,LS,MULT3,S,CLOSE,0.0980263745308168,17.99690889,3268,58813.898252520004,exit
2017-04-28,2017-05-02,value,0,LS,MYPK3,L,SELL,-0.006532802908669068,12.1415437,-323,-3921.7186151,reweight
2017-04-28,2017-05-02,value,0,LS,ODPV3,S,CLOSE,0.0980263745308168,7.009645476,8391,58817.935189116004,exit
2017-04-28,2017-05-02,value,0,LS,PETR4,S,CLOSE,0.0980263745308168,3.725164146,15789,58816.616701194,exit
2017-04-28,2017-05-02,value,0,LS,RADL3,S,BUY,0.029732149341623812,11.96787487,1491,17844.10143117,reweight
2017-04-28,2017-05-02,value,0,LS,RAIL3,S,OPEN,-0.068294225189193,8.309908262,-4931,-40976.157639922,add
2017-04-28,2017-05-02,value,0,LS,SEER3,L,CLOSE,-0.06861846217157175,20.03634357,-2055,-41174.68603635,exit
2017-04-28,2017-05-02,value,0,LS,UGPA3,S,OPEN,-0.068294225189193,28.28594885,-1449,-40986.33988365,add
2017-04-28,2017-05-02,value,1,LS,ALPA4,L,SELL,-0.0003242369823788088,9.765506785,-20,-195.3101357,keep
2017-04-28,2017-05-02,value,1,LS,AZZA3,S,BUY,0.00029476089307163555,27.4805057,6,164.8830342,keep
2017-04-28,2017-05-02,value,1,LS,B3SA3,S,BUY,0.00029476089307163555,4.715014237,38,179.170541006,keep
2017-04-28,2017-05-02,value,1,LS,BRML3,S,BUY,0.00029476089307163555,11.35901195,16,181.7441912,keep
2017-04-28,2017-05-02,value,1,LS,BRPR3,S,BUY,0.00029476089307163555,83.72476022,2,167.44952044,keep
2017-04-28,2017-05-02,value,1,LS,CGAS5,L,SELL,-0.0003242369823788088,20.08848241,-10,-200.8848241,keep
