month_end,trade_date,book,ticker,parent_qty,cohort_id,cohort_desired_qty,alloc_ratio
2024-09-30,2024-10-01,D10,BEEF3,-148,2,-443,1.0
2024-09-30,2024-10-01,D10,BMOB3,-65,2,-196,1.0
2024-09-30,2024-10-01,D10,BRAP4,-530,2,-1591,1.0
2024-09-30,2024-10-01,D10,CEAB3,-83,2,-249,1.0
2024-09-30,2024-10-01,D10,CMIG4,-81,2,-244,1.0
2024-09-30,2024-10-01,D10,CPFE3,-26,2,-79,1.0
2024-09-30,2024-10-01,D10,FIQE3,2444,2,7333,1.0
2024-09-30,2024-10-01,D10,GGBR4,-45,2,-134,1.0
2024-09-30,2024-10-01,D10,GOLL54,-58971,2,-176914,1.0
2024-09-30,2024-10-01,D10,GUAR3,-107,2,-322,1.0
2024-09-30,2024-10-01,D10,JALL3,-127,2,-382,1.0
2024-09-30,2024-10-01,D10,LIGT3,-115,2,-345,1.0
2024-09-30,2024-10-01,D10,LJQQ3,2778,2,8335,1.0
2024-09-30,2024-10-01,D10,NEOE3,-44,2,-132,1.0
2024-09-30,2024-10-01,D10,PCAR3,-293,2,-878,1.0
2024-09-30,2024-10-01,D10,PETR4,-26,2,-79,1.0
2024-09-30,2024-10-01,D10,PSSA3,-23,2,-70,1.0
2024-09-30,2024-10-01,D10,QUAL3,-371,2,-1112,1.0
2024-09-30,2024-10-01,D10,RAIZ4,-266,2,-799,1.0
2024-09-30,2024-10-01,D10,RANI3,-122,2,-367,1.0
2024-09-30,2024-10-01,D10,SEER3,-142,2,-425,1.0
2024-09-30,2024-10-01,D10,SYNE3,2203,2,6610,1.0
2024-09-30,2024-10-01,D10,TIMS3,-557,2,-1670,1.0
2024-09-30,2024-10-01,D10,VLID3,-40,2,-121,1.0
2024-09-30,2024-10-01,D10,WIZC3,1564,2,4691,1.0
2024-09-30,2024-10-01,LS,ABEV3,-492,2,-1475,1.0
2024-09-30,2024-10-01,LS,AESB3,143,0,45,0.1048951048951049
2024-09-30,2024-10-01,LS,AESB3,143,1,9,0.02097902097902098
2024-09-30,2024-10-01,LS,AESB3,143,2,375,0.8741258741258742
2024-09-30,2024-10-01,LS,AGRO3,-243,0,22,0.0
2024-09-30,2024-10-01,LS,AGRO3,-243,1,4,0.0
2024-09-30,2024-10-01,LS,AGRO3,-243,2,-754,1.0
2024-09-30,2024-10-01,LS,AMBP3,-317,0,-280,0.20648967551622419
2024-09-30,2024-10-01,LS,AMBP3,-317,1,405,0.0
2024-09-30,2024-10-01,LS,AMBP3,-317,2,-1076,0.7935103244837758
2024-09-30,2024-10-01,LS,ARML3,213,0,67,0.10485133020344288
2024-09-30,2024-10-01,LS,ARML3,213,1,13,0.02034428794992175
2024-09-30,2024-10-01,LS,ARML3,213,2,559,0.8748043818466353
2024-09-30,2024-10-01,LS,BEEF3,-118,0,64,0.0
2024-09-30,2024-10-01,LS,BEEF3,-118,1,78,0.0
2024-09-30,2024-10-01,LS,BEEF3,-118,2,-494,1.0
2024-09-30,2024-10-01,LS,BMOB3,-52,0,28,0.0
2024-09-30,2024-10-01,LS,BMOB3,-52,1,34,0.0
2024-09-30,2024-10-01,LS,BMOB3,-52,2,-219,1.0
2024-09-30,2024-10-01,LS,BRFS3,320,2,961,1.0
2024-09-30,2024-10-01,LS,BRKM5,83,0,26,0.104
2024-09-30,2024-10-01,LS,BRKM5,83,1,5,0.02
2024-09-30,2024-10-01,LS,BRKM5,83,2,219,0.876
2024-09-30,2024-10-01,LS,CBAV3,-1085,1,19,0.0
2024-09-30,2024-10-01,LS,CBAV3,-1085,2,-3273,1.0
2024-09-30,2024-10-01,LS,CEAB3,-66,0,36,0.0
2024-09-30,2024-10-01,LS,CEAB3,-66,1,44,0.0
2024-09-30,2024-10-01,LS,CEAB3,-66,2,-278,1.0
2024-09-30,2024-10-01,LS,CMIG4,-65,0,35,0.0
2024-09-30,2024-10-01,LS,CMIG4,-65,1,43,0.0
2024-09-30,2024-10-01,LS,CMIG4,-65,2,-272,1.0
2024-09-30,2024-10-01,LS,CPFE3,-21,0,11,0.0
2024-09-30,2024-10-01,LS,CPFE3,-21,1,14,0.0
2024-09-30,2024-10-01,LS,CPFE3,-21,2,-88,1.0
2024-09-30,2024-10-01,LS,CXSE3,13,0,39,1.0
2024-09-30,2024-10-01,LS,DESK3,111,0,35,0.10542168674698796
2024-09-30,2024-10-01,LS,DESK3,111,2,297,0.8945783132530121
2024-09-30,2024-10-01,LS,EMBR3,34,0,11,0.10679611650485436
2024-09-30,2024-10-01,LS,EMBR3,34,1,2,0.019417475728155338
2024-09-30,2024-10-01,LS,EMBR3,34,2,90,0.8737864077669902
2024-09-30,2024-10-01,LS,ENEV3,119,0,37,0.10422535211267606
2024-09-30,2024-10-01,LS,ENEV3,119,1,7,0.01971830985915493
2024-09-30,2024-10-01,LS,ENEV3,119,2,311,0.8760563380281691
2024-09-30,2024-10-01,LS,FIQE3,1516,2,4549,1.0
2024-09-30,2024-10-01,LS,GFSA3,37,0,12,0.10810810810810811
2024-09-30,2024-10-01,LS,GFSA3,37,1,2,0.018018018018018018
2024-09-30,2024-10-01,LS,GFSA3,37,2,97,0.8738738738738738
2024-09-30,2024-10-01,LS,GGBR4,-36,0,19,0.0
2024-09-30,2024-10-01,LS,GGBR4,-36,1,24,0.0
2024-09-30,2024-10-01,LS,GGBR4,-36,2,-150,1.0
2024-09-30,2024-10-01,LS,GGPS3,9,0,28,1.0
2024-09-30,2024-10-01,LS,GOLL54,-47010,0,25397,0.0
2024-09-30,2024-10-01,LS,GOLL54,-47010,1,31011,0.0
2024-09-30,2024-10-01,LS,GOLL54,-47010,2,-197437,1.0
2024-09-30,2024-10-01,LS,GUAR3,-85,0,46,0.0
2024-09-30,2024-10-01,LS,GUAR3,-85,1,56,0.0
2024-09-30,2024-10-01,LS,GUAR3,-85,2,-359,1.0
2024-09-30,2024-10-01,LS,HAPV3,27,0,9,0.10843373493975904
2024-09-30,2024-10-01,LS,HAPV3,27,1,2,0.024096385542168676
2024-09-30,2024-10-01,LS,HAPV3,27,2,72,0.8674698795180723
2024-09-30,2024-10-01,LS,HBSA3,-1802,0,162,0.0
2024-09-30,2024-10-01,LS,HBSA3,-1802,1,32,0.0
2024-09-30,2024-10-01,LS,HBSA3,-1802,2,-5601,1.0
2024-09-30,2024-10-01,LS,INTB3,86,0,27,0.10505836575875487
2024-09-30,2024-10-01,LS,INTB3,86,1,5,0.019455252918287938
2024-09-30,2024-10-01,LS,INTB3,86,2,225,0.8754863813229572
2024-09-30,2024-10-01,LS,JALL3,-120,1,67,0.0
2024-09-30,2024-10-01,LS,JALL3,-120,2,-427,1.0
2024-09-30,2024-10-01,LS,LIGT3,-92,0,49,0.0
2024-09-30,2024-10-01,LS,LIGT3,-92,1,60,0.0
2024-09-30,2024-10-01,LS,LIGT3,-92,2,-385,1.0
2024-09-30,2024-10-01,LS,LJQQ3,1808,0,114,0.02101769911504425
2024-09-30,2024-10-01,LS,LJQQ3,1808,1,139,0.02562684365781711
2024-09-30,2024-10-01,LS,LJQQ3,1808,2,5171,0.9533554572271387
2024-09-30,2024-10-01,LS,MRVE3,227,0,71,0.10425844346549193
2024-09-30,2024-10-01,LS,MRVE3,227,1,14,0.020558002936857563
2024-09-30,2024-10-01,LS,MRVE3,227,2,596,0.8751835535976505
2024-09-30,2024-10-01,LS,MULT3,68,0,21,0.10344827586206896
2024-09-30,2024-10-01,LS,MULT3,68,1,4,0.019704433497536946
2024-09-30,2024-10-01,LS,MULT3,68,2,178,0.8768472906403941
2024-09-30,2024-10-01,LS,NATU3,118,0,37,0.1048158640226629
2024-09-30,2024-10-01,LS,NATU3,118,1,7,0.019830028328611898
2024-09-30,2024-10-01,LS,NATU3,118,2,309,0.8753541076487252
2024-09-30,2024-10-01,LS,NEOE3,-35,0,19,0.0
2024-09-30,2024-10-01,LS,NEOE3,-35,1,23,0.0
2024-09-30,2024-10-01,LS,NEOE3,-35,2,-147,1.0
2024-09-30,2024-10-01,LS,ORVR3,34,0,11,0.10679611650485436
2024-09-30,2024-10-01,LS,ORVR3,34,1,2,0.019417475728155338
2024-09-30,2024-10-01,LS,ORVR3,34,2,90,0.8737864077669902
2024-09-30,2024-10-01,LS,PCAR3,-233,0,126,0.0
2024-09-30,2024-10-01,LS,PCAR3,-233,1,154,0.0
2024-09-30,2024-10-01,LS,PCAR3,-233,2,-980,1.0
2024-09-30,2024-10-01,LS,PETR4,-21,0,11,0.0
2024-09-30,2024-10-01,LS,PETR4,-21,1,14,0.0
2024-09-30,2024-10-01,LS,PETR4,-21,2,-88,1.0
2024-09-30,2024-10-01,LS,POSI3,48,0,65,0.4513888888888889
2024-09-30,2024-10-01,LS,POSI3,48,1,79,0.5486111111111112
2024-09-30,2024-10-01,LS,PSSA3,-22,1,12,0.0
2024-09-30,2024-10-01,LS,PSSA3,-22,2,-79,1.0
2024-09-30,2024-10-01,LS,QUAL3,-296,0,160,0.0
2024-09-30,2024-10-01,LS,QUAL3,-296,1,195,0.0
2024-09-30,2024-10-01,LS,QUAL3,-296,2,-1242,1.0
2024-09-30,2024-10-01,LS,RADL3,64,0,21,0.10880829015544041
2024-09-30,2024-10-01,LS,RADL3,64,2,172,0.8911917098445595
2024-09-30,2024-10-01,LS,RAIL3,2,1,5,1.0
2024-09-30,2024-10-01,LS,RAIZ4,-212,0,115,0.0
2024-09-30,2024-10-01,LS,RAIZ4,-212,1,140,0.0
2024-09-30,2024-10-01,LS,RAIZ4,-212,2,-892,1.0
2024-09-30,2024-10-01,LS,RANI3,-97,0,53,0.0
2024-09-30,2024-10-01,LS,RANI3,-97,1,64,0.0
2024-09-30,2024-10-01,LS,RANI3,-97,2,-409,1.0
2024-09-30,2024-10-01,LS,SEER3,-113,0,61,0.0
2024-09-30,2024-10-01,LS,SEER3,-113,1,75,0.0
2024-09-30,2024-10-01,LS,SEER3,-113,2,-474,1.0
2024-09-30,2024-10-01,LS,SYNE3,1849,0,1337,0.24098774333093007
2024-09-30,2024-10-01,LS,SYNE3,1849,1,110,0.019826964671953856
2024-09-30,2024-10-01,LS,SYNE3,1849,2,4101,0.739185291997116
2024-09-30,2024-10-01,LS,TIMS3,-1060,0,-1108,0.3484276729559748
2024-09-30,2024-10-01,LS,TIMS3,-1060,1,-964,0.3031446540880503
2024-09-30,2024-10-01,LS,TIMS3,-1060,2,-1108,0.3484276729559748
2024-09-30,2024-10-01,LS,TOTS3,58,0,18,0.10285714285714286
2024-09-30,2024-10-01,LS,TOTS3,58,1,4,0.022857142857142857
2024-09-30,2024-10-01,LS,TOTS3,58,2,153,0.8742857142857143
2024-09-30,2024-10-01,LS,USIM5,268,0,84,0.1044776119402985
2024-09-30,2024-10-01,LS,USIM5,268,1,16,0.01990049751243781
2024-09-30,2024-10-01,LS,USIM5,268,2,704,0.8756218905472637
2024-09-30,2024-10-01,LS,VLID3,-32,0,17,0.0
2024-09-30,2024-10-01,LS,VLID3,-32,1,21,0.0
2024-09-30,2024-10-01,LS,VLID3,-32,2,-135,1.0
2024-09-30,2024-10-01,LS,WIZC3,970,2,2910,1.0
