month_end,trade_date,sleeve,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional
2025-03-31,2025-04-01,value,D10,AMER3,L,BUY,0.016666666666666663,5.69,1757,9997.33
2025-03-31,2025-04-01,value,D10,AURA33,L,BUY,0.016666666666666663,35.17340582,284,9989.247252879999
2025-03-31,2025-04-01,value,D10,BMOB3,L,SELL,-0.016666666666666663,16.51160716,-606,-10006.03393896
2025-03-31,2025-04-01,value,D10,BRFS3,L,BUY,0.016666666666666663,19.51,513,10008.630000000001
2025-03-31,2025-04-01,value,D10,ELET3,L,BUY,0.016666666666666663,38.22068747,262,10013.82011714
2025-03-31,2025-04-01,value,D10,KEPL3,L,BUY,0.016666666666666663,7.289707874,1372,10001.479203128001
2025-03-31,2025-04-01,value,D10,LIGT3,L,SELL,-0.016666666666666663,4.73,-2114,-9999.220000000001
2025-03-31,2025-04-01,value,D10,PCAR3,L,SELL,-0.016666666666666663,3.04,-3289,-9998.56
2025-03-31,2025-04-01,value,D10,PLPL3,L,SELL,-0.016666666666666663,11.76,-850,-9996.0
2025-03-31,2025-04-01,value,D10,VBBR3,L,SELL,-0.016666666666666663,17.23533947,-580,-9996.4968926
2025-03-31,2025-04-01,value,LS,AGRO3,,BUY,0.01140570918273597,22.53,304,6849.120000000001
2025-03-31,2025-04-01,value,LS,ALPA4,S,SELL,-0.008952128962565547,6.89,-780,-5374.2
2025-03-31,2025-04-01,value,LS,AMBP3,S,BUY,0.004418098648501785,12.2,217,2647.3999999999996
2025-03-31,2025-04-01,value,LS,AMER3,L,BUY,0.01446344138758209,5.69,1525,8677.25
2025-03-31,2025-04-01,value,LS,AURA33,L,BUY,0.00895212896256554,35.17340582,153,5381.53109046
2025-03-31,2025-04-01,value,LS,AURE3,S,BUY,0.004418098648501785,7.390545102,359,2653.205691618
2025-03-31,2025-04-01,value,LS,BEEF3,S,BUY,0.012387968396901651,5.613506289,1324,7432.282326636
2025-03-31,2025-04-01,value,LS,BHIA3,S,BUY,0.013370227611067329,9.3,863,8025.900000000001
2025-03-31,2025-04-01,value,LS,BLAU3,L,SELL,-0.0034236995091601343,12.61,-163,-2055.43
2025-03-31,2025-04-01,value,LS,BRAV3,S,BUY,0.0009822592141656785,23.1,26,600.6
2025-03-31,2025-04-01,value,LS,BRFS3,L,BUY,0.007982009673575836,19.51,245,4779.950000000001
2025-03-31,2025-04-01,value,LS,BRKM5,S,SELL,-0.008952128962565547,11.0,-488,-5368.0
2025-03-31,2025-04-01,value,LS,CBAV3,S,BUY,0.004418098648501785,4.86,545,2648.7000000000003
2025-03-31,2025-04-01,value,LS,CEAB3,L,SELL,-0.0034236995091601343,10.5898571,-194,-2054.4322773999997
2025-03-31,2025-04-01,value,LS,CMIG4,L,SELL,-0.0034236995091601343,9.38150909,-219,-2054.55049071
2025-03-31,2025-04-01,value,LS,CSAN3,S,SELL,-0.0069876105342341855,7.36,-570,-4195.2
2025-03-31,2025-04-01,value,LS,CVCB3,L,SELL,-0.0034236995091601343,2.12,-969,-2054.28
2025-03-31,2025-04-01,value,LS,CXSE3,S,BUY,0.004418098648501785,14.34467792,185,2653.7654152
2025-03-31,2025-04-01,value,LS,ELET3,L,BUY,0.00895212896256554,38.22068747,141,5389.11693327
2025-03-31,2025-04-01,value,LS,ELMD3,S,BUY,0.004418098648501785,30.02322949,88,2642.04419512
2025-03-31,2025-04-01,value,LS,EMBR3,S,BUY,0.004418098648501785,65.99200125,40,2639.68005
2025-03-31,2025-04-01,value,LS,ENEV3,S,BUY,0.0019645184283313606,12.1,97,1173.7
2025-03-31,2025-04-01,value,LS,EVEN3,S,SELL,-0.008952128962565547,6.06,-886,-5369.16
2025-03-31,2025-04-01,value,LS,FRAS3,S,BUY,0.004418098648501785,26.65895413,99,2639.23645887
2025-03-31,2025-04-01,value,LS,GFSA3,,BUY,0.031935985711660723,46.0,417,19182.0
2025-03-31,2025-04-01,value,LS,GGBR4,L,SELL,-0.0034236995091601343,15.99097533,-128,-2046.84484224
2025-03-31,2025-04-01,value,LS,GUAR3,L,SELL,-0.0034236995091601343,6.275454098,-327,-2052.073490046
2025-03-31,2025-04-01,value,LS,HBSA3,S,BUY,0.004418098648501785,2.25,1178,2650.5
2025-03-31,2025-04-01,value,LS,INTB3,S,BUY,0.004418098648501785,12.65559548,209,2645.01945532
2025-03-31,2025-04-01,value,LS,JALL3,L,SELL,-0.002940196677059307,4.05,-436,-1765.8
2025-03-31,2025-04-01,value,LS,KEPL3,L,BUY,0.008465512505676663,7.289707874,697,5080.926388178
2025-03-31,2025-04-01,value,LS,KLBN11,S,SELL,-0.0069876105342341855,18.23770879,-230,-4194.6730216999995
2025-03-31,2025-04-01,value,LS,LJQQ3,L,SELL,-0.0034236995091601343,2.71,-758,-2054.18
2025-03-31,2025-04-01,value,LS,MRVE3,S,BUY,0.004418098648501785,5.11,519,2652.09
2025-03-31,2025-04-01,value,LS,MULT3,S,BUY,0.013370227611067329,22.34516047,359,8021.91260873
2025-03-31,2025-04-01,value,LS,NATU3,S,BUY,0.004418098648501785,9.99,265,2647.35
2025-03-31,2025-04-01,value,LS,ONCO3,S,SELL,-0.014287883553912977,6.23,-1376,-8572.480000000001
2025-03-31,2025-04-01,value,LS,ORVR3,S,BUY,0.004418098648501785,42.29,63,2664.27
2025-03-31,2025-04-01,value,LS,PCAR3,,SELL,-0.031447169603829185,3.04,-6207,-18869.28
2025-03-31,2025-04-01,value,LS,PLPL3,L,SELL,-0.012375828471725673,11.76,-631,-7420.5599999999995
2025-03-31,2025-04-01,value,LS,POSI3,L,SELL,-0.0009701192889897044,4.825219128,-121,-583.8515144879999
2025-03-31,2025-04-01,value,LS,QUAL3,L,SELL,-0.0034236995091601343,1.824472714,-1126,-2054.356275964
2025-03-31,2025-04-01,value,LS,RAIZ4,L,SELL,-0.0034236995091601343,1.84,-1116,-2053.44
2025-03-31,2025-04-01,value,LS,RANI3,L,SELL,-0.0034236995091601343,6.726024867,-305,-2051.4375844349997
2025-03-31,2025-04-01,value,LS,SEER3,L,SELL,-0.0034236995091601343,4.754025192,-432,-2053.738882944
2025-03-31,2025-04-01,value,LS,SOJA3,S,SELL,-0.008952128962565547,10.4,-516,-5366.400000000001
2025-03-31,2025-04-01,value,LS,SYNE3,L,SELL,-0.0034236995091601343,4.516544033,-455,-2055.027535015
2025-03-31,2025-04-01,value,LS,TIMS3,L,SELL,-0.0004835028321008271,16.7618361,-17,-284.9512137
2025-03-31,2025-04-01,value,LS,TOTS3,S,BUY,0.004418098648501785,33.38954709,79,2637.77422011
2025-03-31,2025-04-01,value,LS,VBBR3,,SELL,-0.031447169603829185,17.23533947,-1095,-18872.69671965
2025-03-31,2025-04-01,value,LS,VLID3,L,SELL,-0.0034236995091601343,23.29,-88,-2049.52
2025-03-31,2025-04-01,value,LS,WIZC3,L,SELL,-0.0034236995091601343,5.81009339,-354,-2056.77306006
