month_end,trade_date,book,ticker,parent_qty,cohort_id,cohort_desired_qty,alloc_ratio
2016-08-31,2016-09-01,D10,AESB3,576,1,1729,1.0
2016-08-31,2016-09-01,D10,ALSC3,471,1,1414,1.0
2016-08-31,2016-09-01,D10,B3SA3,-4198,1,-12594,1.0
2016-08-31,2016-09-01,D10,CGAS5,1252,1,3755,1.0
2016-08-31,2016-09-01,D10,CMIG4,-8997,1,-26990,1.0
2016-08-31,2016-09-01,D10,ECOR3,3733,1,11200,1.0
2016-08-31,2016-09-01,D10,ENBR3,706,1,2119,1.0
2016-08-31,2016-09-01,D10,EZTC3,-1967,1,-5902,1.0
2016-08-31,2016-09-01,D10,HGTX3,-1223,1,-3669,1.0
2016-08-31,2016-09-01,D10,MGLU3,3067,1,9201,1.0
2016-08-31,2016-09-01,D10,PSSA3,2992,1,8975,1.0
2016-08-31,2016-09-01,D10,TOTS3,-2027,1,-6081,1.0
2016-08-31,2016-09-01,D10,TUPY3,703,1,2110,1.0
2016-08-31,2016-09-01,D10,YDUQ3,-1490,1,-4469,1.0
2016-08-31,2016-09-01,LS,AESB3,203,0,68,0.11147540983606558
2016-08-31,2016-09-01,LS,AESB3,203,1,542,0.8885245901639345
2016-08-31,2016-09-01,LS,ALSC3,190,0,55,0.09666080843585237
2016-08-31,2016-09-01,LS,ALSC3,190,1,443,0.7785588752196837
2016-08-31,2016-09-01,LS,ALSC3,190,2,71,0.12478031634446397
2016-08-31,2016-09-01,LS,AZZA3,-613,0,-35,0.019032082653616094
2016-08-31,2016-09-01,LS,AZZA3,-613,1,-1769,0.9619358346927678
2016-08-31,2016-09-01,LS,AZZA3,-613,2,-35,0.019032082653616094
2016-08-31,2016-09-01,LS,B3SA3,-3393,1,-10179,1.0
2016-08-31,2016-09-01,LS,CGAS5,856,0,40,0.01557632398753894
2016-08-31,2016-09-01,LS,CGAS5,856,1,2528,0.9844236760124611
2016-08-31,2016-09-01,LS,CSAN3,46,2,138,1.0
2016-08-31,2016-09-01,LS,DIRR3,236,0,708,1.0
2016-08-31,2016-09-01,LS,ECOR3,2514,1,7541,1.0
2016-08-31,2016-09-01,LS,ENBR3,285,0,83,0.09718969555035128
2016-08-31,2016-09-01,LS,ENBR3,285,1,664,0.7775175644028103
2016-08-31,2016-09-01,LS,ENBR3,285,2,107,0.1252927400468384
2016-08-31,2016-09-01,LS,EVEN3,1242,0,-235,0.0
2016-08-31,2016-09-01,LS,EVEN3,1242,1,4196,1.0
2016-08-31,2016-09-01,LS,EVEN3,1242,2,-235,0.0
2016-08-31,2016-09-01,LS,EZTC3,-1590,1,-4770,1.0
2016-08-31,2016-09-01,LS,GFSA3,-5,1,-15,1.0
2016-08-31,2016-09-01,LS,GOLL54,46221,0,-8736,0.0
2016-08-31,2016-09-01,LS,GOLL54,46221,1,156136,1.0
2016-08-31,2016-09-01,LS,GOLL54,46221,2,-8736,0.0
2016-08-31,2016-09-01,LS,HYPE3,211,0,-40,0.0
2016-08-31,2016-09-01,LS,HYPE3,211,1,714,1.0
2016-08-31,2016-09-01,LS,HYPE3,211,2,-40,0.0
2016-08-31,2016-09-01,LS,ISAE4,478,0,-90,0.0
2016-08-31,2016-09-01,LS,ISAE4,478,1,1614,1.0
2016-08-31,2016-09-01,LS,ISAE4,478,2,-90,0.0
2016-08-31,2016-09-01,LS,ITSA4,192,0,251,0.4372822299651568
2016-08-31,2016-09-01,LS,ITSA4,192,2,323,0.5627177700348432
2016-08-31,2016-09-01,LS,MDIA3,113,0,-21,0.0
2016-08-31,2016-09-01,LS,MDIA3,113,1,383,1.0
2016-08-31,2016-09-01,LS,MDIA3,113,2,-21,0.0
2016-08-31,2016-09-01,LS,MGLU3,1236,0,360,0.09711356892365794
2016-08-31,2016-09-01,LS,MGLU3,1236,1,2884,0.7779875910439709
2016-08-31,2016-09-01,LS,MGLU3,1236,2,463,0.12489884003237119
2016-08-31,2016-09-01,LS,MULT3,251,0,-47,0.0
2016-08-31,2016-09-01,LS,MULT3,251,1,847,1.0
2016-08-31,2016-09-01,LS,MULT3,251,2,-47,0.0
2016-08-31,2016-09-01,LS,ODPV3,498,0,-94,0.0
2016-08-31,2016-09-01,LS,ODPV3,498,1,1682,1.0
2016-08-31,2016-09-01,LS,ODPV3,498,2,-94,0.0
2016-08-31,2016-09-01,LS,POMO4,-7016,0,-397,0.01886164956290384
2016-08-31,2016-09-01,LS,POMO4,-7016,1,-20254,0.9622767008741924
2016-08-31,2016-09-01,LS,POMO4,-7016,2,-397,0.01886164956290384
2016-08-31,2016-09-01,LS,PSSA3,2046,0,96,0.015637726014008795
2016-08-31,2016-09-01,LS,PSSA3,2046,1,6043,0.9843622739859912
2016-08-31,2016-09-01,LS,RADL3,365,0,-69,0.0
2016-08-31,2016-09-01,LS,RADL3,365,1,1233,1.0
2016-08-31,2016-09-01,LS,RADL3,365,2,-69,0.0
2016-08-31,2016-09-01,LS,SEER3,26,2,79,1.0
2016-08-31,2016-09-01,LS,TOTS3,-1638,1,-4915,1.0
2016-08-31,2016-09-01,LS,TUPY3,283,0,83,0.0976470588235294
2016-08-31,2016-09-01,LS,TUPY3,283,1,661,0.7776470588235294
2016-08-31,2016-09-01,LS,TUPY3,283,2,106,0.12470588235294118
2016-08-31,2016-09-01,LS,YDUQ3,-1204,1,-3612,1.0
