month_end,trade_date,sleeve,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional
2025-01-31,2025-02-03,value,D10,BEEF3,L,SELL,-0.015325670498084296,4.232264994,-2173,-9196.711831962
2025-01-31,2025-02-03,value,D10,BLAU3,L,BUY,0.015151515151515159,12.31901619,738,9091.43394822
2025-01-31,2025-02-03,value,D10,BMOB3,L,SELL,-0.00017415534656913673,12.86157184,-8,-102.89257472
2025-01-31,2025-02-03,value,D10,BRFS3,L,BUY,0.015151515151515159,21.9,415,9088.5
2025-01-31,2025-02-03,value,D10,CEAB3,L,SELL,-0.00017415534656913673,9.66249673,-11,-106.28746403000001
2025-01-31,2025-02-03,value,D10,CMIG4,L,SELL,-0.00017415534656913673,9.902867072,-11,-108.931537792
2025-01-31,2025-02-03,value,D10,CPFE3,L,SELL,-0.015325670498084296,32.01534883,-287,-9188.40511421
2025-01-31,2025-02-03,value,D10,CVCB3,L,BUY,0.015151515151515159,1.93,4710,9090.3
2025-01-31,2025-02-03,value,D10,GGBR4,L,SELL,-0.00017415534656913673,16.73708359,-6,-100.42250154000001
2025-01-31,2025-02-03,value,D10,GOLL54,L,SELL,-0.015325670498084296,0.021845329,-420932,-9195.398026628
2025-01-31,2025-02-03,value,D10,GUAR3,L,SELL,-0.00017415534656913673,6.364118285,-16,-101.82589256
2025-01-31,2025-02-03,value,D10,LIGT3,L,SELL,-0.00017415534656913673,4.11,-25,-102.75000000000001
2025-01-31,2025-02-03,value,D10,LJQQ3,L,SELL,-0.00017415534656913673,2.26,-46,-103.96
2025-01-31,2025-02-03,value,D10,NEOE3,L,SELL,-0.015325670498084296,18.24263828,-504,-9194.289693120001
2025-01-31,2025-02-03,value,D10,PCAR3,L,SELL,-0.00017415534656913673,2.73,-38,-103.74
2025-01-31,2025-02-03,value,D10,PETR4,L,SELL,-0.015325670498084296,35.78587302,-257,-9196.96936614
2025-01-31,2025-02-03,value,D10,PLPL3,L,BUY,0.015151515151515159,9.88,920,9089.6
2025-01-31,2025-02-03,value,D10,POSI3,L,SELL,-0.00017415534656913673,5.455841826,-19,-103.66099469400001
2025-01-31,2025-02-03,value,D10,QUAL3,L,SELL,-0.00017415534656913673,1.924170677,-54,-103.905216558
2025-01-31,2025-02-03,value,D10,RAIZ4,L,SELL,-0.00017415534656913673,1.89,-55,-103.94999999999999
2025-01-31,2025-02-03,value,D10,RANI3,L,SELL,-0.00017415534656913673,6.63906633,-16,-106.22506128
2025-01-31,2025-02-03,value,D10,SEER3,L,SELL,-0.00017415534656913673,5.231376082,-20,-104.62752164
2025-01-31,2025-02-03,value,D10,SYNE3,L,SELL,-0.00017415534656913673,4.470456849,-23,-102.82050752699999
2025-01-31,2025-02-03,value,D10,TIMS3,L,SELL,-0.00017415534656913673,14.51210772,-7,-101.58475403999999
2025-01-31,2025-02-03,value,D10,VBBR3,L,BUY,0.015151515151515159,16.08006396,565,9085.236137400001
2025-01-31,2025-02-03,value,D10,VLID3,L,SELL,-0.00017415534656913673,22.17701572,-5,-110.8850786
2025-01-31,2025-02-03,value,D10,WIZC3,L,BUY,0.0036572622779519385,5.733392487,383,2195.889322521
2025-01-31,2025-02-03,value,LS,AGRO3,S,BUY,0.009650578328625477,22.71,255,5791.05
2025-01-31,2025-02-03,value,LS,ALOS3,L,BUY,0.00032690823111322886,18.3072973,11,201.38027029999998
2025-01-31,2025-02-03,value,LS,AMBP3,S,BUY,0.00038939067376661876,13.4,17,227.8
2025-01-31,2025-02-03,value,LS,ARML3,,BUY,0.03218074727929795,4.763453729,4053,19306.277963637
2025-01-31,2025-02-03,value,LS,AURE3,S,SELL,-0.009040277346515808,8.066025031,-672,-5420.368820832
2025-01-31,2025-02-03,value,LS,AZZA3,,BUY,0.010623327241142068,33.95,188,6382.6
2025-01-31,2025-02-03,value,LS,BEEF3,S,SELL,-0.009698695693858795,4.232264994,-1375,-5819.36436675
2025-01-31,2025-02-03,value,LS,BHIA3,S,SELL,-0.009698695693858795,3.52,-1653,-5818.56
2025-01-31,2025-02-03,value,LS,BLAU3,L,BUY,0.009538114005904803,12.31901619,465,5728.34252835
2025-01-31,2025-02-03,value,LS,BMOB3,L,SELL,-0.0016946507132789672,12.86157184,-79,-1016.06417536
2025-01-31,2025-02-03,value,LS,BRAV3,S,SELL,-0.0005352408735166542,22.5,-14,-315.0
2025-01-31,2025-02-03,value,LS,BRFS3,L,BUY,0.009261187654858864,21.9,254,5562.599999999999
