month_end,trade_date,sleeve,book,ticker,side,action,w_delta,shares,est_notional,px_ref_open
2018-05-30,2018-06-01,value,D10,AMAR3,L,SELL,-0.003703703703703714,-115,-2216.2367427500003,19.27162385
2018-05-30,2018-06-01,value,D10,BRAP4,L,SELL,-0.003703703703703714,-353,-2222.72877071,6.29668207
2018-05-30,2018-06-01,value,D10,CIEL3,L,SELL,-0.003703703703703714,-191,-2224.8126156900003,11.64823359
2018-05-30,2018-06-01,value,D10,CPLE6,L,SELL,-0.003703703703703714,-1675,-2222.3475772750003,1.326774673
2018-05-30,2018-06-01,value,D10,CRFB3,L,SELL,-0.003703703703703714,-160,-2223.4420336,13.89651271
2018-05-30,2018-06-01,value,D10,CSMG3,L,SELL,-0.003703703703703714,-294,-2221.4686837140002,7.556015931
2018-05-30,2018-06-01,value,D10,CZLT33,L,SELL,-0.003703703703703714,-65,-2216.5,34.1
2018-05-30,2018-06-01,value,D10,ECOR3,L,SELL,-0.003703703703703714,-317,-2225.211874306,7.019595818
2018-05-30,2018-06-01,value,D10,ELPL3,L,SELL,-0.022222222222222227,-298,-13323.58,44.71
2018-05-30,2018-06-01,value,D10,ENAT3,L,SELL,-0.003703703703703714,-260,-2223.0780293800003,8.550300113
2018-05-30,2018-06-01,value,D10,FESA4,L,SELL,-0.003703703703703714,-713,-2221.7898495480003,3.116114796
2018-05-30,2018-06-01,value,D10,FIBR3,L,BUY,0.018518518518518514,166,11106.05776172,66.90396242
2018-05-30,2018-06-01,value,D10,GUAR3,L,SELL,-0.003703703703703714,-192,-2227.8824851199997,11.60355461
2018-05-30,2018-06-01,value,D10,ISAE4,L,SELL,-0.003703703703703714,-265,-2223.176497345,8.389345273
2018-05-30,2018-06-01,value,D10,MPLU3,L,BUY,0.018518518518518514,430,11110.3355237,25.83798959
2018-05-30,2018-06-01,value,D10,PRIO3,L,BUY,0.018518518518518514,7708,11110.964136972001,1.441484709
2018-05-30,2018-06-01,value,D10,SAPR11,L,SELL,-0.003703703703703714,-208,-2220.76856768,10.67677196
2018-05-30,2018-06-01,value,D10,SMTO3,L,SELL,-0.003703703703703714,-169,-2222.42365358,13.15043582
2018-05-30,2018-06-01,value,D10,VULC3,L,BUY,0.018518518518518514,2153,11110.96246968,5.16068856
2018-05-30,2018-06-01,value,LS,ABEV3,S,SELL,-0.01617060302322729,-674,-9703.11680876,14.39631574
2018-05-30,2018-06-01,value,LS,AMAR3,L,SELL,-0.004355432784254609,-136,-2620.9408436000003,19.27162385
2018-05-30,2018-06-01,value,LS,AMER3,S,BUY,0.0024660261749358792,1,2488.520891,2488.520891
2018-05-30,2018-06-01,value,LS,ANIM3,,BUY,0.01863662919816317,2079,11181.438178218,5.378277142
2018-05-30,2018-06-01,value,LS,AZZA3,S,BUY,0.0024660261749358792,40,1474.82876,36.870719
2018-05-30,2018-06-01,value,LS,B3SA3,S,BUY,0.0024660261749358792,266,1479.9800937740001,5.563834939
2018-05-30,2018-06-01,value,LS,BRAP4,L,SELL,-0.004355432784254609,-415,-2613.12305905,6.29668207
2018-05-30,2018-06-01,value,LS,CIEL3,L,SELL,-0.004355432784254609,-224,-2609.20432416,11.64823359
2018-05-30,2018-06-01,value,LS,CPLE6,L,SELL,-0.004355432784254609,-1970,-2613.7461058100002,1.326774673
2018-05-30,2018-06-01,value,LS,CRFB3,L,SELL,-0.004355432784254609,-188,-2612.54438948,13.89651271
2018-05-30,2018-06-01,value,LS,CSMG3,L,SELL,-0.004355432784254609,-346,-2614.381512126,7.556015931
2018-05-30,2018-06-01,value,LS,CVCB3,S,BUY,0.0024660261749358792,33,1498.19419695,45.39982415
2018-05-30,2018-06-01,value,LS,CYRE3,S,BUY,0.0024660261749358792,183,1483.0290386939998,8.103983818
2018-05-30,2018-06-01,value,LS,ECOR3,L,BUY,0.01420743366040523,1214,8521.789323052,7.019595818
2018-05-30,2018-06-01,value,LS,ELET3,S,SELL,-0.014973231078233418,-761,-8981.22578677,11.80187357
2018-05-30,2018-06-01,value,LS,ENAT3,L,SELL,-0.004429195537757939,-311,-2659.143335143,8.550300113
2018-05-30,2018-06-01,value,LS,FESA4,L,SELL,-0.004355432784254609,-839,-2614.4203138440002,3.116114796
2018-05-30,2018-06-01,value,LS,FIBR3,L,BUY,0.013211674480794189,118,7894.66756556,66.90396242
2018-05-30,2018-06-01,value,LS,GNDI3,S,SELL,-0.014973231078233418,-430,-8984.747307399999,20.89476118
2018-05-30,2018-06-01,value,LS,GUAR3,L,SELL,-0.004355432784254609,-225,-2610.79978725,11.60355461
2018-05-30,2018-06-01,value,LS,HAPV3,S,SELL,-0.014973231078233418,-100,-8970.765913,89.70765913
2018-05-30,2018-06-01,value,LS,ISAE4,L,SELL,-0.004355432784254609,-311,-2609.086379903,8.389345273
2018-05-30,2018-06-01,value,LS,LINX3,S,BUY,0.014845375638827657,479,8907.23110237,18.59547203
2018-05-30,2018-06-01,value,LS,MDIA3,S,BUY,0.0024660261749358792,42,1493.80700784,35.56683352
2018-05-30,2018-06-01,value,LS,MPLU3,L,BUY,0.014281196413908561,332,8578.21254388,25.83798959
2018-05-30,2018-06-01,value,LS,MULT3,S,BUY,0.0024660261749358792,93,1476.26124705,15.87377685
2018-05-30,2018-06-01,value,LS,PARD3,S,SELL,-6.392771970288359e-05,-2,-32.50327038,16.25163519
2018-05-30,2018-06-01,value,LS,POMO4,S,BUY,0.0024660261749358792,681,1480.4790200430002,2.173978003
2018-05-30,2018-06-01,value,LS,PRIO3,L,BUY,0.014281196413908561,5944,8568.185110296,1.441484709
2018-05-30,2018-06-01,value,LS,RADL3,,BUY,0.01863662919816317,993,11180.48008395,11.25929515
2018-05-30,2018-06-01,value,LS,RENT3,S,SELL,-0.001197371944993873,-35,-718.4156696499999,20.52616199
2018-05-30,2018-06-01,value,LS,SAPR11,L,SELL,-0.004355432784254609,-245,-2615.8091302,10.67677196
2018-05-30,2018-06-01,value,LS,SEER3,,SELL,-0.013977471898622378,-574,-8385.02924686,14.60806489
2018-05-30,2018-06-01,value,LS,SMTO3,L,SELL,-0.004429195537757939,-202,-2656.38803564,13.15043582
2018-05-30,2018-06-01,value,LS,SRNA3,S,BUY,0.0024660261749358792,204,1479.210478836,7.251031759
2018-05-30,2018-06-01,value,LS,TAEE11,S,SELL,-0.001197371944993873,-77,-717.947856395,9.323998135
2018-05-30,2018-06-01,value,LS,UGPA3,S,SELL,-0.014973231078233418,-441,-8980.70648139,20.36441379
2018-05-30,2018-06-01,value,LS,VBBR3,S,BUY,0.0024660261749358792,127,1483.6036418800002,11.68191844
2018-05-30,2018-06-01,value,LS,VULC3,L,BUY,0.013285437234297518,1545,7973.2638252,5.16068856
2018-05-30,2018-06-01,value,LS,ZAMP3,S,SELL,-0.0011334442252909892,-41,-676.60267589,16.50250429
