month_end,trade_date,sleeve,book,ticker,side,action,w_delta,shares,est_notional,px_ref_open
2020-02-28,2020-03-02,value,D10,AMAR3,L,BUY,0.0013888888888888933,15,837.6517924499999,55.84345283
2020-02-28,2020-03-02,value,D10,BEEF3,L,SELL,-0.020833333333333332,-1544,-12503.010969408,8.097805032
2020-02-28,2020-03-02,value,D10,BRAP4,L,BUY,0.0013888888888888933,116,833.629661252,7.186462597
2020-02-28,2020-03-02,value,D10,BRML3,L,BUY,0.0013888888888888933,52,830.9193412000001,15.9792181
2020-02-28,2020-03-02,value,D10,CIEL3,L,BUY,0.0013888888888888933,152,833.865791408,5.485959154
2020-02-28,2020-03-02,value,D10,CSMG3,L,BUY,0.022222222222222227,1210,13337.5095436,11.02273516
2020-02-28,2020-03-02,value,D10,ELET3,L,BUY,0.0013888888888888933,30,825.0761723999999,27.50253908
2020-02-28,2020-03-02,value,D10,ENAT3,L,BUY,0.0013888888888888933,78,833.9740383,10.69197485
2020-02-28,2020-03-02,value,D10,FESA4,L,BUY,0.0013888888888888933,251,833.214126694,3.319578194
2020-02-28,2020-03-02,value,D10,GOLL54,L,BUY,0.0013888888888888933,2503,833.201653612,0.332881204
2020-02-28,2020-03-02,value,D10,GUAR3,L,SELL,-0.020833333333333332,-514,-12494.736440640001,24.30882576
2020-02-28,2020-03-02,value,D10,LIGT3,L,BUY,0.022222222222222227,647,13323.98258873,20.59348159
2020-02-28,2020-03-02,value,D10,MYPK3,L,BUY,0.0013888888888888933,56,838.53265384,14.97379739
2020-02-28,2020-03-02,value,D10,PETR4,L,BUY,0.0013888888888888933,115,836.70034041,7.275655134
2020-02-28,2020-03-02,value,D10,SMLS3,L,BUY,0.0013888888888888933,33,840.34452843,25.46498571
2020-02-28,2020-03-02,value,D10,TEND3,L,SELL,-0.020833333333333332,-356,-12489.251046160001,35.08216586
2020-02-28,2020-03-02,value,D10,VLID3,L,BUY,0.0013888888888888933,76,829.91956756,10.91999431
2020-02-28,2020-03-02,value,D10,VSTE3,L,BUY,0.022222222222222227,111,13282.4517525,119.6617275
2020-02-28,2020-03-02,value,D10,VULC3,L,SELL,-0.020833333333333332,-2223,-12500.753695209,5.623370983
2020-02-28,2020-03-02,value,LS,ALOS3,S,BUY,0.001670774409108712,26,994.6366872000001,38.2552572
2020-02-28,2020-03-02,value,LS,ALPA4,S,BUY,0.002842453241365256,58,1718.5052522,29.6294009
2020-02-28,2020-03-02,value,LS,AMAR3,L,BUY,0.0008584661105146436,9,502.59107546999996,55.84345283
2020-02-28,2020-03-02,value,LS,B3SA3,S,BUY,0.001670774409108712,79,1008.1885587099999,12.76188049
2020-02-28,2020-03-02,value,LS,BHIA3,S,SELL,-0.013030053714844352,-22,-7700.0,350.0
2020-02-28,2020-03-02,value,LS,BRAP4,L,BUY,0.0008584661105146436,72,517.425306984,7.186462597
2020-02-28,2020-03-02,value,LS,BRML3,L,BUY,0.0005950378816563587,22,351.5427982,15.9792181
2020-02-28,2020-03-02,value,LS,CIEL3,L,BUY,0.0008584661105146436,94,515.680160476,5.485959154
2020-02-28,2020-03-02,value,LS,CSMG3,L,BUY,0.01673097306672425,911,10041.71173076,11.02273516
2020-02-28,2020-03-02,value,LS,ELET3,L,BUY,0.0008584661105146436,19,522.5482425199999,27.50253908
2020-02-28,2020-03-02,value,LS,EMBR3,S,BUY,0.001670774409108712,60,1006.9624170000001,16.78270695
2020-02-28,2020-03-02,value,LS,ENAT3,L,BUY,0.0008584661105146436,48,513.2147927999999,10.69197485
2020-02-28,2020-03-02,value,LS,ENEV3,S,SELL,-0.014201732547100896,-741,-8523.352499999999,11.5025
2020-02-28,2020-03-02,value,LS,EVEN3,S,BUY,0.001670774409108712,97,1003.9418723699999,10.34991621
2020-02-28,2020-03-02,value,LS,EZTC3,S,BUY,0.001670774409108712,26,1012.0077310199999,38.92337427
2020-02-28,2020-03-02,value,LS,FESA4,L,BUY,0.0008584661105146436,155,514.53462007,3.319578194
2020-02-28,2020-03-02,value,LS,GNDI3,S,BUY,0.001670774409108712,16,980.48109248,61.28006828
2020-02-28,2020-03-02,value,LS,GOLL54,L,BUY,0.0008584661105146436,1547,514.967222588,0.332881204
2020-02-28,2020-03-02,value,LS,GUAR3,L,SELL,-0.015330154720324904,-378,-9188.73613728,24.30882576
2020-02-28,2020-03-02,value,LS,HAPV3,S,BUY,0.001670774409108712,6,988.4290086,164.7381681
2020-02-28,2020-03-02,value,LS,HBOR3,S,SELL,-0.014201732547100896,-588,-8522.2794888,14.4936726
2020-02-28,2020-03-02,value,LS,LIGT3,L,BUY,0.016452049059697833,479,9864.27768161,20.59348159
2020-02-28,2020-03-02,value,LS,MDIA3,S,BUY,0.001670774409108712,28,1010.9816320799999,36.10648686
2020-02-28,2020-03-02,value,LS,MGLU3,S,BUY,0.001670774409108712,8,975.3925016,121.9240627
2020-02-28,2020-03-02,value,LS,MULT3,,BUY,0.029877660152865148,707,17929.23160763,25.35959209
2020-02-28,2020-03-02,value,LS,MYPK3,L,BUY,0.0008584661105146436,34,509.10911125999996,14.97379739
2020-02-28,2020-03-02,value,LS,PETR4,L,BUY,0.0008584661105146436,71,516.571514514,7.275655134
2020-02-28,2020-03-02,value,LS,POMO4,S,SELL,-0.013030053714844352,-2527,-7817.646883774,3.093647362
2020-02-28,2020-03-02,value,LS,RLOG3,L,BUY,0.00026342822885828493,9,167.31,18.59
2020-02-28,2020-03-02,value,LS,SAPR11,L,BUY,0.0005423522358847035,14,336.39173624,24.02798116
2020-02-28,2020-03-02,value,LS,SMLS3,L,BUY,0.0008584661105146436,20,509.29971420000004,25.46498571
2020-02-28,2020-03-02,value,LS,SRNA3,S,BUY,0.001670774409108712,59,1010.21763343,17.12233277
2020-02-28,2020-03-02,value,LS,STBP3,S,BUY,0.001670774409108712,246,1003.004247348,4.077253038
2020-02-28,2020-03-02,value,LS,TASA4,S,SELL,-0.014201732547100896,-2652,-8521.550000496,3.213254148
2020-02-28,2020-03-02,value,LS,TEND3,L,SELL,-0.015330154720324904,-262,-9191.527455320002,35.08216586
2020-02-28,2020-03-02,value,LS,VBBR3,S,BUY,0.001670774409108712,54,1006.08984792,18.63129348
2020-02-28,2020-03-02,value,LS,VLID3,L,BUY,0.0008584661105146436,47,513.23973257,10.91999431
2020-02-28,2020-03-02,value,LS,VSTE3,L,BUY,0.016188620830839547,81,9692.5999275,119.6617275
2020-02-28,2020-03-02,value,LS,VULC3,L,SELL,-0.015330154720324904,-1636,-9199.834928188,5.623370983
