month_end,trade_date,sleeve,cohort_id,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional,rationale
2011-01-31,2011-02-01,value,0,D10,CSMG3,L,OPEN,0.125,3.544082948,21162,74999.88334557599,add
2011-01-31,2011-02-01,value,0,D10,EMBR3,L,CLOSE,-0.125,12.22679282,-6134,-74999.14715788,exit
2011-01-31,2011-02-01,value,0,D10,EQTL3,L,CLOSE,-0.125,1.527333004,-49105,-74999.68716141999,exit
2011-01-31,2011-02-01,value,0,D10,EVEN3,L,OPEN,0.125,4.538348514,16526,75000.747542364,add
2011-01-31,2011-02-01,value,0,D10,GPIV33,L,CLOSE,-0.125,6.83,-10981,-75000.23,exit
2011-01-31,2011-02-01,value,0,D10,RAPT4,L,OPEN,0.125,5.972544934,12557,74997.246736238,add
2011-01-31,2011-02-01,value,0,D10,RPMG3,L,OPEN,0.125,12.24833364,6123,74996.54687772,add
2011-01-31,2011-02-01,value,0,D10,TERI3,L,CLOSE,-0.125,156.4806542,-479,-74954.2333618,exit
2011-01-31,2011-02-01,value,0,LS,AMER3,L,SELL,-0.0625,2398.849271,-16,-38381.588336,reweight
2011-01-31,2011-02-01,value,0,LS,ARTR3,L,SELL,-0.0625,9.984244826,-3756,-37500.823566456,reweight
2011-01-31,2011-02-01,value,0,LS,BRML3,L,SELL,-0.0625,8.589387227,-4366,-37501.264633082,reweight
2011-01-31,2011-02-01,value,0,LS,BRPR3,S,OPEN,-0.055555555555555546,79.58821155,-419,-33347.46063945,add
2011-01-31,2011-02-01,value,0,LS,CSAN3,S,CLOSE,0.055555555555555546,3.981001245,8373,33332.923424385,exit
2011-01-31,2011-02-01,value,0,LS,CSMG3,L,OPEN,0.0625,3.544082948,10581,37499.941672787994,add
2011-01-31,2011-02-01,value,0,LS,EVEN3,L,OPEN,0.0625,4.538348514,8263,37500.373771182,add
2011-01-31,2011-02-01,value,0,LS,GOLL54,S,CLOSE,0.055555555555555546,0.307399087,108437,33333.434797019,exit
2011-01-31,2011-02-01,value,0,LS,LIGT3,L,SELL,-0.0625,16.51947669,-2270,-37499.2120863,reweight
2011-01-31,2011-02-01,value,0,LS,MOTV3,S,OPEN,-0.055555555555555546,6.648739794,-5013,-33330.132587322,add
2011-01-31,2011-02-01,value,0,LS,NATU3,S,OPEN,-0.055555555555555546,15.2567245,-2185,-33335.9430325,add
