month_end,trade_date,sleeve,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional
2021-11-30,2021-12-01,value,D10,ALLD3,L,BUY,0.012461059190031161,9.010986404,830,7479.118715320001
2021-11-30,2021-12-01,value,D10,AZEV4,L,SELL,-0.005146959230665041,1.983209202,-1557,-3087.856727514
2021-11-30,2021-12-01,value,D10,BMOB3,L,SELL,-0.0020316944331572515,12.64411801,-96,-1213.83532896
2021-11-30,2021-12-01,value,D10,BRAP4,L,BUY,0.012461059190031161,13.76069125,543,7472.05534875
2021-11-30,2021-12-01,value,D10,BRKM5,L,BUY,0.012461059190031161,43.64069842,171,7462.55942982
2021-11-30,2021-12-01,value,D10,CIEL3,L,SELL,-0.014492753623188413,1.736194259,-5008,-8694.860849072
2021-11-30,2021-12-01,value,D10,CMIN3,L,SELL,-0.0020316944331572515,3.563303641,-342,-1218.649845222
2021-11-30,2021-12-01,value,D10,CPLE6,L,SELL,-0.0020316944331572515,4.685517239,-260,-1218.23448214
2021-11-30,2021-12-01,value,D10,CSMG3,L,SELL,-0.0020316944331572515,9.078579854,-134,-1216.529700436
2021-11-30,2021-12-01,value,D10,CYRE3,L,SELL,-0.0020316944331572515,11.73367883,-104,-1220.30259832
2021-11-30,2021-12-01,value,D10,DEXP3,L,SELL,-0.0020316944331572515,6.789041043,-180,-1222.02738774
2021-11-30,2021-12-01,value,D10,DMMO3,L,SELL,-0.0020316944331572515,0.62,-1966,-1218.92
2021-11-30,2021-12-01,value,D10,ENAT3,L,BUY,0.012461059190031161,12.32229414,607,7479.63254298
2021-11-30,2021-12-01,value,D10,JALL3,L,SELL,-0.0020316944331572515,8.105034936,-150,-1215.7552403999998
2021-11-30,2021-12-01,value,D10,JSLG3,L,SELL,-0.014492753623188413,5.955875712,-1460,-8695.57853952
2021-11-30,2021-12-01,value,D10,LAVV3,L,BUY,0.012461059190031161,3.306297461,2261,7475.538559321
2021-11-30,2021-12-01,value,D10,LPSB3,L,BUY,0.012461059190031161,2.074465252,3604,7476.372768208
2021-11-30,2021-12-01,value,D10,LVTC3,L,BUY,0.012461059190031161,14.44266931,518,7481.302702579999
2021-11-30,2021-12-01,value,D10,MBRF3,L,SELL,-0.0020316944331572515,15.70392733,-78,-1224.90633174
