month_end,trade_date,sleeve,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional
2019-07-31,2019-08-01,value,D10,AMAR3,L,SELL,-0.0029761904761904843,34.56017722,-52,-1797.12921544
2019-07-31,2019-08-01,value,D10,CIEL3,L,SELL,-0.0029761904761904843,5.732377212,-312,-1788.5016901440001
2019-07-31,2019-08-01,value,D10,DXCO3,L,SELL,-0.0029761904761904843,8.107185444,-220,-1783.5807976800002
2019-07-31,2019-08-01,value,D10,ECOR3,L,SELL,-0.02380952380952382,10.79421445,-1323,-14280.74571735
2019-07-31,2019-08-01,value,D10,ELET3,L,SELL,-0.0029761904761904843,31.72953939,-56,-1776.8542058399998
2019-07-31,2019-08-01,value,D10,ENAT3,L,SELL,-0.0029761904761904843,10.58832409,-169,-1789.42677121
2019-07-31,2019-08-01,value,D10,FESA4,L,SELL,-0.0029761904761904843,4.043570408,-442,-1787.258120336
2019-07-31,2019-08-01,value,D10,GUAR3,L,SELL,-0.0029761904761904843,16.9848751,-105,-1783.4118855
2019-07-31,2019-08-01,value,D10,JBSS3,L,SELL,-0.0029761904761904843,17.03273894,-105,-1788.4375887
2019-07-31,2019-08-01,value,D10,QUAL3,L,SELL,-0.0029761904761904843,17.67856275,-101,-1785.5348377500002
2019-07-31,2019-08-01,value,D10,RLOG3,L,BUY,0.020833333333333332,18.75,667,12506.25
2019-07-31,2019-08-01,value,D10,SAPR11,L,SELL,-0.0029761904761904843,20.08875637,-89,-1787.89931693
2019-07-31,2019-08-01,value,D10,SIMH3,L,BUY,0.020833333333333332,3.849895871,3247,12500.611893137
2019-07-31,2019-08-01,value,D10,SMLS3,L,BUY,0.020833333333333332,30.48192441,410,12497.5890081
2019-07-31,2019-08-01,value,D10,SMTO3,L,SELL,-0.02380952380952382,15.72752907,-908,-14280.59639556
2019-07-31,2019-08-01,value,D10,TUPY3,L,SELL,-0.0029761904761904843,16.20524521,-110,-1782.5769731
2019-07-31,2019-08-01,value,D10,VLID3,L,BUY,0.020833333333333332,10.80655432,1157,12503.18334824
2019-07-31,2019-08-01,value,D10,VULC3,L,SELL,-0.0029761904761904843,5.053915693,-353,-1784.032239629
2019-07-31,2019-08-01,value,LS,AMAR3,L,SELL,-0.001595693171621217,34.56017722,-28,-967.6849621599999
2019-07-31,2019-08-01,value,LS,ANIM3,S,SELL,-2.4263028692315947e-05,6.200140458,-2,-12.400280916
2019-07-31,2019-08-01,value,LS,AZZA3,,BUY,0.01883631586028991,45.3649034,249,11295.860946600002
2019-07-31,2019-08-01,value,LS,B3SA3,S,SELL,-0.0014866898629453927,11.19089519,-80,-895.2716152
2019-07-31,2019-08-01,value,LS,BRFS3,S,SELL,-0.0014866898629453927,32.56318636,-27,-879.20603172
2019-07-31,2019-08-01,value,LS,CIEL3,L,SELL,-0.001595693171621217,5.732377212,-167,-957.3069944040001
2019-07-31,2019-08-01,value,LS,DXCO3,L,SELL,-0.001595693171621217,8.107185444,-118,-956.647882392
2019-07-31,2019-08-01,value,LS,ECOR3,,SELL,-0.05705230284607039,10.79421445,-3171,-34228.45402095
2019-07-31,2019-08-01,value,LS,ELET3,L,SELL,-0.001595693171621217,31.72953939,-30,-951.8861817
2019-07-31,2019-08-01,value,LS,ENAT3,L,SELL,-0.001595693171621217,10.58832409,-90,-952.9491681000001
2019-07-31,2019-08-01,value,LS,EZTC3,S,SELL,-0.0014866898629453927,27.38744885,-33,-903.78581205
2019-07-31,2019-08-01,value,LS,FESA4,L,SELL,-0.001595693171621217,4.043570408,-237,-958.3261866959999
2019-07-31,2019-08-01,value,LS,GNDI3,S,SELL,-0.0014866898629453927,42.35234831,-21,-889.3993145100001
2019-07-31,2019-08-01,value,LS,GUAR3,L,SELL,-0.001595693171621217,16.9848751,-56,-951.1530056
2019-07-31,2019-08-01,value,LS,HAPV3,S,SELL,-0.0014866898629453927,124.6507521,-7,-872.5552647000001
2019-07-31,2019-08-01,value,LS,JBSS3,L,SELL,-0.001595693171621217,17.03273894,-56,-953.8333806400001
2019-07-31,2019-08-01,value,LS,MGLU3,S,SELL,-0.01739815205472915,80.79621298,-129,-10422.71147442
2019-07-31,2019-08-01,value,LS,MULT3,S,SELL,-0.0029248536685061535,23.53138082,-75,-1764.8535614999998
2019-07-31,2019-08-01,value,LS,MYPK3,L,BUY,0.0014624268342530767,16.82638377,52,874.97195604
2019-07-31,2019-08-01,value,LS,ODPV3,S,SELL,-0.0014866898629453927,11.46753571,-78,-894.46778538
2019-07-31,2019-08-01,value,LS,POMO4,S,SELL,-0.0014866898629453927,2.3432854,-381,-892.7917374
2019-07-31,2019-08-01,value,LS,QUAL3,L,SELL,-0.001595693171621217,17.67856275,-54,-954.6423885
2019-07-31,2019-08-01,value,LS,RENT3,S,BUY,0.0014381638055607608,36.83523341,23,847.21036843
2019-07-31,2019-08-01,value,LS,RLOG3,L,BUY,0.016310767551308582,18.75,522,9787.5
2019-07-31,2019-08-01,value,LS,SAPR11,L,SELL,-0.001595693171621217,20.08875637,-48,-964.2603057599999
2019-07-31,2019-08-01,value,LS,SIMH3,L,BUY,0.01722714322828407,3.849895871,2685,10336.970413635001
2019-07-31,2019-08-01,value,LS,SMLS3,L,BUY,0.01722714322828407,30.48192441,339,10333.37237499
2019-07-31,2019-08-01,value,LS,SRNA3,S,SELL,-0.0014866898629453927,12.17342626,-73,-888.66011698
2019-07-31,2019-08-01,value,LS,STBP3,S,SELL,-0.020323005723235303,3.555743928,-3429,-12192.645929112
2019-07-31,2019-08-01,value,LS,TASA4,,BUY,0.04057052646831672,2.452808851,9924,24341.675037324
2019-07-31,2019-08-01,value,LS,TEND3,L,BUY,0.0009163756769754843,23.86246913,23,548.83678999
2019-07-31,2019-08-01,value,LS,TUPY3,L,SELL,-0.003974495682849778,16.20524521,-147,-2382.17104587
2019-07-31,2019-08-01,value,LS,USIM5,S,SELL,-0.01739815205472915,7.010804486,-1489,-10439.087879654
2019-07-31,2019-08-01,value,LS,VLID3,L,BUY,0.01722714322828407,10.80655432,956,10331.06592992
2019-07-31,2019-08-01,value,LS,VULC3,L,SELL,-0.001595693171621217,5.053915693,-189,-955.1900659770001
2019-07-31,2019-08-01,value,LS,ZAMP3,,BUY,0.01883631586028991,20.33528668,556,11306.41939408
