month_end,trade_date,cohort_id,sleeve,book,ticker,side,prev_weight,target_weight,delta_weight,rationale,sector,duration_months,strikes,px_ref_open,delist_risk_score,delist_risk_flags,delist_risk_multiplier,vt_prev,vt_curr
2012-05-31,2012-06-01,0,value,D10,ALOS3,L,0.09523809523809522,0.09523809523809522,0.0,keep,Other,2,0,21.08742398,0,,1.0,,
2012-05-31,2012-06-01,0,value,D10,ALPA4,L,0.09523809523809522,0.09523809523809522,0.0,keep,Textile,2,0,6.442912874,0,,1.0,,
2012-05-31,2012-06-01,0,value,D10,AMER3,L,0.07142857142857141,0.07142857142857141,0.0,keep,Trade,24,0,497.6364706,0,,1.0,,
2012-05-31,2012-06-01,0,value,D10,BRAP4,L,0.09523809523809522,0.09523809523809522,0.0,keep,Other,14,0,4.330999234,0,,1.0,,
2012-05-31,2012-06-01,0,value,D10,COCE5,L,0.09523809523809522,0.09523809523809522,0.0,keep,Electric Power,2,0,21.96159986,0,,1.0,,
2012-05-31,2012-06-01,0,value,D10,CSAN3,L,0.09523809523809522,0.09523809523809522,0.0,keep,Oil & Gas,5,0,4.608127417,0,,1.0,,
2012-05-31,2012-06-01,0,value,D10,CSMG3,L,0.09523809523809522,0.09523809523809522,0.0,keep,Other,17,0,5.801702335,0,,1.0,,
2012-05-31,2012-06-01,0,value,D10,CSNA3,L,0.09523809523809522,0.09523809523809522,0.0,keep,Basic & Fabricated Metal,2,0,5.882018643,0,,1.0,,
2012-05-31,2012-06-01,0,value,D10,MGLU3,L,0.09523809523809522,0.09523809523809522,0.0,keep,Trade,5,1,2.541688281,0,,1.0,,
2012-05-31,2012-06-01,0,value,D10,MILK33,L,0.07142857142857141,0.07142857142857141,0.0,keep,Food & Beverage,12,0,0.72,0,,1.0,,
2012-05-31,2012-06-01,0,value,D10,RAPT4,L,0.09523809523809522,0.09523809523809522,0.0,keep,Vehicle & Parts,17,0,4.919767279,0,,1.0,,
2012-05-31,2012-06-01,1,value,D10,ALOS3,L,0.07692307692307694,0.07692307692307694,0.0,keep,Other,4,0,21.08742398,0,,1.0,,
2012-05-31,2012-06-01,1,value,D10,AMER3,L,0.07692307692307694,0.07692307692307694,0.0,keep,Trade,24,0,497.6364706,0,,1.0,,
2012-05-31,2012-06-01,1,value,D10,BEEF3,L,0.0,0.07692307692307694,0.07692307692307694,add,Food & Beverage,1,0,5.188748161,0,,1.0,,
2012-05-31,2012-06-01,1,value,D10,BRAP4,L,0.07692307692307694,0.07692307692307694,0.0,keep,Other,13,0,4.330999234,0,,1.0,,
2012-05-31,2012-06-01,1,value,D10,BRPR3,L,0.07692307692307694,0.07692307692307694,0.0,keep,Other,1,0,106.5120296,0,,1.0,,
2012-05-31,2012-06-01,1,value,D10,CIEL3,L,0.07692307692307694,0.0,-0.07692307692307694,exit,Software & Data,0,0,7.441576743,0,,1.0,,
2012-05-31,2012-06-01,1,value,D10,COCE5,L,0.0,0.07692307692307694,0.07692307692307694,add,Electric Power,2,0,21.96159986,0,,1.0,,
2012-05-31,2012-06-01,1,value,D10,CPLE6,L,0.07692307692307694,0.0,-0.07692307692307694,exit,Electric Power,6,0,1.65990628,0,,1.0,,
2012-05-31,2012-06-01,1,value,D10,CSAN3,L,0.07692307692307694,0.07692307692307694,0.0,keep,Oil & Gas,4,0,4.608127417,0,,1.0,,
2012-05-31,2012-06-01,1,value,D10,CSMG3,L,0.07692307692307694,0.07692307692307694,0.0,keep,Other,22,0,5.801702335,0,,1.0,,
2012-05-31,2012-06-01,1,value,D10,CSNA3,L,0.0,0.07692307692307694,0.07692307692307694,add,Basic & Fabricated Metal,1,0,5.882018643,0,,1.0,,
2012-05-31,2012-06-01,1,value,D10,DXCO3,L,0.07692307692307694,0.07692307692307694,0.0,keep,Other,4,0,4.124345054,0,,1.0,,
2012-05-31,2012-06-01,1,value,D10,EQTL3,L,0.07692307692307694,0.07692307692307694,0.0,keep,Electric Power,4,0,2.336813169,0,,1.0,,
2012-05-31,2012-06-01,1,value,D10,MBRF3,L,0.0,0.07692307692307694,0.07692307692307694,add,Food & Beverage,1,0,5.446385617,0,,1.0,,
2012-05-31,2012-06-01,1,value,D10,MGLU3,L,0.07692307692307694,0.0,-0.07692307692307694,exit,Trade,3,0,2.541688281,0,,1.0,,
2012-05-31,2012-06-01,1,value,D10,MILK33,L,0.07692307692307694,0.0,-0.07692307692307694,exit,Food & Beverage,11,0,0.72,0,,1.0,,
2012-05-31,2012-06-01,1,value,D10,RAPT4,L,0.07692307692307694,0.07692307692307694,0.0,keep,Vehicle & Parts,16,0,4.919767279,0,,1.0,,
2012-05-31,2012-06-01,2,value,D10,ALOS3,L,0.10000000000000003,0.10000000000000003,0.0,keep,Other,3,0,21.08742398,0,,1.0,,
2012-05-31,2012-06-01,2,value,D10,AMER3,L,0.10000000000000003,0.10000000000000003,0.0,keep,Trade,24,0,497.6364706,0,,1.0,,
2012-05-31,2012-06-01,2,value,D10,BRAP4,L,0.10000000000000003,0.10000000000000003,0.0,keep,Other,15,0,4.330999234,0,,1.0,,
2012-05-31,2012-06-01,2,value,D10,CIEL3,L,0.10000000000000003,0.10000000000000003,0.0,keep,Software & Data,1,0,7.441576743,0,,1.0,,
2012-05-31,2012-06-01,2,value,D10,CPLE6,L,0.10000000000000003,0.10000000000000003,0.0,keep,Electric Power,1,0,1.65990628,0,,1.0,,
2012-05-31,2012-06-01,2,value,D10,CSAN3,L,0.10000000000000003,0.10000000000000003,0.0,keep,Oil & Gas,9,0,4.608127417,0,,1.0,,
2012-05-31,2012-06-01,2,value,D10,CSMG3,L,0.10000000000000003,0.10000000000000003,0.0,keep,Other,21,0,5.801702335,0,,1.0,,
2012-05-31,2012-06-01,2,value,D10,EQTL3,L,0.10000000000000003,0.10000000000000003,0.0,keep,Electric Power,4,0,2.336813169,0,,1.0,,
2012-05-31,2012-06-01,2,value,D10,MILK33,L,0.10000000000000003,0.10000000000000003,0.0,keep,Food & Beverage,12,0,0.72,0,,1.0,,
2012-05-31,2012-06-01,2,value,D10,RAPT4,L,0.10000000000000003,0.10000000000000003,0.0,keep,Vehicle & Parts,18,0,4.919767279,0,,1.0,,
2012-05-31,2012-06-01,0,value,LS,ALOS3,L,0.05855691023968083,0.0623153613083528,0.003758451068671974,reweight,Other,2,0,21.08742398,0,,1.0,1.346808935512659,1.3709379487837616
2012-05-31,2012-06-01,0,value,LS,ALPA4,L,0.05855691023968083,0.0623153613083528,0.003758451068671974,reweight,Textile,2,0,6.442912874,0,,1.0,1.346808935512659,1.3709379487837616
2012-05-31,2012-06-01,0,value,LS,AMER3,L,0.04391768267976062,0.0623153613083528,0.01839767862859218,reweight,Trade,24,0,497.6364706,0,,1.0,1.346808935512659,1.3709379487837616
2012-05-31,2012-06-01,0,value,LS,BRAP4,L,0.05855691023968083,0.0623153613083528,0.003758451068671974,reweight,Other,14,0,4.330999234,0,,1.0,1.346808935512659,1.3709379487837616
2012-05-31,2012-06-01,0,value,LS,COCE5,L,0.05855691023968083,0.0623153613083528,0.003758451068671974,reweight,Electric Power,2,0,21.96159986,0,,1.0,1.346808935512659,1.3709379487837616
2012-05-31,2012-06-01,0,value,LS,CSAN3,L,0.05855691023968083,0.0623153613083528,0.003758451068671974,reweight,Oil & Gas,5,0,4.608127417,0,,1.0,1.346808935512659,1.3709379487837616
2012-05-31,2012-06-01,0,value,LS,CSMG3,L,0.05855691023968083,0.0623153613083528,0.003758451068671974,reweight,Other,17,0,5.801702335,0,,1.0,1.346808935512659,1.3709379487837616
2012-05-31,2012-06-01,0,value,LS,CSNA3,L,0.05855691023968083,0.0623153613083528,0.003758451068671974,reweight,Basic & Fabricated Metal,2,0,5.882018643,0,,1.0,1.346808935512659,1.3709379487837616
2012-05-31,2012-06-01,0,value,LS,EQTL3,L,0.05855691023968083,0.0623153613083528,0.003758451068671974,reweight,Electric Power,4,0,2.336813169,0,,1.0,1.346808935512659,1.3709379487837616
2012-05-31,2012-06-01,0,value,LS,MGLU3,L,0.05855691023968083,0.0623153613083528,0.003758451068671974,reweight,Trade,5,1,2.541688281,0,,1.0,1.346808935512659,1.3709379487837616
2012-05-31,2012-06-01,0,value,LS,MILK33,L,0.04391768267976062,0.0,-0.04391768267976062,exit,Food & Beverage,11,0,0.72,0,,1.0,1.346808935512659,1.3709379487837616
2012-05-31,2012-06-01,0,value,LS,RAPT4,L,0.05855691023968083,0.0623153613083528,0.003758451068671974,reweight,Vehicle & Parts,17,0,4.919767279,0,,1.0,1.346808935512659,1.3709379487837616
