month_end,trade_date,sleeve,cohort_id,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional,rationale
2012-05-31,2012-06-01,value,1,D10,BEEF3,L,OPEN,0.07692307692307694,5.188748161,8895,46153.914892095,add
2012-05-31,2012-06-01,value,1,D10,CIEL3,L,CLOSE,-0.07692307692307694,7.441576743,-6202,-46152.658960085995,exit
2012-05-31,2012-06-01,value,1,D10,COCE5,L,OPEN,0.07692307692307694,21.96159986,2102,46163.28290572,add
2012-05-31,2012-06-01,value,1,D10,CPLE6,L,CLOSE,-0.07692307692307694,1.65990628,-27805,-46153.6941154,exit
2012-05-31,2012-06-01,value,1,D10,CSNA3,L,OPEN,0.07692307692307694,5.882018643,7847,46156.200291621004,add
2012-05-31,2012-06-01,value,1,D10,MBRF3,L,OPEN,0.07692307692307694,5.446385617,8474,46152.671718458,add
2012-05-31,2012-06-01,value,1,D10,MGLU3,L,CLOSE,-0.07692307692307694,2.541688281,-18159,-46154.517494679,exit
2012-05-31,2012-06-01,value,1,D10,MILK33,L,CLOSE,-0.07692307692307694,0.72,-64103,-46154.159999999996,exit
2012-05-31,2012-06-01,value,0,LS,AEDU3,S,SELL,-0.014944631399027498,8.037958472,-1116,-8970.361654752,reweight
2012-05-31,2012-06-01,value,0,LS,ALOS3,L,BUY,0.003758451068671974,21.08742398,107,2256.35436586,reweight
2012-05-31,2012-06-01,value,0,LS,ALPA4,L,BUY,0.003758451068671974,6.442912874,350,2255.0195059000002,reweight
2012-05-31,2012-06-01,value,0,LS,AMER3,L,BUY,0.01839767862859218,497.6364706,22,10948.0023532,reweight
2012-05-31,2012-06-01,value,0,LS,BRAP4,L,BUY,0.003758451068671974,4.330999234,521,2256.450600914,reweight
2012-05-31,2012-06-01,value,0,LS,COCE5,L,BUY,0.003758451068671974,21.96159986,103,2262.04478558,reweight
2012-05-31,2012-06-01,value,0,LS,CPFE3,S,SELL,-0.014944631399027498,11.46896873,-782,-8968.73354686,reweight
2012-05-31,2012-06-01,value,0,LS,CSAN3,L,BUY,0.003758451068671974,4.608127417,489,2253.374306913,reweight
2012-05-31,2012-06-01,value,0,LS,CSMG3,L,BUY,0.003758451068671974,5.801702335,389,2256.862208315,reweight
2012-05-31,2012-06-01,value,0,LS,CSNA3,L,BUY,0.003758451068671974,5.882018643,383,2252.813140269,reweight
2012-05-31,2012-06-01,value,0,LS,CTIP3,S,SELL,-0.014944631399027498,23.81850529,-376,-8955.757989040001,reweight
2012-05-31,2012-06-01,value,0,LS,EQTL3,L,BUY,0.003758451068671974,2.336813169,965,2255.024708085,reweight
2012-05-31,2012-06-01,value,0,LS,GOLL54,S,SELL,-0.014944631399027498,0.102725059,-87289,-8966.767675051,reweight
2012-05-31,2012-06-01,value,0,LS,IMCH3,S,CLOSE,0.061218587977848134,16.78348333,2189,36739.04500937,exit
2012-05-31,2012-06-01,value,0,LS,MGLU3,L,BUY,0.003758451068671974,2.541688281,887,2254.477505247,reweight
2012-05-31,2012-06-01,value,0,LS,MILK33,L,CLOSE,-0.04391768267976062,0.72,-36598,-26350.559999999998,exit
2012-05-31,2012-06-01,value,0,LS,MMXM3,S,SELL,-0.014944631399027498,925.9718819,-10,-9259.718819,reweight
2012-05-31,2012-06-01,value,0,LS,ODPV3,S,SELL,-0.014944631399027498,5.484141664,-1635,-8966.57162064,reweight
2012-05-31,2012-06-01,value,0,LS,QUAL3,S,SELL,-0.014944631399027498,9.378886907,-956,-8966.215883092,reweight
2012-05-31,2012-06-01,value,0,LS,RAPT4,L,BUY,0.003758451068671974,4.919767279,458,2253.2534137820003,reweight
2012-05-31,2012-06-01,value,0,LS,RPMG3,S,CLOSE,0.061218587977848134,18.21502706,2017,36739.709580020004,exit
2012-05-31,2012-06-01,value,0,LS,RSID3,S,SELL,-0.014944631399027498,124.7648251,-72,-8983.0674072,reweight
2012-05-31,2012-06-01,value,0,LS,USIM5,S,SELL,-0.014944631399027498,6.28216954,-1427,-8964.65593358,reweight
2012-05-31,2012-06-01,value,1,LS,AEDU3,S,BUY,0.02586064904017208,8.037958472,1930,15513.25985096,reweight
2012-05-31,2012-06-01,value,1,LS,ALOS3,L,SELL,-0.0025044041161819894,21.08742398,-71,-1497.20710258,reweight
2012-05-31,2012-06-01,value,1,LS,AMER3,L,BUY,0.0124023005460277,497.6364706,15,7464.5470589999995,reweight
2012-05-31,2012-06-01,value,1,LS,BEEF3,L,OPEN,0.05712241453265674,5.188748161,6605,34271.681603405,add
