month_end,trade_date,sleeve,cohort_id,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional,rationale
2019-09-30,2019-10-01,value,2,D10,BEEF3,L,OPEN,0.0625,6.894742773,5439,37500.505942347,add
2019-09-30,2019-10-01,value,2,D10,BRAP4,L,OPEN,0.0625,6.637844816,5649,37497.185365584,add
2019-09-30,2019-10-01,value,2,D10,BRML3,L,OPEN,0.0625,14.46780482,2592,37500.55009344,add
2019-09-30,2019-10-01,value,2,D10,DXCO3,L,CLOSE,-0.0625,8.371909866,-4479,-37497.78428981399,exit
2019-09-30,2019-10-01,value,2,D10,ECOR3,L,CLOSE,-0.0625,12.87956482,-2912,-37505.292755840004,exit
2019-09-30,2019-10-01,value,2,D10,GOLL54,L,OPEN,0.0625,0.420392552,89202,37499.856423503996,add
2019-09-30,2019-10-01,value,2,D10,JBSS3,L,CLOSE,-0.0625,22.39364084,-1675,-37509.348407,exit
2019-09-30,2019-10-01,value,2,D10,QUAL3,L,CLOSE,-0.0625,24.52979787,-1529,-37506.06094323,exit
2019-09-30,2019-10-01,value,0,LS,AMAR3,L,BUY,0.0032487414138985746,38.62371378,50,1931.1856890000001,reweight
2019-09-30,2019-10-01,value,0,LS,ANIM3,S,BUY,0.0007280946856358037,5.949833163,73,434.337820899,keep
2019-09-30,2019-10-01,value,0,LS,B3SA3,S,BUY,0.0007280946856358037,11.64053249,38,442.34023462,keep
2019-09-30,2019-10-01,value,0,LS,BRFS3,S,BUY,0.0007280946856358037,36.62993625,12,439.559235,keep
2019-09-30,2019-10-01,value,0,LS,CIEL3,L,BUY,0.0032487414138985746,6.370728631,306,1949.4429610860002,reweight
2019-09-30,2019-10-01,value,0,LS,ELET3,L,BUY,0.0032487414138985746,31.56382929,62,1956.95741598,reweight
2019-09-30,2019-10-01,value,0,LS,ENAT3,L,BUY,0.0032487414138985746,8.890046203,219,1946.9201184570002,reweight
2019-09-30,2019-10-01,value,0,LS,EZTC3,S,BUY,0.0007280946856358037,30.07639837,15,451.14597555,keep
2019-09-30,2019-10-01,value,0,LS,FESA4,L,BUY,0.0032487414138985746,3.288134647,593,1949.863845671,reweight
2019-09-30,2019-10-01,value,0,LS,GNDI3,S,BUY,0.0007280946856358037,52.5769999,8,420.6159992,keep
