month_end,trade_date,sleeve,book,ticker,side,prev_weight,target_weight,delta_weight,px_ref_open,sector
2012-07-31,2012-08-01,value,D10,ALOS3,L,0.08516483516483515,0.08675213675213678,0.0015873015873016049,20.83769482,Other
2012-07-31,2012-08-01,value,D10,ALPA4,L,0.03174603174603174,0.0,-0.03174603174603174,5.957216365,Textile
2012-07-31,2012-08-01,value,D10,AMER3,L,0.07722832722832723,0.08675213675213678,0.00952380952380954,563.425699,Trade
2012-07-31,2012-08-01,value,D10,BEEF3,L,0.025641025641025647,0.025641025641025647,0.0,6.366142202,Food & Beverage
2012-07-31,2012-08-01,value,D10,BRAP4,L,0.08516483516483515,0.08675213675213678,0.0015873015873016049,4.261301789,Other
2012-07-31,2012-08-01,value,D10,BRPR3,L,0.025641025641025647,0.025641025641025647,0.0,112.145103,Other
2012-07-31,2012-08-01,value,D10,COCE5,L,0.08516483516483515,0.05341880341880342,-0.03174603174603174,24.2809976,Electric Power
2012-07-31,2012-08-01,value,D10,CSAN3,L,0.08516483516483515,0.08675213675213678,0.0015873015873016049,4.884046874,Oil & Gas
2012-07-31,2012-08-01,value,D10,CSMG3,L,0.08516483516483515,0.08675213675213678,0.0015873015873016049,6.989487147,Other
2012-07-31,2012-08-01,value,D10,CSNA3,L,0.08516483516483515,0.08675213675213678,0.0015873015873016049,4.85266538,Basic & Fabricated Metal
2012-07-31,2012-08-01,value,D10,DXCO3,L,0.05341880341880342,0.08675213675213678,0.03333333333333335,5.251290067,Other
2012-07-31,2012-08-01,value,D10,EQTL3,L,0.05341880341880342,0.08675213675213678,0.03333333333333335,2.401374718,Electric Power
2012-07-31,2012-08-01,value,D10,GRND3,L,0.027777777777777776,0.027777777777777776,0.0,1.657831449,Textile
2012-07-31,2012-08-01,value,D10,MBRF3,L,0.05341880341880342,0.08675213675213678,0.03333333333333335,5.844155354,Food & Beverage
2012-07-31,2012-08-01,value,D10,MGLU3,L,0.03174603174603174,0.0,-0.03174603174603174,2.847580744,Trade
2012-07-31,2012-08-01,value,D10,MILK33,L,0.023809523809523805,0.0,-0.023809523809523805,0.51,Food & Beverage
2012-07-31,2012-08-01,value,D10,RAPT4,L,0.08516483516483515,0.08675213675213678,0.0015873015873016049,4.844924404,Vehicle & Parts
2012-07-31,2012-08-01,value,LS,AEDU3,S,-0.06369705151789888,-0.06396037551967608,-0.0002633240017771987,9.550246253,Other
2012-07-31,2012-08-01,value,LS,ALOS3,L,0.060547684764576594,0.06834054770931856,0.007792862944741963,20.83769482,Other
2012-07-31,2012-08-01,value,LS,ALPA4,,0.02075920620499769,0.0,-0.02075920620499769,5.957216365,Textile
2012-07-31,2012-08-01,value,LS,AMER3,L,0.060547684764576594,0.06834054770931856,0.007792862944741963,563.425699,Trade
2012-07-31,2012-08-01,value,LS,AZZA3,S,-0.020759206204997684,-0.04452490229546512,-0.02376569609046743,23.74789171,Textile
2012-07-31,2012-08-01,value,LS,BPHA3,S,0.0,-0.023322567869053155,-0.023322567869053155,603.5,Trade
2012-07-31,2012-08-01,value,LS,BRAP4,L,0.060547684764576594,0.06834054770931856,0.007792862944741963,4.261301789,Other
2012-07-31,2012-08-01,value,LS,COCE5,,0.060547684764576594,0.0,-0.060547684764576594,24.2809976,Electric Power
2012-07-31,2012-08-01,value,LS,CPFE3,S,-0.06369705151789888,-0.06396037551967608,-0.0002633240017771987,11.39332837,Electric Power
2012-07-31,2012-08-01,value,LS,CSAN3,L,0.060547684764576594,0.06834054770931856,0.007792862944741963,4.884046874,Oil & Gas
2012-07-31,2012-08-01,value,LS,CSMG3,L,0.060547684764576594,0.06834054770931856,0.007792862944741963,6.989487147,Other
2012-07-31,2012-08-01,value,LS,CSNA3,L,0.060547684764576594,0.06834054770931856,0.007792862944741963,4.85266538,Basic & Fabricated Metal
2012-07-31,2012-08-01,value,LS,CTIP3,,-0.025372363139441616,0.0,0.025372363139441616,21.47000662,Financial Services
2012-07-31,2012-08-01,value,LS,DXCO3,L,0.0397884785595789,0.06834054770931856,0.02855206914973965,5.251290067,Other
2012-07-31,2012-08-01,value,LS,EQTL3,L,0.060547684764576594,0.06834054770931856,0.007792862944741963,2.401374718,Electric Power
2012-07-31,2012-08-01,value,LS,GOLL54,S,-0.06369705151789888,-0.06396037551967608,-0.0002633240017771987,0.124960483,Transportation Services
2012-07-31,2012-08-01,value,LS,GRND3,L,0.01902927235458121,0.016271558978409182,-0.0027577133761720308,1.657831449,Textile
2012-07-31,2012-08-01,value,LS,MBRF3,L,0.0397884785595789,0.06834054770931856,0.02855206914973965,5.844155354,Food & Beverage
2012-07-31,2012-08-01,value,LS,MGLU3,,0.02075920620499769,0.0,-0.02075920620499769,2.847580744,Trade
2012-07-31,2012-08-01,value,LS,MMXM3,S,-0.06369705151789888,-0.06396037551967608,-0.0002633240017771987,867.6311656,Mining
2012-07-31,2012-08-01,value,LS,MPLU3,S,-0.03832468837845727,-0.040637807650622935,-0.0023131192721656583,31.16737991,Other
2012-07-31,2012-08-01,value,LS,MYPK3,S,-0.03832468837845727,-0.06396037551967608,-0.025635687141218815,14.33771578,Vehicle & Parts
2012-07-31,2012-08-01,value,LS,ODPV3,S,-0.06369705151789888,-0.06396037551967608,-0.0002633240017771987,5.117285098,Other
2012-07-31,2012-08-01,value,LS,OIBR3,S,-0.017565482173459587,-0.019435473224210967,-0.0018699910507513791,7160.533331,Telecommunication
2012-07-31,2012-08-01,value,LS,QUAL3,S,-0.06369705151789888,-0.06396037551967608,-0.0002633240017771987,10.10414354,Other
2012-07-31,2012-08-01,value,LS,RAPT4,L,0.060547684764576594,0.06834054770931856,0.007792862944741963,4.844924404,Vehicle & Parts
2012-07-31,2012-08-01,value,LS,RSID3,S,-0.0429378453129012,-0.019435473224210967,0.023502372088690233,114.4900748,Construction
2012-07-31,2012-08-01,value,LS,TCSA3,S,-0.03832468837845727,-0.06396037551967608,-0.025635687141218815,53.91734864,Construction
2012-07-31,2012-08-01,value,LS,TOTS3,S,-0.03832468837845727,-0.040637807650622935,-0.0023131192721656583,10.22115123,Software & Data
2012-07-31,2012-08-01,value,LS,USIM5,,-0.0429378453129012,0.0,0.0429378453129012,5.745886775,Basic & Fabricated Metal
