month_end,trade_date,book,ticker,parent_qty,cohort_id,cohort_desired_qty,alloc_ratio
2023-12-28,2024-01-02,D10,ALOS3,-18,2,-55,1.0
2023-12-28,2024-01-02,D10,BEEF3,-66,2,-197,1.0
2023-12-28,2024-01-02,D10,BMOB3,-34,2,-101,1.0
2023-12-28,2024-01-02,D10,BRAP4,-20,2,-60,1.0
2023-12-28,2024-01-02,D10,CEAB3,-58,2,-173,1.0
2023-12-28,2024-01-02,D10,CMIG4,1285,2,3856,1.0
2023-12-28,2024-01-02,D10,CPFE3,-13,2,-39,1.0
2023-12-28,2024-01-02,D10,GGBR4,-23,2,-70,1.0
2023-12-28,2024-01-02,D10,GOLL54,-3728,2,-11184,1.0
2023-12-28,2024-01-02,D10,GUAR3,-70,2,-210,1.0
2023-12-28,2024-01-02,D10,JALL3,-56,2,-167,1.0
2023-12-28,2024-01-02,D10,MEAL3,-220,2,-659,1.0
2023-12-28,2024-01-02,D10,NEOE3,-22,2,-66,1.0
2023-12-28,2024-01-02,D10,PCAR3,2228,2,6684,1.0
2023-12-28,2024-01-02,D10,PETR4,-15,2,-45,1.0
2023-12-28,2024-01-02,D10,PGMN3,-130,2,-391,1.0
2023-12-28,2024-01-02,D10,PRNR3,-38,2,-113,1.0
2023-12-28,2024-01-02,D10,QUAL3,-128,2,-385,1.0
2023-12-28,2024-01-02,D10,RAIZ4,-108,2,-325,1.0
2023-12-28,2024-01-02,D10,SUZB3,-177,2,-530,1.0
2023-12-28,2024-01-02,D10,TIMS3,585,2,1754,1.0
2023-12-28,2024-01-02,D10,UNIP6,-7,2,-22,1.0
2023-12-28,2024-01-02,D10,VLID3,-24,2,-73,1.0
2023-12-28,2024-01-02,D10,WIZC3,-1418,2,-4255,1.0
2023-12-28,2024-01-02,LS,AESB3,135,0,-76,0.0
2023-12-28,2024-01-02,LS,AESB3,135,1,2,0.004158004158004158
2023-12-28,2024-01-02,LS,AESB3,135,2,479,0.9958419958419958
2023-12-28,2024-01-02,LS,ALOS3,-36,0,-1,0.009345794392523364
2023-12-28,2024-01-02,LS,ALOS3,-36,1,-1,0.009345794392523364
2023-12-28,2024-01-02,LS,ALOS3,-36,2,-105,0.9813084112149533
2023-12-28,2024-01-02,LS,ARML3,-339,1,2,0.0
2023-12-28,2024-01-02,LS,ARML3,-339,2,-1019,1.0
2023-12-28,2024-01-02,LS,AZEV4,-3905,1,19,0.0
2023-12-28,2024-01-02,LS,AZEV4,-3905,2,-11735,1.0
2023-12-28,2024-01-02,LS,BEEF3,-128,0,-3,0.007832898172323759
2023-12-28,2024-01-02,LS,BEEF3,-128,1,-3,0.007832898172323759
2023-12-28,2024-01-02,LS,BEEF3,-128,2,-377,0.9843342036553525
2023-12-28,2024-01-02,LS,BMOB3,-66,0,-2,0.010101010101010102
2023-12-28,2024-01-02,LS,BMOB3,-66,1,-2,0.010101010101010102
2023-12-28,2024-01-02,LS,BMOB3,-66,2,-194,0.9797979797979798
2023-12-28,2024-01-02,LS,BRAP4,-39,0,-1,0.008547008547008548
2023-12-28,2024-01-02,LS,BRAP4,-39,1,-1,0.008547008547008548
2023-12-28,2024-01-02,LS,BRAP4,-39,2,-115,0.9829059829059829
2023-12-28,2024-01-02,LS,BRAV3,63,0,-35,0.0
2023-12-28,2024-01-02,LS,BRAV3,63,1,1,0.0044444444444444444
2023-12-28,2024-01-02,LS,BRAV3,63,2,224,0.9955555555555555
2023-12-28,2024-01-02,LS,BRFS3,1,1,2,1.0
2023-12-28,2024-01-02,LS,BRKM5,90,2,269,1.0
2023-12-28,2024-01-02,LS,CBAV3,327,0,-183,0.0
2023-12-28,2024-01-02,LS,CBAV3,327,1,5,0.004299226139294927
2023-12-28,2024-01-02,LS,CBAV3,327,2,1158,0.9957007738607051
2023-12-28,2024-01-02,LS,CEAB3,-113,0,-3,0.008875739644970414
