month_end,trade_date,cohort_id,sleeve,book,ticker,side,prev_weight,target_weight,delta_weight,rationale,sector,duration_months,strikes,px_ref_open,delist_risk_score,delist_risk_flags,delist_risk_multiplier,vt_prev,vt_curr
2023-06-30,2023-07-03,0,value,D10,BMOB3,L,0.04999999999999999,0.04999999999999999,0.0,keep,Software & Data,6,1,12.56789172,0,,1.0,,
2023-06-30,2023-07-03,0,value,D10,BRAP4,L,0.04999999999999999,0.04999999999999999,0.0,keep,Other,21,0,17.51670677,0,,1.0,,
2023-06-30,2023-07-03,0,value,D10,CEAB3,L,0.04999999999999999,0.04999999999999999,0.0,keep,Trade,21,0,5.201831526,0,,1.0,,
2023-06-30,2023-07-03,0,value,D10,CPFE3,L,0.04999999999999999,0.04999999999999999,0.0,keep,Electric Power,3,0,28.80248697,0,,1.0,,
2023-06-30,2023-07-03,0,value,D10,ENBR3,L,0.04999999999999999,0.04999999999999999,0.0,keep,Electric Power,1,3,23.6,0,,1.0,,
2023-06-30,2023-07-03,0,value,D10,GUAR3,L,0.04999999999999999,0.04999999999999999,0.0,keep,Textile,9,0,7.508563419,0,,1.0,,
2023-06-30,2023-07-03,0,value,D10,JALL3,L,0.04999999999999999,0.04999999999999999,0.0,keep,Other,24,0,7.039482976,0,,1.0,,
2023-06-30,2023-07-03,0,value,D10,JBSS3,L,0.04999999999999999,0.04999999999999999,0.0,keep,Food & Beverage,12,0,15.18360421,0,,1.0,,
2023-06-30,2023-07-03,0,value,D10,JHSF3,L,0.04999999999999999,0.04999999999999999,0.0,keep,Construction,9,1,4.368272647,0,,1.0,,
2023-06-30,2023-07-03,0,value,D10,MOTV3,L,0.04999999999999999,0.04999999999999999,0.0,keep,Transportation Services,12,0,13.06094478,0,,1.0,,
2023-06-30,2023-07-03,0,value,D10,NEOE3,L,0.04999999999999999,0.04999999999999999,0.0,keep,Electric Power,3,0,19.35034793,0,,1.0,,
2023-06-30,2023-07-03,0,value,D10,PETR4,L,0.04999999999999999,0.04999999999999999,0.0,keep,Oil & Gas,15,0,21.34227149,0,,1.0,,
2023-06-30,2023-07-03,0,value,D10,PGMN3,L,0.04999999999999999,0.04999999999999999,0.0,keep,Trade,3,0,3.347578474,0,,1.0,,
2023-06-30,2023-07-03,0,value,D10,POSI3,L,0.04999999999999999,0.04999999999999999,0.0,keep,Electric Electron,3,0,8.436488889,0,,1.0,,
2023-06-30,2023-07-03,0,value,D10,QUAL3,L,0.04999999999999999,0.04999999999999999,0.0,keep,Other,3,0,4.825381386,0,,1.0,,
2023-06-30,2023-07-03,0,value,D10,SLCE3,L,0.04999999999999999,0.04999999999999999,0.0,keep,Agriculture & Fisheries,6,0,17.78612376,0,,1.0,,
2023-06-30,2023-07-03,0,value,D10,SUZB3,L,0.04999999999999999,0.04999999999999999,0.0,keep,Pulp & Paper,3,0,41.92987632,0,,1.0,,
2023-06-30,2023-07-03,0,value,D10,TIMS3,L,0.04999999999999999,0.04999999999999999,0.0,keep,Telecommunication,1,0,12.36650361,0,,1.0,,
2023-06-30,2023-07-03,0,value,D10,VLID3,L,0.04999999999999999,0.04999999999999999,0.0,keep,Other,6,0,11.8983293,0,,1.0,,
2023-06-30,2023-07-03,0,value,D10,WIZC3,L,0.04999999999999999,0.04999999999999999,0.0,keep,Financial Services,9,0,5.83504276,0,,1.0,,
2023-06-30,2023-07-03,1,value,D10,BMOB3,L,0.05555555555555554,0.05555555555555554,0.0,keep,Software & Data,5,0,12.56789172,0,,1.0,,
2023-06-30,2023-07-03,1,value,D10,BRAP4,L,0.05555555555555554,0.05555555555555554,0.0,keep,Other,20,2,17.51670677,0,,1.0,,
2023-06-30,2023-07-03,1,value,D10,CEAB3,L,0.05555555555555554,0.05555555555555554,0.0,keep,Trade,17,0,5.201831526,0,,1.0,,
2023-06-30,2023-07-03,1,value,D10,CPFE3,L,0.05555555555555554,0.05555555555555554,0.0,keep,Electric Power,5,0,28.80248697,0,,1.0,,
2023-06-30,2023-07-03,1,value,D10,GUAR3,L,0.05555555555555554,0.05555555555555554,0.0,keep,Textile,14,0,7.508563419,0,,1.0,,
2023-06-30,2023-07-03,1,value,D10,JALL3,L,0.05555555555555554,0.05555555555555554,0.0,keep,Other,23,0,7.039482976,0,,1.0,,
2023-06-30,2023-07-03,1,value,D10,JBSS3,L,0.05555555555555554,0.05555555555555554,0.0,keep,Food & Beverage,11,0,15.18360421,0,,1.0,,
2023-06-30,2023-07-03,1,value,D10,JHSF3,L,0.05555555555555554,0.05555555555555554,0.0,keep,Construction,8,0,4.368272647,0,,1.0,,
2023-06-30,2023-07-03,1,value,D10,MOTV3,L,0.05555555555555554,0.05555555555555554,0.0,keep,Transportation Services,11,0,13.06094478,0,,1.0,,
2023-06-30,2023-07-03,1,value,D10,NEOE3,L,0.05555555555555554,0.05555555555555554,0.0,keep,Electric Power,5,0,19.35034793,0,,1.0,,
2023-06-30,2023-07-03,1,value,D10,PETR4,L,0.05555555555555554,0.05555555555555554,0.0,keep,Oil & Gas,14,1,21.34227149,0,,1.0,,
2023-06-30,2023-07-03,1,value,D10,PGMN3,L,0.05555555555555554,0.05555555555555554,0.0,keep,Trade,2,0,3.347578474,0,,1.0,,
2023-06-30,2023-07-03,1,value,D10,POSI3,L,0.05555555555555554,0.05555555555555554,0.0,keep,Electric Electron,5,0,8.436488889,0,,1.0,,
2023-06-30,2023-07-03,1,value,D10,QUAL3,L,0.05555555555555554,0.05555555555555554,0.0,keep,Other,5,0,4.825381386,0,,1.0,,
2023-06-30,2023-07-03,1,value,D10,SEQL3,L,0.05555555555555554,0.05555555555555554,0.0,keep,Transportation Services,2,1,30.2,0,,1.0,,
2023-06-30,2023-07-03,1,value,D10,SLCE3,L,0.05555555555555554,0.05555555555555554,0.0,keep,Agriculture & Fisheries,2,0,17.78612376,0,,1.0,,
2023-06-30,2023-07-03,1,value,D10,VLID3,L,0.05555555555555554,0.05555555555555554,0.0,keep,Other,5,1,11.8983293,0,,1.0,,
2023-06-30,2023-07-03,1,value,D10,WIZC3,L,0.05555555555555554,0.05555555555555554,0.0,keep,Financial Services,8,0,5.83504276,0,,1.0,,
2023-06-30,2023-07-03,2,value,D10,ALOS3,L,0.0,0.05263157894736844,0.05263157894736844,add,Other,1,0,22.33517732,0,,1.0,,
2023-06-30,2023-07-03,2,value,D10,BMOB3,L,0.0625,0.05263157894736844,-0.009868421052631561,reweight,Software & Data,7,0,12.56789172,0,,1.0,,
2023-06-30,2023-07-03,2,value,D10,BRAP4,L,0.0625,0.05263157894736844,-0.009868421052631561,reweight,Other,22,0,17.51670677,0,,1.0,,
2023-06-30,2023-07-03,2,value,D10,CEAB3,L,0.0625,0.05263157894736844,-0.009868421052631561,reweight,Trade,22,0,5.201831526,0,,1.0,,
2023-06-30,2023-07-03,2,value,D10,CPFE3,L,0.0625,0.05263157894736844,-0.009868421052631561,reweight,Electric Power,4,0,28.80248697,0,,1.0,,
2023-06-30,2023-07-03,2,value,D10,GOLL54,L,0.0,0.05263157894736844,0.05263157894736844,add,Transportation Services,1,0,0.172942188,0,,1.0,,
2023-06-30,2023-07-03,2,value,D10,GUAR3,L,0.0625,0.05263157894736844,-0.009868421052631561,reweight,Textile,10,0,7.508563419,0,,1.0,,
2023-06-30,2023-07-03,2,value,D10,JALL3,L,0.0625,0.05263157894736844,-0.009868421052631561,reweight,Other,28,0,7.039482976,0,,1.0,,
2023-06-30,2023-07-03,2,value,D10,JBSS3,L,0.0625,0.05263157894736844,-0.009868421052631561,reweight,Food & Beverage,13,2,15.18360421,0,,1.0,,
2023-06-30,2023-07-03,2,value,D10,JHSF3,L,0.0625,0.05263157894736844,-0.009868421052631561,reweight,Construction,10,1,4.368272647,0,,1.0,,
2023-06-30,2023-07-03,2,value,D10,MOTV3,L,0.0625,0.0,-0.0625,exit,Transportation Services,12,0,13.06094478,0,,1.0,,
2023-06-30,2023-07-03,2,value,D10,NEOE3,L,0.0625,0.05263157894736844,-0.009868421052631561,reweight,Electric Power,4,0,19.35034793,0,,1.0,,
2023-06-30,2023-07-03,2,value,D10,PETR4,L,0.0625,0.05263157894736844,-0.009868421052631561,reweight,Oil & Gas,13,1,21.34227149,0,,1.0,,
2023-06-30,2023-07-03,2,value,D10,PGMN3,L,0.0625,0.05263157894736844,-0.009868421052631561,reweight,Trade,4,0,3.347578474,0,,1.0,,
2023-06-30,2023-07-03,2,value,D10,QUAL3,L,0.0625,0.05263157894736844,-0.009868421052631561,reweight,Other,10,0,4.825381386,0,,1.0,,
2023-06-30,2023-07-03,2,value,D10,SUZB3,L,0.0625,0.05263157894736844,-0.009868421052631561,reweight,Pulp & Paper,4,0,41.92987632,0,,1.0,,
2023-06-30,2023-07-03,2,value,D10,TGMA3,L,0.0,0.05263157894736844,0.05263157894736844,add,Transportation Services,1,0,18.10743437,0,,1.0,,
2023-06-30,2023-07-03,2,value,D10,UNIP6,L,0.0,0.05263157894736844,0.05263157894736844,add,Chemical,1,0,59.24213835,0,,1.0,,
2023-06-30,2023-07-03,2,value,D10,VLID3,L,0.0625,0.05263157894736844,-0.009868421052631561,reweight,Other,10,0,11.8983293,0,,1.0,,
2023-06-30,2023-07-03,2,value,D10,WIZC3,L,0.0625,0.05263157894736844,-0.009868421052631561,reweight,Financial Services,7,0,5.83504276,0,,1.0,,
2023-06-30,2023-07-03,0,value,LS,ALOS3,L,0.0,0.011774136352683904,0.011774136352683904,add,Other,1,0,22.33517732,0,,1.0,1.2264627149741738,1.2004909425196508
2023-06-30,2023-07-03,0,value,LS,BMOB3,L,0.034068408749282596,0.03461596087689069,0.0005475521276080975,reweight,Software & Data,6,1,12.56789172,0,,1.0,1.2264627149741738,1.2004909425196508
2023-06-30,2023-07-03,0,value,LS,BRAP4,L,0.034068408749282596,0.03461596087689069,0.0005475521276080975,reweight,Other,21,0,17.51670677,0,,1.0,1.2264627149741738,1.2004909425196508
2023-06-30,2023-07-03,0,value,LS,CEAB3,L,0.034068408749282596,0.03461596087689069,0.0005475521276080975,reweight,Trade,21,0,5.201831526,0,,1.0,1.2264627149741738,1.2004909425196508
2023-06-30,2023-07-03,0,value,LS,CPFE3,L,0.034068408749282596,0.03461596087689069,0.0005475521276080975,reweight,Electric Power,3,0,28.80248697,0,,1.0,1.2264627149741738,1.2004909425196508
2023-06-30,2023-07-03,0,value,LS,GUAR3,L,0.034068408749282596,0.03461596087689069,0.0005475521276080975,reweight,Textile,9,0,7.508563419,0,,1.0,1.2264627149741738,1.2004909425196508
2023-06-30,2023-07-03,0,value,LS,JALL3,L,0.034068408749282596,0.03461596087689069,0.0005475521276080975,reweight,Other,24,0,7.039482976,0,,1.0,1.2264627149741738,1.2004909425196508
2023-06-30,2023-07-03,0,value,LS,JBSS3,L,0.034068408749282596,0.03461596087689069,0.0005475521276080975,reweight,Food & Beverage,12,0,15.18360421,0,,1.0,1.2264627149741738,1.2004909425196508
2023-06-30,2023-07-03,0,value,LS,JHSF3,L,0.034068408749282596,0.03461596087689069,0.0005475521276080975,reweight,Construction,9,1,4.368272647,0,,1.0,1.2264627149741738,1.2004909425196508
2023-06-30,2023-07-03,0,value,LS,MOTV3,L,0.034068408749282596,0.0,-0.034068408749282596,exit,Transportation Services,11,0,13.06094478,0,,1.0,1.2264627149741738,1.2004909425196508
2023-06-30,2023-07-03,0,value,LS,NEOE3,L,0.034068408749282596,0.03461596087689069,0.0005475521276080975,reweight,Electric Power,3,0,19.35034793,0,,1.0,1.2264627149741738,1.2004909425196508
