month_end,trade_date,sleeve,cohort_id,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional,rationale
2019-01-31,2019-02-01,value,0,D10,AMAR3,L,CLOSE,-0.0625,25.26634609,-1484,-37495.25759756,exit
2019-01-31,2019-02-01,value,0,D10,BHIA3,L,OPEN,0.07142857142857145,150.0,286,42900.0,add
2019-01-31,2019-02-01,value,0,D10,CIEL3,L,BUY,0.008928571428571452,8.972564725,597,5356.621140825,reweight
2019-01-31,2019-02-01,value,0,D10,CPLE6,L,CLOSE,-0.0625,2.063784874,-18170,-37498.97116058,exit
2019-01-31,2019-02-01,value,0,D10,CRFB3,L,CLOSE,-0.0625,17.92678709,-2092,-37502.83859228,exit
2019-01-31,2019-02-01,value,0,D10,DXCO3,L,OPEN,0.07142857142857145,8.140275997,5265,42858.553124205,add
2019-01-31,2019-02-01,value,0,D10,ECOR3,L,BUY,0.008928571428571452,10.47268466,512,5362.01454592,reweight
2019-01-31,2019-02-01,value,0,D10,ENAT3,L,BUY,0.008928571428571452,8.529274785,628,5356.3845649800005,reweight
2019-01-31,2019-02-01,value,0,D10,ENEV3,L,BUY,0.008928571428571452,4.65,1152,5356.8,reweight
2019-01-31,2019-02-01,value,0,D10,FESA4,L,BUY,0.008928571428571452,4.004495374,1338,5358.014810412,reweight
2019-01-31,2019-02-01,value,0,D10,JBSS3,L,BUY,0.008928571428571452,10.21848249,524,5354.484824759999,reweight
2019-01-31,2019-02-01,value,0,D10,MPLU3,L,BUY,0.008928571428571452,25.99,206,5353.94,reweight
2019-01-31,2019-02-01,value,0,D10,QUAL3,L,BUY,0.008928571428571452,11.74200352,456,5354.353605120001,reweight
2019-01-31,2019-02-01,value,0,D10,SAPR11,L,BUY,0.008928571428571452,16.81124423,319,5362.78690937,reweight
2019-01-31,2019-02-01,value,0,D10,SEER3,L,CLOSE,-0.0625,18.43169288,-2035,-37508.4950108,exit
2019-01-31,2019-02-01,value,0,D10,SMTO3,L,BUY,0.008928571428571452,14.75793723,363,5357.13121449,reweight
2019-01-31,2019-02-01,value,0,D10,TUPY3,L,OPEN,0.07142857142857145,14.74149804,2907,42853.53480228,add
2019-01-31,2019-02-01,value,0,D10,VULC3,L,BUY,0.008928571428571452,5.822680334,920,5356.86590728,reweight
2019-01-31,2019-02-01,value,0,LS,AMAR3,L,CLOSE,-0.05078322224721242,25.26634609,-1206,-30471.21338454,exit
2019-01-31,2019-02-01,value,0,LS,AMER3,S,BUY,0.006919457335551708,4794.486195,1,4794.486195,reweight
2019-01-31,2019-02-01,value,0,LS,AZUL4,S,OPEN,-0.05232763528619609,36.92,-850,-31382.0,add
2019-01-31,2019-02-01,value,0,LS,AZZA3,S,BUY,0.006919457335551708,48.62065864,85,4132.7559844,reweight
2019-01-31,2019-02-01,value,0,LS,B3SA3,S,BUY,0.006919457335551708,8.122228612,511,4150.458820732,reweight
2019-01-31,2019-02-01,value,0,LS,BHIA3,L,OPEN,0.056352838000518886,150.0,225,33750.0,add
2019-01-31,2019-02-01,value,0,LS,BRFS3,S,OPEN,-0.05232763528619609,23.04815909,-1362,-31391.592680579997,add
2019-01-31,2019-02-01,value,0,LS,CIEL3,L,BUY,0.005569615753306466,8.972564725,372,3337.7940777,reweight
2019-01-31,2019-02-01,value,0,LS,CRFB3,L,CLOSE,-0.05078322224721242,17.92678709,-1700,-30475.538053000004,exit
2019-01-31,2019-02-01,value,0,LS,CVCB3,S,BUY,0.006919457335551708,57.32702704,72,4127.54594688,reweight
2019-01-31,2019-02-01,value,0,LS,CYRE3,S,BUY,0.006919457335551708,12.14979292,342,4155.22917864,reweight
2019-01-31,2019-02-01,value,0,LS,DXCO3,L,OPEN,0.056352838000518886,8.140275997,4154,33814.706491537996,add
2019-01-31,2019-02-01,value,0,LS,ECOR3,L,BUY,0.005569615753306466,10.47268466,319,3340.7864065400004,reweight
2019-01-31,2019-02-01,value,0,LS,ELET3,S,BUY,0.006919457335551708,28.73533103,144,4137.887668320001,reweight
2019-01-31,2019-02-01,value,0,LS,ENAT3,L,BUY,0.005569615753306466,8.529274785,392,3343.47571572,reweight
2019-01-31,2019-02-01,value,0,LS,ENEV3,L,BUY,0.005569615753306466,4.65,719,3343.3500000000004,reweight
2019-01-31,2019-02-01,value,0,LS,FESA4,L,BUY,0.005569615753306466,4.004495374,835,3343.7536372900004,reweight
2019-01-31,2019-02-01,value,0,LS,GNDI3,S,BUY,0.006919457335551708,32.39363253,128,4146.38496384,reweight
2019-01-31,2019-02-01,value,0,LS,HAPV3,S,BUY,0.006919457335551708,101.2056798,41,4149.4328718,reweight
2019-01-31,2019-02-01,value,0,LS,JBSS3,L,BUY,0.005569615753306466,10.21848249,327,3341.4437742299997,reweight
2019-01-31,2019-02-01,value,0,LS,MULT3,S,BUY,0.006919457335551708,21.34406483,195,4162.09264185,reweight
2019-01-31,2019-02-01,value,0,LS,POMO4,S,BUY,0.006919457335551708,2.488839002,1668,4151.383455336,reweight
2019-01-31,2019-02-01,value,0,LS,QUAL3,L,BUY,0.005569615753306466,11.74200352,285,3346.4710032000003,reweight
2019-01-31,2019-02-01,value,0,LS,RENT3,S,BUY,0.006919457335551708,27.5703657,151,4163.1252207,reweight
2019-01-31,2019-02-01,value,0,LS,SAPR11,L,BUY,0.005569615753306466,16.81124423,199,3345.43760177,reweight
2019-01-31,2019-02-01,value,0,LS,SEER3,L,CLOSE,-0.05078322224721242,18.43169288,-1653,-30467.58833064,exit
2019-01-31,2019-02-01,value,0,LS,SMTO3,L,BUY,0.005569615753306466,14.75793723,226,3335.29381398,reweight
2019-01-31,2019-02-01,value,0,LS,TUPY3,L,OPEN,0.056352838000518886,14.74149804,2294,33816.99650376,add
2019-01-31,2019-02-01,value,0,LS,VULC3,L,BUY,0.005569615753306466,5.822680334,574,3342.218511716,reweight
2019-01-31,2019-02-01,value,0,LS,ZAMP3,S,BUY,0.006919457335551708,21.62876893,192,4152.7236345599995,reweight
2019-01-31,2019-02-01,value,1,LS,AMAR3,L,BUY,0.004929961188797884,25.26634609,117,2956.16249253,reweight
2019-01-31,2019-02-01,value,1,LS,AZUL4,S,SELL,-0.0016632140419824554,36.92,-27,-996.84,keep
2019-01-31,2019-02-01,value,1,LS,AZZA3,S,SELL,-0.0016632140419824554,48.62065864,-21,-1021.0338314400001,keep
2019-01-31,2019-02-01,value,1,LS,B3SA3,S,SELL,-0.0016632140419824554,8.122228612,-123,-999.0341192760001,keep
2019-01-31,2019-02-01,value,1,LS,BRFS3,S,SELL,-0.0016632140419824554,23.04815909,-43,-991.07084087,keep
2019-01-31,2019-02-01,value,1,LS,CIEL3,L,BUY,0.004929961188797884,8.972564725,330,2960.94635925,reweight
2019-01-31,2019-02-01,value,1,LS,CRFB3,L,BUY,0.004929961188797884,17.92678709,165,2957.9198698500004,reweight
2019-01-31,2019-02-01,value,1,LS,CVCB3,S,SELL,-0.0016632140419824554,57.32702704,-17,-974.5594596799999,keep
2019-01-31,2019-02-01,value,1,LS,CYRE3,S,SELL,-0.0016632140419824554,12.14979292,-82,-996.28301944,keep
2019-01-31,2019-02-01,value,1,LS,DXCO3,L,BUY,0.004929961188797884,8.140275997,363,2954.9201869109997,reweight
2019-01-31,2019-02-01,value,1,LS,ECOR3,L,BUY,0.004929961188797884,10.47268466,282,2953.29707412,reweight
2019-01-31,2019-02-01,value,1,LS,ELET3,S,SELL,-0.0016632140419824554,28.73533103,-35,-1005.73658605,keep
2019-01-31,2019-02-01,value,1,LS,EMBR3,S,SELL,-0.0016632140419824554,19.47992771,-51,-993.47631321,keep
