month_end,trade_date,sleeve,book,ticker,side,action,w_delta,shares,est_notional,px_ref_open
2014-04-30,2014-05-02,value,D10,AMAR3,L,SELL,-0.027777777777777776,-300,-16669.007106,55.56335702
2014-04-30,2014-05-02,value,D10,BEEF3,L,SELL,-0.002136752136752129,-187,-1285.1940497110002,6.872695453
2014-04-30,2014-05-02,value,D10,BRML3,L,SELL,-0.027777777777777776,-1498,-16666.536212760002,11.12585862
2014-04-30,2014-05-02,value,D10,CSMG3,L,SELL,-0.002136752136752129,-248,-1280.827017112,5.164625069
2014-04-30,2014-05-02,value,D10,CSNA3,L,SELL,-0.002136752136752129,-281,-1283.9823934409999,4.569332361
2014-04-30,2014-05-02,value,D10,CVCB3,L,BUY,0.025641025641025647,1193,15389.28431108,12.89965156
2014-04-30,2014-05-02,value,D10,DXCO3,L,SELL,-0.002136752136752129,-241,-1282.774028451,5.322713811
2014-04-30,2014-05-02,value,D10,ENAT3,L,SELL,-0.002136752136752129,-265,-1280.89105793,4.833551162
2014-04-30,2014-05-02,value,D10,GETI3,L,BUY,0.025641025641025647,1214,15385.476825099999,12.67337465
2014-04-30,2014-05-02,value,D10,GFSA3,L,BUY,0.025641025641025647,4,14589.434748,3647.358687
2014-04-30,2014-05-02,value,D10,GRND3,L,SELL,-0.002136752136752129,-567,-1282.92605406,2.26265618
2014-04-30,2014-05-02,value,D10,MBRF3,L,SELL,-0.002136752136752129,-506,-1281.944544452,2.533487242
2014-04-30,2014-05-02,value,D10,MGLU3,L,SELL,-0.002136752136752129,-590,-1282.38021315,2.173525785
2014-04-30,2014-05-02,value,D10,PSSA3,L,SELL,-0.002136752136752129,-142,-1283.861743102,9.041279881
2014-04-30,2014-05-02,value,D10,SMTO3,L,SELL,-0.027777777777777776,-2098,-16669.477132772,7.945413314
2014-04-30,2014-05-02,value,D10,TOTS3,L,BUY,0.025641025641025647,1504,15384.13366912,10.22881228
2014-04-30,2014-05-02,value,LS,AMAR3,L,SELL,-0.020079934517905743,-217,-12057.24847334,55.56335702
2014-04-30,2014-05-02,value,LS,AMER3,S,BUY,0.021886938600182763,6,12626.471129999998,2104.411855
2014-04-30,2014-05-02,value,LS,ANIM3,S,SELL,-2.2313712836970662e-05,-2,-13.480372956,6.740186478
2014-04-30,2014-05-02,value,LS,AZZA3,S,SELL,-2.2313712836970662e-05,-1,-18.78058434,18.78058434
2014-04-30,2014-05-02,value,LS,BEEF3,L,BUY,0.00025869595875477325,23,158.07199541900002,6.872695453
2014-04-30,2014-05-02,value,LS,BPHA3,S,SELL,-0.021909252313019736,-73,-13103.5,179.5
2014-04-30,2014-05-02,value,LS,BRAP4,S,SELL,-0.021909252313019736,-4346,-13145.944400824,3.024837644
2014-04-30,2014-05-02,value,LS,BRFS3,S,BUY,0.00018057590002158266,2,93.31425544,46.65712772
2014-04-30,2014-05-02,value,LS,BRML3,L,SELL,-0.020079934517905743,-1083,-12049.30488546,11.12585862
2014-04-30,2014-05-02,value,LS,CMIG4,L,BUY,0.0014911684403497414,324,895.7889834119999,2.764780813
2014-04-30,2014-05-02,value,LS,COCE5,,BUY,0.017356293595961036,432,10422.584206559999,24.12635233
2014-04-30,2014-05-02,value,LS,CSMG3,L,BUY,0.00025869595875477325,30,154.93875207000002,5.164625069
2014-04-30,2014-05-02,value,LS,CSNA3,L,BUY,0.00025869595875477325,34,155.35730027399998,4.569332361
2014-04-30,2014-05-02,value,LS,CVCB3,L,BUY,0.020338630476660517,946,12203.07037576,12.89965156
2014-04-30,2014-05-02,value,LS,DXCO3,L,BUY,0.00025869595875477325,29,154.358700519,5.322713811
2014-04-30,2014-05-02,value,LS,ENAT3,L,BUY,0.00025869595875477325,32,154.673637184,4.833551162
2014-04-30,2014-05-02,value,LS,EQTL3,S,SELL,-0.021909252313019736,-4032,-13144.122206208,3.259950944
2014-04-30,2014-05-02,value,LS,GETI3,L,BUY,0.020338630476660517,963,12204.45978795,12.67337465
2014-04-30,2014-05-02,value,LS,GFSA3,L,BUY,0.020135740863801963,3,10942.076061,3647.358687
2014-04-30,2014-05-02,value,LS,GOLL54,,BUY,0.022089828213041316,70441,13253.889681458999,0.188155899
2014-04-30,2014-05-02,value,LS,GRND3,L,SELL,-0.0012324724815949682,-327,-739.88857086,2.26265618
2014-04-30,2014-05-02,value,LS,GUAR3,,SELL,-0.017356293595961036,-1043,-10412.266110890001,9.98299723
2014-04-30,2014-05-02,value,LS,ITSA4,S,BUY,0.021886938600182763,5444,13130.966467304,2.412007066
2014-04-30,2014-05-02,value,LS,LINX3,S,SELL,-2.2313712836970662e-05,-1,-14.96521258,14.96521258
2014-04-30,2014-05-02,value,LS,MBRF3,L,BUY,0.00025869595875477325,61,154.542721762,2.533487242
2014-04-30,2014-05-02,value,LS,MDIA3,S,SELL,-0.01884746203631077,-435,-11309.9996259,25.99999914
2014-04-30,2014-05-02,value,LS,MGLU3,L,BUY,0.00025869595875477325,71,154.320330735,2.173525785
2014-04-30,2014-05-02,value,LS,MOTV3,S,SELL,-0.021909252313019736,-1159,-13143.39849754,11.34029206
2014-04-30,2014-05-02,value,LS,POMO4,S,SELL,-2.2313712836970662e-05,-6,-13.106663556,2.184443926
2014-04-30,2014-05-02,value,LS,PSSA3,L,BUY,0.00025869595875477325,17,153.701757977,9.041279881
2014-04-30,2014-05-02,value,LS,RSID3,S,SELL,-0.021909252313019736,-329,-13160.0,40.0
2014-04-30,2014-05-02,value,LS,SEER3,S,BUY,0.021886938600182763,867,13129.38682536,15.14346808
2014-04-30,2014-05-02,value,LS,SMTO3,L,SELL,-0.020079934517905743,-1516,-12045.246584024,7.945413314
2014-04-30,2014-05-02,value,LS,TOTS3,L,BUY,0.020338630476660517,1193,12202.97305004,10.22881228
2014-04-30,2014-05-02,value,LS,UGPA3,S,SELL,-2.2313712836970662e-05,-1,-20.65187822,20.65187822
2014-04-30,2014-05-02,value,LS,USIM5,S,BUY,0.0392432321961438,3516,23542.690832207998,6.695873388
