month_end,trade_date,sleeve,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional
2018-05-30,2018-06-01,value,D10,AMAR3,L,SELL,-0.003703703703703714,19.27162385,-115,-2216.2367427500003
2018-05-30,2018-06-01,value,D10,BRAP4,L,SELL,-0.003703703703703714,6.29668207,-353,-2222.72877071
2018-05-30,2018-06-01,value,D10,CIEL3,L,SELL,-0.003703703703703714,11.64823359,-191,-2224.8126156900003
2018-05-30,2018-06-01,value,D10,CPLE6,L,SELL,-0.003703703703703714,1.326774673,-1675,-2222.3475772750003
2018-05-30,2018-06-01,value,D10,CRFB3,L,SELL,-0.003703703703703714,13.89651271,-160,-2223.4420336
2018-05-30,2018-06-01,value,D10,CSMG3,L,SELL,-0.003703703703703714,7.556015931,-294,-2221.4686837140002
2018-05-30,2018-06-01,value,D10,CZLT33,L,SELL,-0.003703703703703714,34.1,-65,-2216.5
2018-05-30,2018-06-01,value,D10,ECOR3,L,SELL,-0.003703703703703714,7.019595818,-317,-2225.211874306
2018-05-30,2018-06-01,value,D10,ELPL3,L,SELL,-0.022222222222222227,44.71,-298,-13323.58
2018-05-30,2018-06-01,value,D10,ENAT3,L,SELL,-0.003703703703703714,8.550300113,-260,-2223.0780293800003
2018-05-30,2018-06-01,value,D10,FESA4,L,SELL,-0.003703703703703714,3.116114796,-713,-2221.7898495480003
2018-05-30,2018-06-01,value,D10,FIBR3,L,BUY,0.018518518518518514,66.90396242,166,11106.05776172
2018-05-30,2018-06-01,value,D10,GUAR3,L,SELL,-0.003703703703703714,11.60355461,-192,-2227.8824851199997
2018-05-30,2018-06-01,value,D10,ISAE4,L,SELL,-0.003703703703703714,8.389345273,-265,-2223.176497345
2018-05-30,2018-06-01,value,D10,MPLU3,L,BUY,0.018518518518518514,25.83798959,430,11110.3355237
2018-05-30,2018-06-01,value,D10,PRIO3,L,BUY,0.018518518518518514,1.441484709,7708,11110.964136972001
2018-05-30,2018-06-01,value,D10,SAPR11,L,SELL,-0.003703703703703714,10.67677196,-208,-2220.76856768
2018-05-30,2018-06-01,value,D10,SMTO3,L,SELL,-0.003703703703703714,13.15043582,-169,-2222.42365358
2018-05-30,2018-06-01,value,D10,VULC3,L,BUY,0.018518518518518514,5.16068856,2153,11110.96246968
2018-05-30,2018-06-01,value,LS,ABEV3,S,SELL,-0.01617060302322729,14.39631574,-674,-9703.11680876
2018-05-30,2018-06-01,value,LS,AMAR3,L,SELL,-0.004355432784254609,19.27162385,-136,-2620.9408436000003
2018-05-30,2018-06-01,value,LS,AMER3,S,BUY,0.0024660261749358792,2488.520891,1,2488.520891
2018-05-30,2018-06-01,value,LS,ANIM3,,BUY,0.01863662919816317,5.378277142,2079,11181.438178218
2018-05-30,2018-06-01,value,LS,AZZA3,S,BUY,0.0024660261749358792,36.870719,40,1474.82876
2018-05-30,2018-06-01,value,LS,B3SA3,S,BUY,0.0024660261749358792,5.563834939,266,1479.9800937740001
2018-05-30,2018-06-01,value,LS,BRAP4,L,SELL,-0.004355432784254609,6.29668207,-415,-2613.12305905
2018-05-30,2018-06-01,value,LS,CIEL3,L,SELL,-0.004355432784254609,11.64823359,-224,-2609.20432416
2018-05-30,2018-06-01,value,LS,CPLE6,L,SELL,-0.004355432784254609,1.326774673,-1970,-2613.7461058100002
2018-05-30,2018-06-01,value,LS,CRFB3,L,SELL,-0.004355432784254609,13.89651271,-188,-2612.54438948
2018-05-30,2018-06-01,value,LS,CSMG3,L,SELL,-0.004355432784254609,7.556015931,-346,-2614.381512126
2018-05-30,2018-06-01,value,LS,CVCB3,S,BUY,0.0024660261749358792,45.39982415,33,1498.19419695
2018-05-30,2018-06-01,value,LS,CYRE3,S,BUY,0.0024660261749358792,8.103983818,183,1483.0290386939998
2018-05-30,2018-06-01,value,LS,ECOR3,L,BUY,0.01420743366040523,7.019595818,1214,8521.789323052
2018-05-30,2018-06-01,value,LS,ELET3,S,SELL,-0.014973231078233418,11.80187357,-761,-8981.22578677
2018-05-30,2018-06-01,value,LS,ENAT3,L,SELL,-0.004429195537757939,8.550300113,-311,-2659.143335143
2018-05-30,2018-06-01,value,LS,FESA4,L,SELL,-0.004355432784254609,3.116114796,-839,-2614.4203138440002
2018-05-30,2018-06-01,value,LS,FIBR3,L,BUY,0.013211674480794189,66.90396242,118,7894.66756556
2018-05-30,2018-06-01,value,LS,GNDI3,S,SELL,-0.014973231078233418,20.89476118,-430,-8984.747307399999
2018-05-30,2018-06-01,value,LS,GUAR3,L,SELL,-0.004355432784254609,11.60355461,-225,-2610.79978725
2018-05-30,2018-06-01,value,LS,HAPV3,S,SELL,-0.014973231078233418,89.70765913,-100,-8970.765913
