month_end,trade_date,book,ticker,parent_qty,cohort_id,cohort_desired_qty,alloc_ratio
2019-08-30,2019-09-02,D10,AMAR3,-6,1,-19,1.0
2019-08-30,2019-09-02,D10,BEEF3,2275,1,6825,1.0
2019-08-30,2019-09-02,D10,BRAP4,2185,1,6554,1.0
2019-08-30,2019-09-02,D10,BRML3,992,1,2975,1.0
2019-08-30,2019-09-02,D10,CIEL3,-37,1,-111,1.0
2019-08-30,2019-09-02,D10,DXCO3,-1560,1,-4681,1.0
2019-08-30,2019-09-02,D10,ECOR3,-1200,1,-3600,1.0
2019-08-30,2019-09-02,D10,ELET3,-6,1,-19,1.0
2019-08-30,2019-09-02,D10,ENAT3,-26,1,-77,1.0
2019-08-30,2019-09-02,D10,FESA4,-71,1,-213,1.0
2019-08-30,2019-09-02,D10,GOLL54,-527,1,-1580,1.0
2019-08-30,2019-09-02,D10,GUAR3,-12,1,-37,1.0
2019-08-30,2019-09-02,D10,JBSS3,-666,1,-1999,1.0
2019-08-30,2019-09-02,D10,JHSF3,1132,1,3396,1.0
2019-08-30,2019-09-02,D10,MYPK3,-15,1,-45,1.0
2019-08-30,2019-09-02,D10,QUAL3,-595,1,-1784,1.0
2019-08-30,2019-09-02,D10,SAPR11,-659,1,-1977,1.0
2019-08-30,2019-09-02,D10,SMLS3,471,1,1413,1.0
2019-08-30,2019-09-02,D10,VLID3,1626,1,4879,1.0
2019-08-30,2019-09-02,D10,VULC3,-44,1,-131,1.0
2019-08-30,2019-09-02,LS,ALPA4,-380,1,-1140,1.0
2019-08-30,2019-09-02,LS,AMAR3,-29,0,60,0.0
2019-08-30,2019-09-02,LS,AMAR3,-29,1,-220,1.0
2019-08-30,2019-09-02,LS,AMAR3,-29,2,73,0.0
2019-08-30,2019-09-02,LS,AMER3,1,1,3,1.0
2019-08-30,2019-09-02,LS,ANIM3,2157,0,-23,0.0
2019-08-30,2019-09-02,LS,ANIM3,2157,1,6495,1.0
2019-08-30,2019-09-02,LS,AZUL4,495,0,660,0.444743935309973
2019-08-30,2019-09-02,LS,AZUL4,495,2,824,0.555256064690027
2019-08-30,2019-09-02,LS,B3SA3,301,0,-12,0.0
2019-08-30,2019-09-02,LS,B3SA3,301,1,991,1.0
2019-08-30,2019-09-02,LS,B3SA3,301,2,-76,0.0
2019-08-30,2019-09-02,LS,BEEF3,1789,1,5367,1.0
2019-08-30,2019-09-02,LS,BRAP4,1718,1,5154,1.0
2019-08-30,2019-09-02,LS,BRFS3,342,0,-4,0.0
2019-08-30,2019-09-02,LS,BRFS3,342,1,1055,1.0
2019-08-30,2019-09-02,LS,BRFS3,342,2,-24,0.0
2019-08-30,2019-09-02,LS,BRML3,780,1,2340,1.0
2019-08-30,2019-09-02,LS,CIEL3,-166,0,344,0.0
2019-08-30,2019-09-02,LS,CIEL3,-166,1,-1263,1.0
2019-08-30,2019-09-02,LS,CIEL3,-166,2,420,0.0
2019-08-30,2019-09-02,LS,DXCO3,-3829,0,-3379,0.294133008356546
2019-08-30,2019-09-02,LS,DXCO3,-3829,1,-4505,0.3921483286908078
2019-08-30,2019-09-02,LS,DXCO3,-3829,2,-3604,0.3137186629526462
2019-08-30,2019-09-02,LS,ELET3,-28,0,57,0.0
2019-08-30,2019-09-02,LS,ELET3,-28,1,-211,1.0
2019-08-30,2019-09-02,LS,ELET3,-28,2,70,0.0
2019-08-30,2019-09-02,LS,EMBR3,-510,1,-1531,1.0
2019-08-30,2019-09-02,LS,ENAT3,-115,0,238,0.0
2019-08-30,2019-09-02,LS,ENAT3,-115,1,-871,1.0
2019-08-30,2019-09-02,LS,ENAT3,-115,2,290,0.0
2019-08-30,2019-09-02,LS,EVEN3,-1105,1,-3316,1.0
2019-08-30,2019-09-02,LS,EZTC3,110,0,-4,0.0
2019-08-30,2019-09-02,LS,EZTC3,110,1,362,1.0
2019-08-30,2019-09-02,LS,EZTC3,110,2,-28,0.0
2019-08-30,2019-09-02,LS,FESA4,-318,0,660,0.0
2019-08-30,2019-09-02,LS,FESA4,-318,1,-2420,1.0
2019-08-30,2019-09-02,LS,FESA4,-318,2,805,0.0
2019-08-30,2019-09-02,LS,GNDI3,66,0,-3,0.0
2019-08-30,2019-09-02,LS,GNDI3,66,1,216,1.0
2019-08-30,2019-09-02,LS,GNDI3,66,2,-17,0.0
2019-08-30,2019-09-02,LS,GUAR3,-55,0,115,0.0
2019-08-30,2019-09-02,LS,GUAR3,-55,1,-420,1.0
2019-08-30,2019-09-02,LS,GUAR3,-55,2,140,0.0
2019-08-30,2019-09-02,LS,HAPV3,23,0,-1,0.0
2019-08-30,2019-09-02,LS,HAPV3,23,1,76,1.0
2019-08-30,2019-09-02,LS,HAPV3,23,2,-6,0.0
2019-08-30,2019-09-02,LS,JBSS3,-1635,0,-1443,0.2941296371789645
2019-08-30,2019-09-02,LS,JBSS3,-1635,1,-1924,0.3921728495719527
2019-08-30,2019-09-02,LS,JBSS3,-1635,2,-1539,0.31369751324908274
2019-08-30,2019-09-02,LS,JHSF3,3751,1,11254,1.0
2019-08-30,2019-09-02,LS,MDIA3,-295,1,-886,1.0
2019-08-30,2019-09-02,LS,MGLU3,-105,0,-2,0.006329113924050633
2019-08-30,2019-09-02,LS,MGLU3,-105,1,-314,0.9936708860759493
2019-08-30,2019-09-02,LS,MULT3,165,1,537,1.0
2019-08-30,2019-09-02,LS,MULT3,165,2,-41,0.0
2019-08-30,2019-09-02,LS,MYPK3,-171,1,-512,1.0
2019-08-30,2019-09-02,LS,ODPV3,318,0,-13,0.0
2019-08-30,2019-09-02,LS,ODPV3,318,1,1046,1.0
2019-08-30,2019-09-02,LS,ODPV3,318,2,-80,0.0
2019-08-30,2019-09-02,LS,POMO4,1590,0,-63,0.0
2019-08-30,2019-09-02,LS,POMO4,1590,1,5234,1.0
2019-08-30,2019-09-02,LS,POMO4,1590,2,-400,0.0
2019-08-30,2019-09-02,LS,QUAL3,-504,0,92,0.0
2019-08-30,2019-09-02,LS,QUAL3,-504,1,-1717,1.0
2019-08-30,2019-09-02,LS,QUAL3,-504,2,112,0.0
2019-08-30,2019-09-02,LS,RENT3,-1,0,-4,1.0
2019-08-30,2019-09-02,LS,RLOG3,35,0,106,1.0
2019-08-30,2019-09-02,LS,SAPR11,-559,0,102,0.0
2019-08-30,2019-09-02,LS,SAPR11,-559,1,-1902,1.0
2019-08-30,2019-09-02,LS,SAPR11,-559,2,124,0.0
2019-08-30,2019-09-02,LS,SIMH3,391,0,528,0.45012787723785164
2019-08-30,2019-09-02,LS,SIMH3,391,2,645,0.5498721227621484
2019-08-30,2019-09-02,LS,SMLS3,425,0,74,0.05803921568627451
2019-08-30,2019-09-02,LS,SMLS3,425,1,1111,0.8713725490196078
2019-08-30,2019-09-02,LS,SMLS3,425,2,90,0.07058823529411765
