month_end,trade_date,book,ticker,parent_qty,cohort_id,cohort_desired_qty,alloc_ratio
2012-12-28,2013-01-02,D10,ALOS3,-164,2,-491,1.0
2012-12-28,2013-01-02,D10,AMER3,-12,2,-37,1.0
2012-12-28,2013-01-02,D10,ARTR3,815,2,2446,1.0
2012-12-28,2013-01-02,D10,BEEF3,1855,2,5565,1.0
2012-12-28,2013-01-02,D10,BRAP4,-3809,2,-11427,1.0
2012-12-28,2013-01-02,D10,BRPR3,-33,2,-98,1.0
2012-12-28,2013-01-02,D10,CMIG4,6172,2,18516,1.0
2012-12-28,2013-01-02,D10,CPLE6,11050,2,33149,1.0
2012-12-28,2013-01-02,D10,CSMG3,-623,2,-1869,1.0
2012-12-28,2013-01-02,D10,DAGB33,56,2,169,1.0
2012-12-28,2013-01-02,D10,EMBR3,-1335,2,-4004,1.0
2012-12-28,2013-01-02,D10,GETI3,-250,2,-751,1.0
2012-12-28,2013-01-02,D10,GOAU4,-321,2,-962,1.0
2012-12-28,2013-01-02,D10,GRND3,-7394,2,-22181,1.0
2012-12-28,2013-01-02,D10,MBRF3,-743,2,-2229,1.0
2012-12-28,2013-01-02,D10,PETR4,2983,2,8949,1.0
2012-12-28,2013-01-02,D10,SHOW3,193,2,580,1.0
2012-12-28,2013-01-02,D10,SMTO3,-593,2,-1780,1.0
2012-12-28,2013-01-02,LS,AEDU3,110,0,-46,0.0
2012-12-28,2013-01-02,LS,AEDU3,110,1,-84,0.0
2012-12-28,2013-01-02,LS,AEDU3,110,2,460,1.0
2012-12-28,2013-01-02,LS,ALOS3,-82,0,225,0.0
2012-12-28,2013-01-02,LS,ALOS3,-82,1,20,0.0
2012-12-28,2013-01-02,LS,ALOS3,-82,2,-492,1.0
2012-12-28,2013-01-02,LS,AMER3,-19,0,-29,0.5
2012-12-28,2013-01-02,LS,AMER3,-19,2,-29,0.5
2012-12-28,2013-01-02,LS,AMIL3,-147,1,222,0.0
2012-12-28,2013-01-02,LS,AMIL3,-147,2,-663,1.0
2012-12-28,2013-01-02,LS,ARTR3,593,1,28,0.015730337078651686
2012-12-28,2013-01-02,LS,ARTR3,593,2,1752,0.9842696629213483
2012-12-28,2013-01-02,LS,AZZA3,44,0,-18,0.0
2012-12-28,2013-01-02,LS,AZZA3,44,1,-33,0.0
2012-12-28,2013-01-02,LS,AZZA3,44,2,183,1.0
