month_end,trade_date,sleeve,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional
2024-02-29,2024-03-01,value,D10,ALOS3,L,SELL,-0.0006038647342995173,22.14680835,-16,-354.3489336
2024-02-29,2024-03-01,value,D10,BEEF3,L,SELL,-0.0006038647342995173,6.038503611,-60,-362.31021666000004
2024-02-29,2024-03-01,value,D10,BMOB3,L,SELL,-0.0006038647342995173,12.36784393,-29,-358.66747397
2024-02-29,2024-03-01,value,D10,BRAP4,L,SELL,-0.014492753623188413,17.87638524,-486,-8687.923226640001
2024-02-29,2024-03-01,value,D10,CEAB3,L,SELL,-0.0006038647342995173,8.943332367,-41,-366.676627047
2024-02-29,2024-03-01,value,D10,CMIG4,L,SELL,-0.0006038647342995173,7.375404342,-49,-361.394812758
2024-02-29,2024-03-01,value,D10,CPFE3,L,SELL,-0.0006038647342995173,30.28735373,-12,-363.44824475999997
2024-02-29,2024-03-01,value,D10,CSED3,L,BUY,0.013888888888888895,4.208849449,1980,8333.521909019999
2024-02-29,2024-03-01,value,D10,GGBR4,L,BUY,0.013888888888888895,16.89948222,493,8331.44473446
2024-02-29,2024-03-01,value,D10,GOLL54,L,SELL,-0.0006038647342995173,0.03328812,-10884,-362.30789808
2024-02-29,2024-03-01,value,D10,GUAR3,L,SELL,-0.0006038647342995173,5.861523701,-62,-363.414469462
2024-02-29,2024-03-01,value,D10,JALL3,L,SELL,-0.014492753623188413,7.526397903,-1155,-8692.989577965
2024-02-29,2024-03-01,value,D10,LIGT3,L,BUY,0.013888888888888895,5.03,1657,8334.710000000001
2024-02-29,2024-03-01,value,D10,MEAL3,L,SELL,-0.014492753623188413,2.14,-4063,-8694.82
2024-02-29,2024-03-01,value,D10,NEOE3,L,SELL,-0.0006038647342995173,20.34725962,-18,-366.25067315999996
2024-02-29,2024-03-01,value,D10,PCAR3,L,SELL,-0.0006038647342995173,4.0,-91,-364.0
2024-02-29,2024-03-01,value,D10,PETR4,L,SELL,-0.0006038647342995173,31.23146992,-12,-374.77763904
2024-02-29,2024-03-01,value,D10,PGMN3,L,SELL,-0.0006038647342995173,2.695000371,-134,-361.130049714
2024-02-29,2024-03-01,value,D10,POSI3,L,SELL,-0.0006038647342995173,7.31466388,-50,-365.733194
2024-02-29,2024-03-01,value,D10,PRNR3,L,SELL,-0.014492753623188413,11.15801687,-779,-8692.09514173
2024-02-29,2024-03-01,value,D10,PSSA3,L,BUY,0.013888888888888895,26.35936436,316,8329.55913776
2024-02-29,2024-03-01,value,D10,QUAL3,L,SELL,-0.0006038647342995173,2.362841712,-153,-361.51478193599996
2024-02-29,2024-03-01,value,D10,RAIZ4,L,SELL,-0.0006038647342995173,3.531556115,-103,-363.75027984499997
2024-02-29,2024-03-01,value,D10,RANI3,L,BUY,0.013888888888888895,7.872815453,1058,8329.438749274
2024-02-29,2024-03-01,value,D10,SEER3,L,BUY,0.013888888888888895,6.137368588,1358,8334.546542504
2024-02-29,2024-03-01,value,D10,SLCE3,L,SELL,-0.0006038647342995173,18.28373999,-20,-365.6747998
2024-02-29,2024-03-01,value,D10,TIMS3,L,SELL,-0.0006038647342995173,15.75451626,-23,-362.35387398
2024-02-29,2024-03-01,value,D10,UNIP6,L,SELL,-0.014492753623188413,50.54517825,-172,-8693.770659
2024-02-29,2024-03-01,value,D10,VLID3,L,SELL,-0.0006038647342995173,15.86072578,-23,-364.79669293999996
2024-02-29,2024-03-01,value,LS,AESB3,S,SELL,-0.003918825198674244,10.35624223,-227,-2350.86698621
2024-02-29,2024-03-01,value,LS,ALOS3,L,BUY,0.0019821285820095665,22.14680835,54,1195.9276509000001
2024-02-29,2024-03-01,value,LS,ARML3,S,SELL,-0.003918825198674244,12.14834205,-194,-2356.7783577
2024-02-29,2024-03-01,value,LS,AZEV4,,BUY,0.028874076262154203,1.061959952,16314,17324.814656928
2024-02-29,2024-03-01,value,LS,BEEF3,L,BUY,0.0019821285820095665,6.038503611,197,1189.585211367
2024-02-29,2024-03-01,value,LS,BMOB3,L,BUY,0.0019821285820095665,12.36784393,96,1187.31301728
2024-02-29,2024-03-01,value,LS,BRAP4,,SELL,-0.02789672465392681,17.87638524,-936,-16732.29658464
2024-02-29,2024-03-01,value,LS,BRAV3,,BUY,0.028874076262154203,27.78372978,624,17337.04738272
2024-02-29,2024-03-01,value,LS,BRBI11,S,SELL,-0.009756565723882846,13.17440674,-444,-5849.4365925600005
2024-02-29,2024-03-01,value,LS,BRFS3,,BUY,0.010262191886387604,14.70061983,419,6159.559708770001
2024-02-29,2024-03-01,value,LS,BRKM5,S,SELL,-0.014181017085061845,21.07,-404,-8512.28
2024-02-29,2024-03-01,value,LS,CBAV3,,BUY,0.028874076262154203,4.0,4331,17324.0
2024-02-29,2024-03-01,value,LS,CEAB3,L,BUY,0.0019821285820095665,8.943332367,133,1189.463204811
2024-02-29,2024-03-01,value,LS,CMIG4,L,BUY,0.0019821285820095665,7.375404342,161,1187.4400990620002
2024-02-29,2024-03-01,value,LS,CPFE3,L,BUY,0.0019821285820095665,30.28735373,39,1181.20679547
2024-02-29,2024-03-01,value,LS,CSED3,L,BUY,0.009537738535905237,4.208849449,1360,5724.0352506399995
2024-02-29,2024-03-01,value,LS,CVCB3,S,SELL,-0.003918825198674244,3.34,-704,-2351.3599999999997
2024-02-29,2024-03-01,value,LS,EMBR3,S,SELL,-0.009756565723882846,24.90433835,-235,-5852.51951225
2024-02-29,2024-03-01,value,LS,ENAT3,S,SELL,-0.009756565723882846,25.5,-230,-5865.0
2024-02-29,2024-03-01,value,LS,ENEV3,S,SELL,-0.003918825198674244,12.89,-182,-2345.98
2024-02-29,2024-03-01,value,LS,GGBR4,L,BUY,0.011266968860169771,16.89948222,400,6759.792888
2024-02-29,2024-03-01,value,LS,GOLL54,L,BUY,0.0019821285820095665,0.03328812,35727,1189.2846632399999
2024-02-29,2024-03-01,value,LS,GRND3,S,SELL,-0.003918825198674244,5.773591428,-407,-2349.851711196
