month_end,trade_date,cohort_id,book,ticker,side,prev_weight,target_weight,delta_weight,rationale,sector,duration_months,strikes,px_ref_open,vt_prev,vt_curr
2013-05-31,2013-06-03,0,D10,B3SA3,L,0.1111111111111111,0.1111111111111111,0.0,keep,Financial Services,5,0,2.954392913,,
2013-05-31,2013-06-03,0,D10,BEEF3,L,0.1111111111111111,0.1111111111111111,0.0,keep,Food & Beverage,8,0,7.310795561,,
2013-05-31,2013-06-03,0,D10,EQTL3,L,0.1111111111111111,0.1111111111111111,0.0,keep,Electric Power,2,0,3.333408956,,
2013-05-31,2013-06-03,0,D10,GRND3,L,0.1111111111111111,0.1111111111111111,0.0,keep,Textile,8,0,3.032263162,,
2013-05-31,2013-06-03,0,D10,IMCH3,L,0.1111111111111111,0.1111111111111111,0.0,keep,Trade,5,0,26.13985046,,
2013-05-31,2013-06-03,0,D10,PFRM3,L,0.1111111111111111,0.1111111111111111,0.0,keep,Trade,2,0,11.79508127,,
2013-05-31,2013-06-03,0,D10,PMAM3,L,0.1111111111111111,0.1111111111111111,0.0,keep,Basic & Fabricated Metal,2,0,81.41249854,,
2013-05-31,2013-06-03,0,D10,SIMH3,L,0.1111111111111111,0.1111111111111111,0.0,keep,Transportation Services,2,0,3.046648052,,
2013-05-31,2013-06-03,0,D10,YDUQ3,L,0.1111111111111111,0.1111111111111111,0.0,keep,Other,5,0,11.57819291,,
2013-05-31,2013-06-03,1,D10,AMER3,L,0.0,0.1111111111111111,0.1111111111111111,add,Trade,1,0,844.2950968,,
2013-05-31,2013-06-03,1,D10,B3SA3,L,0.125,0.0,-0.125,exit,Financial Services,9,0,2.954392913,,
2013-05-31,2013-06-03,1,D10,BEEF3,L,0.125,0.1111111111111111,-0.013888888888888895,reweight,Food & Beverage,7,0,7.310795561,,
2013-05-31,2013-06-03,1,D10,BPHA3,L,0.125,0.0,-0.125,exit,Trade,0,0,617.5,,
2013-05-31,2013-06-03,1,D10,GRND3,L,0.125,0.1111111111111111,-0.013888888888888895,reweight,Textile,4,0,3.032263162,,
2013-05-31,2013-06-03,1,D10,PFRM3,L,0.0,0.1111111111111111,0.1111111111111111,add,Trade,1,0,11.79508127,,
2013-05-31,2013-06-03,1,D10,PMAM3,L,0.125,0.1111111111111111,-0.013888888888888895,reweight,Basic & Fabricated Metal,4,0,81.41249854,,
2013-05-31,2013-06-03,1,D10,SIMH3,L,0.0,0.1111111111111111,0.1111111111111111,add,Transportation Services,2,0,3.046648052,,
2013-05-31,2013-06-03,1,D10,TAEE11,L,0.125,0.1111111111111111,-0.013888888888888895,reweight,Electric Power,10,1,6.191780111,,
2013-05-31,2013-06-03,1,D10,VLID3,L,0.125,0.1111111111111111,-0.013888888888888895,reweight,Other,10,0,19.47585163,,
2013-05-31,2013-06-03,1,D10,YDUQ3,L,0.125,0.1111111111111111,-0.013888888888888895,reweight,Other,4,0,11.57819291,,
2013-05-31,2013-06-03,2,D10,AMER3,L,0.1,0.1,0.0,keep,Trade,3,0,844.2950968,,
2013-05-31,2013-06-03,2,D10,B3SA3,L,0.1,0.1,0.0,keep,Financial Services,9,0,2.954392913,,
2013-05-31,2013-06-03,2,D10,BEEF3,L,0.1,0.1,0.0,keep,Food & Beverage,6,0,7.310795561,,
2013-05-31,2013-06-03,2,D10,COGN3,L,0.1,0.1,0.0,keep,Other,1,0,6.532142128,,
2013-05-31,2013-06-03,2,D10,EQTL3,L,0.1,0.1,0.0,keep,Electric Power,3,0,3.333408956,,
2013-05-31,2013-06-03,2,D10,GRND3,L,0.1,0.1,0.0,keep,Textile,3,0,3.032263162,,
2013-05-31,2013-06-03,2,D10,LEVE3,L,0.1,0.1,0.0,keep,Vehicle & Parts,6,0,8.84155026,,
2013-05-31,2013-06-03,2,D10,PMAM3,L,0.1,0.1,0.0,keep,Basic & Fabricated Metal,3,0,81.41249854,,
2013-05-31,2013-06-03,2,D10,TAEE11,L,0.1,0.1,0.0,keep,Electric Power,9,1,6.191780111,,
2013-05-31,2013-06-03,2,D10,YDUQ3,L,0.1,0.1,0.0,keep,Other,6,0,11.57819291,,
2013-05-31,2013-06-03,0,LS,AMER3,L,0.0,0.03637324462709461,0.03637324462709461,add,Trade,1,0,844.2950968,0.7155084814286387,0.727464892541892
2013-05-31,2013-06-03,0,LS,B3SA3,L,0.039750471190479926,0.03637324462709461,-0.0033772265633853146,reweight,Financial Services,5,0,2.954392913,0.7155084814286387,0.727464892541892
2013-05-31,2013-06-03,0,LS,BEEF3,L,0.039750471190479926,0.03637324462709461,-0.0033772265633853146,reweight,Food & Beverage,8,0,7.310795561,0.7155084814286387,0.727464892541892
2013-05-31,2013-06-03,0,LS,EQTL3,L,0.039750471190479926,0.03637324462709461,-0.0033772265633853146,reweight,Electric Power,2,0,3.333408956,0.7155084814286387,0.727464892541892
2013-05-31,2013-06-03,0,LS,GRND3,L,0.039750471190479926,0.03637324462709461,-0.0033772265633853146,reweight,Textile,8,0,3.032263162,0.7155084814286387,0.727464892541892
2013-05-31,2013-06-03,0,LS,IMCH3,L,0.039750471190479926,0.03637324462709461,-0.0033772265633853146,reweight,Trade,5,0,26.13985046,0.7155084814286387,0.727464892541892
2013-05-31,2013-06-03,0,LS,PFRM3,L,0.039750471190479926,0.03637324462709461,-0.0033772265633853146,reweight,Trade,2,0,11.79508127,0.7155084814286387,0.727464892541892
2013-05-31,2013-06-03,0,LS,PMAM3,L,0.039750471190479926,0.03637324462709461,-0.0033772265633853146,reweight,Basic & Fabricated Metal,2,0,81.41249854,0.7155084814286387,0.727464892541892
2013-05-31,2013-06-03,0,LS,SIMH3,L,0.039750471190479926,0.03637324462709461,-0.0033772265633853146,reweight,Transportation Services,2,0,3.046648052,0.7155084814286387,0.727464892541892
2013-05-31,2013-06-03,0,LS,YDUQ3,L,0.039750471190479926,0.03637324462709461,-0.0033772265633853146,reweight,Other,5,0,11.57819291,0.7155084814286387,0.727464892541892
2013-05-31,2013-06-03,0,LS,CTIP3,S,-0.051107748673474195,-0.04546655578386825,0.005641192889605948,reweight,Financial Services,2,0,19.72016755,0.7155084814286387,0.727464892541892
2013-05-31,2013-06-03,0,LS,ELET3,S,-0.051107748673474195,-0.04546655578386825,0.005641192889605948,reweight,Electric Power,29,0,4.123708315,0.7155084814286387,0.727464892541892
2013-05-31,2013-06-03,0,LS,MGLU3,S,-0.051107748673474195,-0.04546655578386825,0.005641192889605948,reweight,Trade,5,0,2.285850949,0.7155084814286387,0.727464892541892
2013-05-31,2013-06-03,0,LS,MPLU3,S,0.0,-0.04546655578386825,-0.04546655578386825,add,Other,1,0,23.8628092,0.7155084814286387,0.727464892541892
2013-05-31,2013-06-03,0,LS,OGXP3,S,-0.051107748673474195,-0.04546655578386825,0.005641192889605948,reweight,Oil & Gas,5,0,142.0,0.7155084814286387,0.727464892541892
2013-05-31,2013-06-03,0,LS,OSXB3,S,-0.051107748673474195,-0.04546655578386825,0.005641192889605948,reweight,Vehicle & Parts,26,0,282.0,0.7155084814286387,0.727464892541892
2013-05-31,2013-06-03,0,LS,PRML3,S,-0.051107748673474195,-0.04546655578386825,0.005641192889605948,reweight,Other,11,0,14.19865385,0.7155084814286387,0.727464892541892
2013-05-31,2013-06-03,0,LS,RSID3,S,-0.051107748673474195,-0.04546655578386825,0.005641192889605948,reweight,Construction,2,0,86.25,0.7155084814286387,0.727464892541892
2013-05-31,2013-06-03,1,LS,AMER3,L,0.0,0.040414716252327336,0.040414716252327336,add,Trade,1,0,844.2950968,0.7155084814286387,0.727464892541892
2013-05-31,2013-06-03,1,LS,B3SA3,L,0.044719280089289916,0.0,-0.044719280089289916,exit,Financial Services,9,0,2.954392913,0.7155084814286387,0.727464892541892
2013-05-31,2013-06-03,1,LS,BEEF3,L,0.044719280089289916,0.040414716252327336,-0.00430456383696258,reweight,Food & Beverage,7,0,7.310795561,0.7155084814286387,0.727464892541892
2013-05-31,2013-06-03,1,LS,GRND3,L,0.044719280089289916,0.040414716252327336,-0.00430456383696258,reweight,Textile,4,0,3.032263162,0.7155084814286387,0.727464892541892
2013-05-31,2013-06-03,1,LS,PFRM3,L,0.0,0.040414716252327336,0.040414716252327336,add,Trade,1,0,11.79508127,0.7155084814286387,0.727464892541892
2013-05-31,2013-06-03,1,LS,PMAM3,L,0.044719280089289916,0.040414716252327336,-0.00430456383696258,reweight,Basic & Fabricated Metal,4,0,81.41249854,0.7155084814286387,0.727464892541892
