month_end,mom_raw,mom_net,mom,mom_carry,mom_borrow,mom_dispersion,mom_gate_active,mom_turnover,mom_gross_long,mom_gross_short,val_raw,val_net,val,val_carry,val_borrow,val_dispersion,val_gate_active,val_turnover,val_gross_long,val_gross_short,bova11,cdi,combo_pre_overlay,combo_beta_est,combo_hedge_ratio,combo_raw,combo_net,combo,combo_carry,combo_borrow,combo_financing,combo_turnover,combo_gross_long,combo_gross_short,combo_gate_active
2011-01-31,0.0079023240976268,0.0088978137598061,0.0088978137598061,0.004212504717181,0.0032170150550017,,,2.775557561562891e-16,0.5000000000000001,0.5000000000000001,-0.0065785483637219,-0.0055830587015426,-0.0055830587015426,0.004212504717181,0.0032170150550017,,,0.3898148148148149,0.5,0.5,-0.0011961722488037,0.008425009434362,0.0005884632131088999,0.0,0.0,0.0005884632131088999,0.0015839528752882,0.0015839528752882,0.004212504717181,0.0032170150550017,0.0009954896621793001,0.19490740740740758,0.5,0.5,
2011-02-28,0.0382492624304536,0.0396356643300211,0.0396356643300211,0.0046034169545692,0.0032170150550017,,,0.3277777777777779,0.5000000000000003,0.5,-0.0071882688942799,-0.0058018669947124,-0.0058018669947124,0.0046034169545692,0.0032170150550017,,,0.2685185185185186,0.5,0.5,0.0179640718562874,0.0092068339091384,0.01663318558149715,0.0,0.0,0.01663318558149715,0.01801958748106465,0.01801958748106465,0.0046034169545692,0.0032170150550017,0.0013864018995674997,0.2981481481481483,0.5000000000000002,0.5,
2011-03-31,0.0692846479793762,0.0702657497311393,0.0702657497311393,0.0041981168067648,0.0032170150550017,,,0.3194444444444445,0.5000000000000001,0.5000000000000001,0.0280524995289489,0.029033601280712,0.029033601280712,0.0041981168067648,0.0032170150550017,,,0.4944444444444444,0.5000000000000001,0.5,-0.0367647058823529,0.0083962336135297,0.04641184542279585,0.0,0.0,0.04641184542279585,0.04739294717455895,0.04739294717455895,0.0041981168067648,0.0032170150550017,0.0009811017517631,0.40694444444444444,0.5000000000000001,0.5,
2011-04-29,0.0338319909741245,0.0355414931146187,0.0355414931146187,0.0049265171954959,0.0032170150550017,,,0.5004273504273508,0.5000000000000001,0.5,0.0164839583114625,0.0181934604519567,0.0181934604519567,0.0049265171954959,0.0032170150550017,,,0.3885521885521886,0.5,0.5000000000000001,-0.0293129770992366,0.0098530343909919,0.023358655858407303,0.0,0.0,0.023358655858407303,0.025068157998901504,0.025068157998901504,0.0049265171954959,0.0032170150550017,0.0017095021404942,0.4444897694897697,0.5,0.5,
2011-05-31,0.0193756379532785,0.020926249001799,0.020926249001799,0.0047676261035222,0.0032170150550017,,,0.3585081585081585,0.5000000000000001,0.5000000000000001,0.0343403803623291,0.0363684662557166,0.0363684662557166,0.0062357064040818,0.0042076205106943,,,0.2870370370370371,0.5000000000000001,0.5000000000000001,-0.0301981755268953,0.0095352522070444,0.0209619544864918,0.0,0.0,0.0209619544864918,0.0227513029574458,0.0227513029574458,0.005501666253802,0.0037123177828479997,0.0017893484709540003,0.3227725977725978,0.5000000000000001,0.5000000000000001,
2011-06-30,0.0438555785803711,0.0454761938418029,0.0454761938418029,0.0048376303164334,0.0032170150550017,,,0.2670940170940171,0.5000000000000001,0.5000000000000001,-0.0361925476966594,-0.0341486983526089,-0.0341486983526089,0.0061010085393532,0.0040571591953027,,,0.2617845117845119,0.5000000000000001,0.5000000000000001,-0.0512487836522866,0.0096752606328669,0.0044330319544791975,0.0,0.0,0.0044330319544791975,0.006265264257220298,0.006265264257220298,0.0054693194278933,0.0036370871251522,0.0018322323027411,0.26443926443926447,0.5000000000000001,0.5000000000000001,
2011-07-29,0.018694505912748,0.0208299389622253,0.0208299389622253,0.0053524481044789,0.0032170150550017,,,0.2713675213675214,0.5000000000000001,0.5,-0.021303945352842,-0.0185599020571358,-0.0185599020571358,0.0068779254588695,0.0041338821631633,,,0.2612794612794614,0.5,0.5000000000000003,-0.0294017094017093,0.0107048962089579,0.001451162286014501,0.0029483723912789818,0.0,0.001451162286014501,0.0038909004586062,0.0038909004586062,0.006115186781674199,0.0036754486090825,0.002439738172591699,0.2663234913234914,0.5,0.5000000000000002,
2011-08-31,0.0155555240608993,0.0170376360895856,0.0170376360895856,0.004699127083688,0.0032170150550017,,,0.3141025641025641,0.5000000000000001,0.5000000000000001,0.0084406572305111,0.0104102294158393,0.0104102294158393,0.0062446494058603,0.0042750772205321,,,0.2136363636363637,0.5,0.5,-0.0991546319126452,0.009398254167376,0.012197070383058551,0.005000010536481574,0.0,0.012197070383058551,0.013922912490065801,0.013922912490065801,0.00547188824477415,0.0037460461377668997,0.0017258421070072503,0.2638694638694639,0.5,0.5,
2011-09-30,0.0146428480665082,0.0158205742440778,0.0158205742440778,0.0043947412325713,0.0032170150550017,,,0.3766511266511267,0.5000000000000001,0.5000000000000001,-0.0177901399234096,-0.0161889514139462,-0.0161889514139462,0.0059749110596995,0.0043737225502361,,,0.3037037037037038,0.5,0.5000000000000001,0.0885630498533724,0.0087894824651426,-0.0003318524806905,0.010087254327762557,0.0,-0.0003318524806905,0.001057604862826,0.001057604862826,0.0051848261461354,0.0037953688026188996,0.0013894573435165002,0.3401774151774153,0.5,0.5000000000000001,
2011-10-31,0.0836358021404658,0.0847024991913885,0.0847024991913885,0.0042837121059243,0.0032170150550017,,,0.2883838383838386,0.5000000000000001,0.5000000000000001,-0.0416842790777049,-0.0402753299734843,-0.0402753299734843,0.0056581503897107,0.00424920128549,,,0.2444444444444443,0.5,0.5,0.0255028735632183,0.0085674242118487,0.02571875826662035,-0.03796054958722196,0.0,0.02571875826662035,0.026956581344191998,0.026956581344191998,0.0049709312478175005,0.00373310817024585,0.0012378230775716504,0.26641414141414144,0.5,0.5,
