bps,D10_sharpe,D10_mean,D10_t,D10_alpha_bps,D10_alpha_t,LS_mean,LS_t,LS_alpha_bps,LS_alpha_t,LS_ir,LS_mean_vt,LS_t_vt,LS_alpha_bps_vt,LS_alpha_t_vt,LS_ir_vt,LS_maxDD_vt,LS_hit_vt,avg_turnover_D10,avg_turnover_LS
20,0.11457321533743976,0.010094315181278003,2.0755671047638877,38.695999529131235,1.2581451929644012,0.009768177997391773,3.904133668392245,100.70699689594451,4.02870322762834,1.207407729465245,0.010053984025303919,4.039425076876206,102.7643000399225,4.106640566581352,1.2236918190677408,-0.12142311063100486,0.6610169491525424,0.287562102811393,0.3432035476892405
50,0.09453232690860518,0.009662972027060908,1.9870644785436133,34.39898146446265,1.116407160337015,0.00925337267585791,3.6906347339458176,95.55653647712805,3.8151025671884655,1.1452105055610706,0.00953286932322206,3.822494722480554,97.5501441184445,3.889703015322811,1.1613240535777036,-0.12353681424676388,0.655367231638418,0.287562102811393,0.3432035476892405
100,0.0611235661709723,0.008944066770032429,1.8394820940074104,27.23728469001499,0.8812758536085454,0.008395363806634807,3.336577597483706,86.97243577910065,3.4607622999403853,1.0416092565414556,0.008664344819752288,3.4625727840334193,88.85988424931453,3.5299920379306298,1.057393084216804,-0.12705128965056833,0.632768361581921,0.287562102811393,0.3432035476892405
