month_end,trade_date,ticker,score,multiplier,flags,trading_days,max_halt_run,short_median_volume,long_median_volume,zero_volume_days
2019-02-28,2019-03-01,PDGR3,1,0.75,liquidity_slump,21,0,979992.0,2163355.0,0
2019-02-28,2019-03-01,VIVR3,1,0.75,liquidity_slump,21,0,1191637.0,3074614.0,0
