month_end,trade_date,cohort_id,book,ticker,side,prev_weight,target_weight,delta_weight,rationale,sector,duration_months,strikes,px_ref_open,vt_prev,vt_curr
2025-08-29,2025-09-01,0,D10,AMBP3,L,0.02857142857142857,0.02857142857142857,0.0,keep,Other,11,0,13.39,,
2025-08-29,2025-09-01,0,D10,AURA33,L,0.02857142857142857,0.02857142857142857,0.0,keep,Mining,11,0,53.18,,
2025-08-29,2025-09-01,0,D10,BLAU3,L,0.02857142857142857,0.02857142857142857,0.0,keep,Chemical,8,0,12.81,,
2025-08-29,2025-09-01,0,D10,CASH3,L,0.02857142857142857,0.02857142857142857,0.0,keep,Software & Data,2,0,4.75,,
2025-08-29,2025-09-01,0,D10,CEAB3,L,0.02857142857142857,0.02857142857142857,0.0,keep,Trade,26,0,17.05,,
2025-08-29,2025-09-01,0,D10,COGN3,L,0.02857142857142857,0.02857142857142857,0.0,keep,Other,2,0,2.9,,
2025-08-29,2025-09-01,0,D10,CPFE3,L,0.02857142857142857,0.02857142857142857,0.0,keep,Electric Power,5,0,39.5,,
2025-08-29,2025-09-01,0,D10,CPLE6,L,0.02857142857142857,0.02857142857142857,0.0,keep,Electric Power,5,1,12.05,,
2025-08-29,2025-09-01,0,D10,DIRR3,L,0.02857142857142857,0.02857142857142857,0.0,keep,Construction,14,0,15.36,,
2025-08-29,2025-09-01,0,D10,EMBR3,L,0.02857142857142857,0.02857142857142857,0.0,keep,Vehicle & Parts,14,0,75.71,,
2025-08-29,2025-09-01,0,D10,FESA4,L,0.02857142857142857,0.02857142857142857,0.0,keep,Basic & Fabricated Metal,5,1,6.48,,
2025-08-29,2025-09-01,0,D10,FRAS3,L,0.02857142857142857,0.02857142857142857,0.0,keep,Vehicle & Parts,2,0,23.23,,
2025-08-29,2025-09-01,0,D10,GGBR4,L,0.02857142857142857,0.02857142857142857,0.0,keep,Basic & Fabricated Metal,8,0,16.64,,
2025-08-29,2025-09-01,0,D10,IRBR3,L,0.02857142857142857,0.02857142857142857,0.0,keep,Financial Services,5,0,47.8,,
2025-08-29,2025-09-01,0,D10,LIGT3,L,0.02857142857142857,0.02857142857142857,0.0,keep,Electric Power,2,0,5.73,,
2025-08-29,2025-09-01,0,D10,LREN3,L,0.02857142857142857,0.02857142857142857,0.0,keep,Trade,2,0,16.32,,
2025-08-29,2025-09-01,0,D10,MBRF3,L,0.02857142857142857,0.02857142857142857,0.0,keep,Food & Beverage,11,1,24.6,,
2025-08-29,2025-09-01,0,D10,NEOE3,L,0.02857142857142857,0.02857142857142857,0.0,keep,Electric Power,2,0,27.45,,
2025-08-29,2025-09-01,0,D10,PETR4,L,0.02857142857142857,0.02857142857142857,0.0,keep,Oil & Gas,14,0,31.2,,
2025-08-29,2025-09-01,0,D10,PGMN3,L,0.02857142857142857,0.02857142857142857,0.0,keep,Trade,5,1,3.66,,
2025-08-29,2025-09-01,0,D10,POSI3,L,0.02857142857142857,0.02857142857142857,0.0,keep,Electric Electron,2,0,4.48,,
2025-08-29,2025-09-01,0,D10,PSSA3,L,0.02857142857142857,0.02857142857142857,0.0,keep,Financial Services,8,4,52.16,,
2025-08-29,2025-09-01,0,D10,RANI3,L,0.02857142857142857,0.02857142857142857,0.0,keep,Pulp & Paper,2,0,8.0,,
2025-08-29,2025-09-01,0,D10,SEER3,L,0.02857142857142857,0.02857142857142857,0.0,keep,Other,2,1,8.84,,
2025-08-29,2025-09-01,0,D10,SRNA3,L,0.02857142857142857,0.02857142857142857,0.0,keep,Electric Power,2,0,12.15,,
