bps,D10_sharpe,D10_mean,D10_t,D10_alpha_bps,D10_alpha_t,LS_mean,LS_t,LS_alpha_bps,LS_alpha_t,LS_ir,LS_mean_vt,LS_t_vt,LS_alpha_bps_vt,LS_alpha_t_vt,LS_ir_vt,LS_maxDD_vt,LS_hit_vt,avg_turnover_D10,avg_turnover_LS
20,0.2115597599468833,0.01235908328344568,1.7113392168332713,30.521615357784956,0.7338838749532841,0.007170123908463462,2.4752059568270424,86.82822508282443,3.4744417480878393,1.1898473706033323,0.007251685635713158,2.5081714413378604,87.05767342212405,3.4942216013645226,1.1995740494765403,-0.14831276643147573,0.5949367088607594,0.1692202312509064,0.23655633153411043
50,0.20145890360810104,0.012105252936569322,1.6766953813469578,27.996980662055858,0.6735605725792402,0.006815289411162297,2.354857264806786,83.30479762053429,3.33869490403081,1.1413461921285077,0.00689617071165553,2.3866375544284675,83.52965464600918,3.356542203474995,1.1506465652776545,-0.1517720757097113,0.5949367088607594,0.1692202312509064,0.23655633153411043
100,0.18461539063298135,0.01168220235844205,1.6188896089873215,23.7892561691741,0.5728491037499296,0.006223898582327022,2.153661791487925,77.43241851671735,3.1112370378607745,1.0604810050659246,0.006303645838226147,2.183666426242227,77.64962335248438,3.126179476047474,1.0690926274047245,-0.15751000890585043,0.5822784810126582,0.1692202312509064,0.23655633153411043
