month_end,trade_date,ticker,score,multiplier,flags,trading_days,max_halt_run,short_median_volume,long_median_volume,zero_volume_days
2023-03-31,2023-04-03,AMER3,1,0.75,liquidity_slump,21,0,38386901.0,82158739.0,0
2023-03-31,2023-04-03,MODL3,1,0.75,liquidity_slump,21,0,2691131.0,6774978.0,0
