month_end,trade_date,ticker,score,multiplier,flags,trading_days,max_halt_run,short_median_volume,long_median_volume,zero_volume_days
2015-09-30,2015-10-01,MGLU3,1,0.75,liquidity_slump,21,0,1284365.0,2015471.0,0
2015-09-30,2015-10-01,PRML3,1,0.75,liquidity_slump,21,0,1469174.0,2433608.0,0
