month_end,trade_date,next_trade_date,D10,LS,turnover_D10,turnover_LS,turnover_LS_reconst,turnover_LS_reweight,CDI,BOVA11,LS_pre_overlay,beta_est,hedge_ratio,vt_scale,LS_vt,LS_pre_vt
2020-01-31,2020-02-03,2020-03-02,-0.08333698626706264,0.026994968799049158,0.0,9.251858538542972e-17,0.0,9.251858538542972e-17,0.0029277304696122552,-0.08067456700091169,0.026994968799049158,0.0,0.0,1.0,0.026994968799049158,0.026994968799049158
2020-02-28,2020-03-02,2020-04-01,-0.4030406151731289,0.0402195444713833,0.2051282051282052,0.31923076923076926,0.192948717948718,0.12628205128205128,0.0033645394643435633,-0.3280118988596926,0.0402195444713833,0.0,0.0,1.0,0.0402195444713833,0.0402195444713833
2020-03-31,2020-04-01,2020-05-04,0.19977965635140574,0.0017951700420877896,0.16666666666666666,0.28703703703703715,0.16203703703703706,0.12500000000000008,0.0028492611374593135,0.10919285819684243,0.0017951700420877896,0.0,0.0,1.0,0.0017951700420877896,0.0017951700420877896
2020-04-30,2020-05-04,2020-06-01,0.14386753525282212,0.039027735094819854,0.2380952380952381,0.3801587301587303,0.21091269841269836,0.16924603174603192,0.002329187792233345,0.11214580284688025,0.039027735094819854,0.0,0.0,1.0,0.039027735094819854,0.039027735094819854
2020-05-29,2020-06-01,2020-07-01,0.18431619267580493,-0.03385549291774886,0.30769230769230765,0.32051282051282054,0.2788461538461538,0.04166666666666679,0.0020941888350856086,0.09904306220095704,-0.03385549291774886,0.0,0.0,1.0,-0.03385549291774886,-0.03385549291774886
2020-06-30,2020-07-01,2020-08-03,0.10456948802575544,0.029569227033427375,0.29166666666666663,0.2740384615384617,0.2120192307692308,0.06201923076923086,0.0019433895950817792,0.08794079233783192,0.029569227033427375,0.0,0.0,1.0,0.029569227033427375,0.029569227033427375
2020-07-31,2020-08-03,2020-09-01,0.03340519619393722,0.056121738644771296,0.23809523809523803,0.3022741147741146,0.23843864468864465,0.06383547008546993,0.0015891896058524146,-0.033813525410164025,0.056121738644771296,-0.0369289562226674,0.0,1.0,0.056121738644771296,0.056121738644771296
2020-08-31,2020-09-01,2020-10-01,-0.07535859174832947,0.003493960274883456,0.46153846153846145,0.37638888888888894,0.3081439393939394,0.06824494949494951,0.0015697104905443293,-0.05425553944916128,0.003493960274883456,-0.05336538927898146,0.0,1.0,0.003493960274883456,0.003493960274883456
2020-09-30,2020-10-01,2020-11-03,-0.016163649438436328,0.009185798595915841,0.24999999999999992,0.2704725829725831,0.20998376623376624,0.06048881673881681,0.0015697095238564884,0.008211079483249506,0.009185798595915841,-0.03718034609972813,0.0,1.0,0.009185798595915841,0.009185798595915841
2020-10-30,2020-11-03,2020-12-01,0.1154664716971574,-0.05728761220274927,0.20833333333333323,0.19781746031746028,0.15019078144078143,0.047626678876678874,0.0014949081856194812,0.1562601802584429,-0.05728761220274927,-0.03786326451342045,0.0,1.0,-0.05728761220274927,-0.05728761220274927
2020-11-30,2020-12-01,2021-01-04,0.09675894506270054,0.009133298660529707,0.19047619047619047,0.26066017316017326,0.17881493506493507,0.08184523809523819,0.0016445227761876513,0.08564988730277978,0.009133298660529707,-0.11237921934501902,0.0,1.0,0.009133298660529707,0.009133298660529707
2020-12-30,2021-01-04,2021-02-01,-0.030342285745935452,0.015244143809727792,0.2083333333333333,0.27107753357753367,0.1778464590964591,0.09323107448107452,0.0014949050415158371,-0.025519031141868376,0.016794152295310758,-0.10364001326164105,0.0,0.9077054644779089,0.015244143809727792,0.016794152295310758
2021-01-29,2021-02-01,2021-03-01,-0.012684087858322061,0.01597063959809459,0.2352941176470588,0.2605042016806723,0.2024743230625584,0.05802987861811393,0.0013453159677381255,-0.04651575676875286,0.016863617349701054,-0.1029961983138284,0.0,0.9470470817091746,0.01597063959809459,0.016863617349701054
2021-02-26,2021-03-01,2021-04-01,0.057784880943464595,-0.010299110965377797,0.2916666666666666,0.37301587301587297,0.2762515262515262,0.09676434676434668,0.0020400371728519495,0.04580579089470249,-0.010672714684184384,-0.09866523500488139,0.0,0.9649944995381333,-0.010299110965377797,-0.010672714684184384
2021-03-31,2021-04-01,2021-05-03,0.13864805226816546,0.03269060686435405,0.25,0.4362745098039215,0.3292483660130719,0.10702614379084963,0.0020779463982052437,0.02643995370782526,0.033317365778513304,-0.10404839861645936,0.0,0.9811882212319603,0.03269060686435405,0.033317365778513304
2021-04-30,2021-05-03,2021-06-01,0.03887343315916843,-0.017997591927052577,0.31372549019607854,0.3499999999999998,0.2565850815850816,0.09341491841491821,0.002732179226539788,0.06235906331309615,-0.01834279720801425,-0.1015483403260998,0.0,0.9811803359625627,-0.017997591927052577,-0.01834279720801425
2021-05-31,2021-06-01,2021-07-01,-0.012031976323182612,-0.017171507325423354,0.29166666666666663,0.39230769230769225,0.313036963036963,0.07927072927072926,0.003106519244720385,-0.003020654747326268,-0.017047295957244437,-0.11846059253804406,0.11846059253804406,0.9865776781471123,-0.017171507325423354,-0.017405124508465562
2021-06-30,2021-07-01,2021-08-02,-0.013194404562235256,0.03240620031560834,0.37499999999999994,0.36056166056166045,0.30848595848595844,0.05207570207570205,0.0035561642498194157,-0.02653128070750088,0.035634006841603366,-0.09365701860560274,0.11846059253804406,0.9973871212711625,0.03240620031560834,0.032491095608199634
2021-07-30,2021-08-02,2021-09-01,-0.04502989867061848,0.012401956574939664,0.2916666666666666,0.3860042735042734,0.27633547008547016,0.10966880341880325,0.004317539318847707,-0.03978802153432026,0.017246760724368395,-0.12970375463114475,0.12970375463114475,1.0261334511352174,0.012401956574939664,0.012086104942022217
