month_end,mom_raw,mom_net,mom,mom_carry,mom_borrow,mom_dispersion,mom_gate_active,mom_turnover,mom_gross_long,mom_gross_short,val_raw,val_net,val,val_carry,val_borrow,val_dispersion,val_gate_active,val_turnover,val_gross_long,val_gross_short,bova11,cdi,combo_pre_overlay,combo_beta_est,combo_hedge_ratio,combo_raw,combo_net,combo,combo_carry,combo_borrow,combo_financing,combo_turnover,combo_gross_long,combo_gross_short,combo_gate_active
2011-01-31,-0.0109783517575318,-0.0109783517575318,-0.0109783517575318,0.0,0.0,,,0.0,,,0.0007207428598252,0.0007207428598252,0.0007207428598252,0.0,0.0,,,0.1666666666666666,,,-0.0011961722488037,0.008425009434362,-0.0050633016696693,0.0,0.0,-0.0050633016696693,-0.0050633016696693,-0.0050633016696693,0.0,0.0,0.0,0.0833333333333333,,,
2011-02-28,0.0289103075040181,0.0289103075040181,0.0289103075040181,0.0,0.0,,,0.3555555555555555,,,-0.0095067185956725,-0.0095067185956725,-0.0095067185956725,0.0,0.0,,,0.4166666666666667,,,0.0179640718562874,0.0092068339091384,0.00871807606978,0.0,0.0,0.00871807606978,0.00871807606978,0.00871807606978,0.0,0.0,0.0,0.38611111111111107,,,
2011-03-31,0.0563280203977663,0.0563280203977663,0.0563280203977663,0.0,0.0,,,0.2361111111111111,,,0.0260006048274263,0.0260006048274263,0.0260006048274263,0.0,0.0,,,0.3222222222222222,,,-0.0367647058823529,0.0083962336135297,0.04301031035566405,0.0,0.0,0.04301031035566405,0.04301031035566405,0.04301031035566405,0.0,0.0,0.0,0.2791666666666667,,,
2011-04-29,0.0310548278584657,0.0310548278584657,0.0310548278584657,0.0,0.0,,,0.4861111111111111,,,0.0085455716992644,0.0085455716992644,0.0085455716992644,0.0,0.0,,,0.2444444444444444,,,-0.0293129770992366,0.0098530343909919,0.0220068725857252,0.0,0.0,0.0220068725857252,0.0220068725857252,0.0220068725857252,0.0,0.0,0.0,0.36527777777777776,,,
2011-05-31,0.0008519561681081,0.0008519561681081,0.0008519561681081,0.0,0.0,,,0.253968253968254,,,0.0219689075748731,0.0219689075748731,0.0219689075748731,0.0,0.0,,,0.2444444444444444,,,-0.0301981755268953,0.0095352522070444,0.00854578164507465,0.0,0.0,0.00854578164507465,0.00854578164507465,0.00854578164507465,0.0,0.0,0.0,0.2492063492063492,,,
2011-06-30,0.0555557003539879,0.0555557003539879,0.0555557003539879,0.0,0.0,,,0.25,,,-0.0491607291403726,-0.0491607291403726,-0.0491607291403726,0.0,0.0,,,0.411111111111111,,,-0.0512487836522866,0.0096752606328669,0.0157183423134231,0.0,0.0,0.0157183423134231,0.0157183423134231,0.0157183423134231,0.0,0.0,0.0,0.3305555555555555,,,
2011-07-29,0.0232973127228043,0.0232973127228043,0.0232973127228043,0.0,0.0,,,0.2916666666666667,,,-0.0400990544885969,-0.0400990544885969,-0.0400990544885969,0.0,0.0,,,0.0555555555555556,,,-0.0294017094017093,0.0107048962089579,0.004551261256700901,-0.12549797169133622,0.12549797169133622,0.0008614063625282933,0.0008614063625282933,0.0008614063625282933,0.0,0.0,0.0,0.17361111111111113,,,
2011-08-31,-0.0436553563911365,-0.0436553563911365,-0.0436553563911365,0.0,0.0,,,0.2321428571428573,,,0.0125935167623896,0.0125935167623896,0.0125935167623896,0.0,0.0,,,0.2722222222222222,,,-0.0991546319126452,0.009398254167376,0.0050699306613563,-0.12401979118656349,0.12401979118656349,-0.0072272060836305226,-0.0072272060836305226,-0.0072272060836305226,0.0,0.0,0.0,0.25218253968253973,,,
2011-09-30,0.0084491862210311,0.0084491862210311,0.0084491862210311,0.0,0.0,,,0.2876984126984127,,,-0.0197628300399785,-0.0197628300399785,-0.0197628300399785,0.0,0.0,,,0.1888888888888889,,,0.0885630498533724,0.0087894824651426,0.001344622268430299,0.019211755230371448,0.12401979118656349,0.012328193218090757,0.012328193218090757,0.012328193218090757,0.0,0.0,0.0,0.23829365079365078,,,
2011-10-31,0.0892494970113486,0.0892494970113486,0.0892494970113486,0.0,0.0,,,0.1111111111111111,,,-0.0585924629860516,-0.0585924629860516,-0.0585924629860516,0.0,0.0,,,0.1222222222222222,,,0.0255028735632183,0.0085674242118487,0.0238208595454787,-0.025068087501858804,0.12401979118656349,0.026983720599446363,0.026983720599446363,0.026983720599446363,0.0,0.0,0.0,0.11666666666666665,,,
2011-11-30,0.048694114907311,0.048694114907311,0.048694114907311,0.0,0.0,,,0.1924603174603174,,,0.0858604153242348,0.0858604153242348,0.0858604153242348,0.0,0.0,,,0.273015873015873,,,-0.0103327495621716,0.0090473734892551,0.06818205347405955,-0.008048871769837278,0.12401979118656349,0.06690058803097597,0.06690058803097597,0.06690058803097597,0.0,0.0,0.0,0.2327380952380952,,,
2011-12-29,-0.0104622157347638,-0.0104622157347638,-0.0104622157347638,0.0,0.0,,,0.25,,,0.0239837405356654,0.0239837405356654,0.0239837405356654,0.0,0.0,,,0.4428571428571428,,,0.1095381348433905,0.008831645758438,0.00369161410962255,-0.017020421572284422,0.12401979118656349,0.017276510719865475,0.017276510719865475,0.017276510719865475,0.0,0.0,0.0,0.3464285714285714,,,
2012-01-31,-0.0091131050310299,-0.0091131050310299,-0.0091131050310299,0.0,0.0,,,0.2744708994708996,,,-0.0208846733001544,-0.0208846733001544,-0.0208846733001544,0.0,0.0,,,0.1388888888888888,,,0.0389154704944179,0.0074148361456796,-0.01677503616076285,-0.05579228051481572,0.12401979118656349,-0.01194874763611827,-0.01194874763611827,-0.01194874763611827,0.0,0.0,0.0,0.20667989417989419,,,
2012-02-29,0.0549897120226239,0.0549897120226239,0.0549897120226239,0.0,0.0,,,0.2096560846560847,,,0.0116544538337382,0.0116544538337382,0.0116544538337382,0.0,0.0,,,0.267063492063492,,,-0.0322382560638624,0.0080549201546651,0.04121668437602605,-0.07238643762643071,0.12401979118656349,0.037218502590766867,0.037218502590766867,0.037218502590766867,0.0,0.0,0.0,0.23835978835978835,,,
