month_end,trade_date,ticker,score,multiplier,flags,trading_days,max_halt_run,short_median_volume,long_median_volume,zero_volume_days
2022-02-25,2022-03-02,POWE3,1,0.75,liquidity_slump,21,0,1505861.0,3383996.0,0
2022-02-25,2022-03-02,TPIS3,1,0.75,liquidity_slump,21,0,1398689.0,2004233.0,0
