month_end,trade_date,next_trade_date,D10,LS,turnover_D10,turnover_LS,turnover_LS_reconst,turnover_LS_reweight,CDI,BOVA11,LS_pre_overlay,beta_est,hedge_ratio,vt_scale,LS_vt,LS_pre_vt
2020-01-31,2020-02-03,2020-03-02,-0.08908271502702876,0.02018970727913164,0.0,1.942890293094024e-16,0.0,1.942890293094024e-16,0.0029277304696122552,-0.08067456700091169,0.02018970727913164,0.0,0.0,1.0,0.02018970727913164,0.02018970727913164
2020-02-28,2020-03-02,2020-04-01,-0.39796080840705633,0.02311882315414698,0.21052631578947376,0.29309384572542463,0.17035644667223615,0.12273739905318852,0.0033645394643435633,-0.3280118988596926,0.02311882315414698,0.0,0.0,1.0,0.02311882315414698,0.02311882315414698
2020-03-31,2020-04-01,2020-05-04,0.21548315865081333,0.02049396593567013,0.25925925925925924,0.30898009226182604,0.20577209741296423,0.10320799484886183,0.0028492611374593135,0.10919285819684243,0.02049396593567013,0.0,0.0,1.0,0.02049396593567013,0.02049396593567013
2020-04-30,2020-05-04,2020-06-01,0.13661792795019886,0.03001289642330221,0.2745098039215686,0.38126361655773416,0.25687112451818334,0.12439249203955088,0.002329187792233345,0.11214580284688025,0.03001289642330221,0.0,0.0,1.0,0.03001289642330221,0.03001289642330221
2020-05-29,2020-06-01,2020-07-01,0.2064465298825623,-0.0015136749448586369,0.3157894736842104,0.323529411764706,0.31311274509803927,0.010416666666666788,0.0020941888350856086,0.09904306220095704,-0.0015136749448586369,0.0,0.0,1.0,-0.0015136749448586369,-0.0015136749448586369
2020-06-30,2020-07-01,2020-08-03,0.10871762179951656,0.02698605523677884,0.2333333333333333,0.22777777777777788,0.18643790849673203,0.04133986928104586,0.0019433895950817792,0.08794079233783192,0.02698605523677884,0.0,0.0,1.0,0.02698605523677884,0.02698605523677884
2020-07-31,2020-08-03,2020-09-01,0.028663949287429626,0.03448494945556671,0.21052631578947376,0.28383786263043226,0.22743091388602224,0.05640694874441001,0.0015891896058524146,-0.033813525410164025,0.03448494945556671,-0.0048478481563376235,0.0,1.0,0.03448494945556671,0.03448494945556671
2020-08-31,2020-09-01,2020-10-01,-0.07544409431183363,-0.004253692435650038,0.3174603174603175,0.3222394220846232,0.2401638286893705,0.08207559339525265,0.0015697104905443293,-0.05425553944916128,-0.004253692435650038,-0.01135861377911277,0.0,1.0,-0.004253692435650038,-0.004253692435650038
2020-09-30,2020-10-01,2020-11-03,-0.018532946495568133,0.0014044894125444009,0.26666666666666666,0.2628540305010895,0.20897331154684093,0.05388071895424854,0.0015697095238564884,0.008211079483249506,0.0014044894125444009,0.004637870645093091,0.0,1.0,0.0014044894125444009,0.0014044894125444009
2020-10-30,2020-11-03,2020-12-01,0.12179599687743918,-0.05191242362960977,0.22222222222222218,0.23695677101249846,0.16749799334938653,0.06945877766311191,0.0014949081856194812,0.1562601802584429,-0.05191242362960977,0.003618009691859629,0.0,1.0,-0.05191242362960977,-0.05191242362960977
2020-11-30,2020-12-01,2021-01-04,0.09127940115365651,0.009192457970070124,0.17391304347826075,0.257847009894728,0.18077535679921597,0.077071653095512,0.0016445227761876513,0.08564988730277978,0.009192457970070124,-0.0743952775417659,0.0,1.0,0.009192457970070124,0.009192457970070124
2020-12-30,2021-01-04,2021-02-01,-0.012445677497229435,0.029215061701515242,0.22222222222222218,0.2542588354945335,0.18129608441393333,0.07296275108060014,0.0014949050415158371,-0.025519031141868376,0.023826725062629683,-0.06628302047555394,0.0,1.226146758512639,0.029215061701515242,0.023826725062629683
2021-01-29,2021-02-01,2021-03-01,-0.007823196093925388,0.025430973108264362,0.19047619047619047,0.2892255892255894,0.23720538720538717,0.052020202020202244,0.0013453159677381255,-0.04651575676875286,0.019978311864772627,-0.07670329633409803,0.0,1.2729290282582038,0.025430973108264362,0.019978311864772627
2021-02-26,2021-03-01,2021-04-01,0.052840058113504645,-0.01141842557831272,0.17391304347826078,0.2964646464646467,0.2434704184704185,0.052994227994228184,0.0020400371728519495,0.04580579089470249,-0.008888692933065717,-0.07866075520043894,0.0,1.2846011966322362,-0.01141842557831272,-0.008888692933065717
