month_end,mom_raw,mom_net,mom,mom_carry,mom_borrow,mom_dispersion,mom_gate_active,mom_turnover,mom_gross_long,mom_gross_short,val_raw,val_net,val,val_carry,val_borrow,val_dispersion,val_gate_active,val_turnover,val_gross_long,val_gross_short,bova11,cdi,combo_pre_overlay,combo_beta_est,combo_hedge_ratio,combo_raw,combo_net,combo,combo_carry,combo_borrow,combo_financing,combo_turnover,combo_gross_long,combo_gross_short,combo_gate_active
2020-01-31,0.0178790752267724,0.0178790752267724,0.0178790752267724,0.0,0.0,,,3.469446951953614e-16,,,0.0181066453674331,0.0181066453674331,0.0181066453674331,0.0,0.0,,,0.2128540305010893,,,-0.0806745670009116,0.0029277304696122,0.0131577404859262,0.0,0.0,0.0131577404859262,0.0131577404859262,0.0131577404859262,0.0,0.0,0.0,0.10642701525054482,,,
2020-02-28,0.0164910475601566,0.0164910475601566,0.0164910475601566,0.0,0.0,,,0.2692007797270954,,,0.0124619948189232,0.0124619948189232,0.0124619948189232,0.0,0.0,,,0.1932748538011697,,,-0.3280118988596926,0.0033645394643435,-0.006945607160326951,0.0,0.0,-0.006945607160326951,-0.006945607160326951,-0.006945607160326951,0.0,0.0,0.0,0.23123781676413255,,,
2020-03-31,0.0232847902221191,0.0232847902221191,0.0232847902221191,0.0,0.0,,,0.3124395957213295,,,-0.0110351175537864,-0.0110351175537864,-0.0110351175537864,0.0,0.0,,,0.5048044948973742,,,0.1091928581968424,0.0028492611374593,0.0143889064704364,0.0,0.0,0.0143889064704364,0.0143889064704364,0.0143889064704364,0.0,0.0,0.0,0.40862204530935187,,,
2020-04-30,0.0307045118196783,0.0307045118196783,0.0307045118196783,0.0,0.0,,,0.3442265795206973,,,0.0168100684704977,0.0168100684704977,0.0168100684704977,0.0,0.0,,,0.2666910331384016,,,0.1121458028468802,0.0023291877922333,0.0277396909251693,0.0,0.0,0.0277396909251693,0.0277396909251693,0.0277396909251693,0.0,0.0,0.0,0.30545880632954947,,,
2020-05-29,0.0038468882352241,0.0038468882352241,0.0038468882352241,0.0,0.0,,,0.323529411764706,,,-0.0346195457898964,-0.0346195457898964,-0.0346195457898964,0.0,0.0,,,0.2442595459236325,,,0.099043062200957,0.0020941888350856,-0.0038753115059099496,0.0,0.0,-0.0038753115059099496,-0.0038753115059099496,-0.0038753115059099496,0.0,0.0,0.0,0.28389447884416924,,,
2020-06-30,0.028909712174404,0.028909712174404,0.028909712174404,0.0,0.0,,,0.2724400871459694,,,-0.0148313949578224,-0.0148313949578224,-0.0148313949578224,0.0,0.0,,,0.1580882352941177,,,0.0879407923378319,0.0019433895950817,0.014850663375805649,0.0,0.0,0.014850663375805649,0.014850663375805649,0.014850663375805649,0.0,0.0,0.0,0.21526416122004355,,,
2020-07-31,0.0340749469056146,0.0340749469056146,0.0340749469056146,0.0,0.0,,,0.3083190001146658,,,-0.0154299142824702,-0.0154299142824702,-0.0154299142824702,0.0,0.0,,,0.1185185185185186,,,-0.033813525410164,0.0015891896058524,0.01008396009675555,0.020992271547379527,0.0,0.01008396009675555,0.01008396009675555,0.01008396009675555,0.0,0.0,0.0,0.2134187593165922,,,
2020-08-31,-0.0030293474583739,-0.0030293474583739,-0.0030293474583739,0.0,0.0,,,0.3353328173374612,,,0.0280706526571351,0.0280706526571351,0.0280706526571351,0.0,0.0,,,0.1825980392156863,,,-0.0542555394491612,0.0015697104905443,0.0042913985974034,0.0197857049258561,0.0,0.0042913985974034,0.0042913985974034,0.0042913985974034,0.0,0.0,0.0,0.25896542827657376,,,
2020-09-30,0.0027252599527849,0.0027252599527849,0.0027252599527849,0.0,0.0,,,0.2835511982570805,,,-0.0024134053305992,-0.0024134053305992,-0.0024134053305992,0.0,0.0,,,0.3511437908496733,,,0.0082110794832495,0.0015697095238564,0.0010978386603894,0.02149997844276499,0.0,0.0010978386603894,0.0010978386603894,0.0010978386603894,0.0,0.0,0.0,0.31734749455337685,,,
2020-10-30,-0.0473009018282271,-0.0473009018282271,-0.0473009018282271,0.0,0.0,,,0.2360967778924435,,,-0.0125962357945009,-0.0125962357945009,-0.0125962357945009,0.0,0.0,,,0.3301674710203841,,,0.1562601802584429,0.0014949081856194,-0.018138076188347098,0.02095944380944454,0.0,-0.018138076188347098,-0.018138076188347098,-0.018138076188347098,0.0,0.0,0.0,0.2831321244564138,,,
