month_end,trade_date,ticker,score,multiplier,flags,trading_days,max_halt_run,short_median_volume,long_median_volume,zero_volume_days
2013-10-31,2013-11-01,APER3,1,0.75,liquidity_slump,21,0,3019824.0,6717141.0,0
2013-10-31,2013-11-01,BPHA3,1,0.75,liquidity_slump,21,0,2831092.0,5745685.0,0
