bps,D10_sharpe,D10_mean,D10_t,D10_alpha_bps,D10_alpha_t,LS_mean,LS_t,LS_alpha_bps,LS_alpha_t,LS_ir,LS_mean_vt,LS_t_vt,LS_alpha_bps_vt,LS_alpha_t_vt,LS_ir_vt,LS_maxDD_vt,LS_hit_vt,avg_turnover_D10,avg_turnover_LS
20,-0.0050579359941169705,0.008085499868873648,1.3851660441815823,49.606853454853656,1.1566296535066651,0.00788250575124674,2.1998055944196953,82.52358366345685,2.5057969742352237,0.9719444412408526,0.007555896205607243,2.267037012756427,78.7935540990337,2.560486280769911,1.0034893376234126,-0.14165238697355398,0.6105263157894737,0.2697513986987671,0.36157093436269644
50,-0.02710765294520408,0.007680872770825499,1.3159650099659292,45.57438597877579,1.0608993423010813,0.0073401493497026946,2.0399743918272164,77.10378250211228,2.3307626993392385,0.9072205125252925,0.007048587038386139,2.105870647715243,73.72308002715693,2.3846610330454823,0.938135793831747,-0.1450960939381335,0.5894736842105263,0.2697513986987671,0.36157093436269644
100,-0.06386850855208713,0.007006494274078581,1.200575172427604,38.85360685197934,0.9020017235878448,0.006436222013795954,1.77632613979717,68.070780566538,2.0422367783733035,0.7995587649213073,0.006203071759684299,1.8400151635508097,65.27228990736229,2.0948519148275717,0.8293684243914855,-0.15143197207099113,0.5894736842105263,0.2697513986987671,0.36157093436269644
