bps,D10_sharpe,D10_mean,D10_t,D10_alpha_bps,D10_alpha_t,LS_mean,LS_t,LS_alpha_bps,LS_alpha_t,LS_ir,LS_mean_vt,LS_t_vt,LS_alpha_bps_vt,LS_alpha_t_vt,LS_ir_vt,LS_maxDD_vt,LS_hit_vt,avg_turnover_D10,avg_turnover_LS
20,0.0607464146019975,0.00885046703456468,2.1489742208468807,23.346902666636048,1.1993432754140707,0.006031236906340444,2.9981245624593025,54.00189122754302,2.6713317598423876,0.6669360285116968,0.005827286887003649,2.8251218906521056,50.82036331016216,2.440906749188367,0.5928872466919305,-0.18113678758384244,0.5815217391304348,0.1057807011224519,0.20764835879347643
50,0.0526171735988909,0.008691795982880998,2.110331743710183,21.757195722138253,1.1187412224252908,0.0057197643681502295,2.8400633556044492,50.87138645031197,2.513065782990395,0.6281724918432007,0.005489767073088468,2.653364917162205,47.41960753603395,2.2703938526693386,0.5530562489989371,-0.20198286306346824,0.5760869565217391,0.1057807011224519,0.20764835879347643
100,0.03906883850049059,0.008427344230074874,2.045927669713703,19.107684147975334,0.9840452887986197,0.0052006434711665385,2.5771786803942582,45.653878488260226,2.250036926593931,0.5635773726176848,0.004927234049896501,2.369052185809303,41.751681245820315,1.9882869079038377,0.4867008715659037,-0.23557407682552023,0.5760869565217391,0.1057807011224519,0.20764835879347643
