month_end,trade_date,sleeve,cohort_id,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional,rationale
2013-03-28 00:00:00,2013-04-01 00:00:00,momentum,2,D10,AEDU3,L,OPEN,0.0666666666666666,10.80441927,4628,50002.85238156,add
2013-03-28 00:00:00,2013-04-01 00:00:00,value,2,D10,ALOS3,L,SELL,-0.004761904761904773,20.41903123,-175,-3573.33046525,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,momentum,2,D10,AMER3,L,OPEN,0.0666666666666666,1246.621532,40,49864.86128,add
2013-03-28 00:00:00,2013-04-01 00:00:00,momentum,2,D10,AMIL3,L,BUY,0.0121212121212121,31.58,288,9095.04,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,value,2,D10,ARTR3,L,SELL,-0.004761904761904773,20.88570219,-171,-3571.45507449,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,momentum,2,D10,B3SA3,L,SELL,-0.006060606060606,2.808315852,-1619,-4546.663364388,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,momentum,2,D10,BEEF3,L,SELL,-0.006060606060606,9.028969425,-503,-4541.571620775,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,value,2,D10,BEEF3,L,SELL,-0.004761904761904773,9.028969425,-396,-3575.4718923,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,value,2,D10,BRML3,L,OPEN,0.06666666666666668,14.38107185,3477,50002.98682245,add
2013-03-28 00:00:00,2013-04-01 00:00:00,value,2,D10,BRPR3,L,SELL,-0.004761904761904773,106.5589719,-34,-3623.0050446,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,momentum,2,D10,CIEL3,L,CLOSE,-0.0727272727272727,8.572434474,-6363,-54546.400558062,exit
2013-03-28 00:00:00,2013-04-01 00:00:00,value,2,D10,CMIG4,L,CLOSE,-0.07142857142857145,2.389856703,-22416,-53571.027854448,exit
2013-03-28 00:00:00,2013-04-01 00:00:00,momentum,2,D10,COGN3,L,OPEN,0.0666666666666666,5.33279034,9376,50000.24222784,add
2013-03-28 00:00:00,2013-04-01 00:00:00,value,2,D10,CPLE6,L,SELL,-0.004761904761904773,1.28698521,-2775,-3571.3839577500003,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,value,2,D10,CSMG3,L,SELL,-0.004761904761904773,7.060494991,-506,-3572.610465446,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,value,2,D10,DAGB33,L,SELL,-0.004761904761904773,243.0967762,-15,-3646.451643,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,momentum,2,D10,EQTL3,L,SELL,-0.006060606060606,3.173899231,-1432,-4545.023698792,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,momentum,2,D10,EZTC3,L,CLOSE,-0.0727272727272727,11.34255656,-4809,-54546.35449704,exit
2013-03-28 00:00:00,2013-04-01 00:00:00,value,2,D10,GETI3,L,SELL,-0.004761904761904773,13.33792883,-268,-3574.56492644,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,value,2,D10,GOAU4,L,SELL,-0.004761904761904773,10.19025802,-350,-3566.590307,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,momentum,2,D10,GRND3,L,SELL,-0.006060606060606,3.194563458,-1423,-4545.8638007340005,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,momentum,2,D10,HBOR3,L,CLOSE,-0.0727272727272727,30.81876053,-1770,-54549.2061381,exit
2013-03-28 00:00:00,2013-04-01 00:00:00,momentum,2,D10,HYPE3,L,CLOSE,-0.0727272727272727,10.73681541,-5080,-54543.0222828,exit
2013-03-28 00:00:00,2013-04-01 00:00:00,momentum,2,D10,JHSF3,L,SELL,-0.006060606060606,4.915457091,-925,-4546.797809175,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,momentum,2,D10,LEVE3,L,SELL,-0.006060606060606,9.166414503,-496,-4546.541593488,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,value,2,D10,MBRF3,L,SELL,-0.004761904761904773,5.085333088,-702,-3569.9038277759996,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,value,2,D10,MGLU3,L,OPEN,0.06666666666666668,2.547249962,19629,49999.969504098,add
2013-03-28 00:00:00,2013-04-01 00:00:00,momentum,2,D10,MOTV3,L,OPEN,0.0666666666666666,12.80466942,3905,50002.2340851,add
2013-03-28 00:00:00,2013-04-01 00:00:00,value,2,D10,PETR4,L,SELL,-0.004761904761904773,4.377025498,-816,-3571.6528063680003,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,momentum,2,D10,PMAM3,L,OPEN,0.0666666666666666,77.21597799,648,50035.95373752,add
2013-03-28 00:00:00,2013-04-01 00:00:00,value,2,D10,PSSA3,L,OPEN,0.06666666666666668,7.155453846,6988,50002.311475848,add
2013-03-28 00:00:00,2013-04-01 00:00:00,momentum,2,D10,RADL3,L,CLOSE,-0.0727272727272727,3.657274016,-14914,-54544.584674624,exit
2013-03-28 00:00:00,2013-04-01 00:00:00,value,2,D10,SHOW3,L,CLOSE,-0.07142857142857145,82.78621753,-647,-53562.68274191,exit
2013-03-28 00:00:00,2013-04-01 00:00:00,value,2,D10,SMTO3,L,SELL,-0.004761904761904773,6.603901309,-541,-3572.7106081690004,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,momentum,2,D10,TAEE11,L,SELL,-0.006060606060606,5.725500872,-794,-4546.047692368,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,momentum,2,D10,VLID3,L,OPEN,0.0666666666666666,20.68285696,2417,49990.46527232,add
2013-03-28 00:00:00,2013-04-01 00:00:00,momentum,2,D10,YDUQ3,L,SELL,-0.006060606060606,10.1394552,-448,-4542.4759296,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,value,0,LS,AEDU3,S,CLOSE,0.05546011515198927,10.80441927,3850,41597.0141895,exit
2013-03-28 00:00:00,2013-04-01 00:00:00,value,0,LS,ALOS3,L,BUY,0.003472214873680511,20.41903123,128,2613.63599744,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,momentum,0,LS,AMIL3,L,BUY,0.0001152742016642,31.58,3,94.74,keep
2013-03-28 00:00:00,2013-04-01 00:00:00,value,0,LS,AMIL3,S,SELL,-0.015258680878814448,31.58,-362,-11431.96,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,value,0,LS,ARTR3,L,BUY,0.003472214873680511,20.88570219,125,2610.71277375,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,value,0,LS,AZZA3,S,SELL,-0.015258680878814448,29.87322327,-383,-11441.44451241,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,momentum,0,LS,B3SA3,L,BUY,0.0001152742016642,2.808315852,31,87.057791412,keep
2013-03-28 00:00:00,2013-04-01 00:00:00,momentum,0,LS,BBDC4,L,BUY,0.0001152742016642,6.972984643,12,83.675815716,keep
2013-03-28 00:00:00,2013-04-01 00:00:00,momentum,0,LS,BEEF3,L,BUY,0.0001152742016642,9.028969425,10,90.28969425,keep
2013-03-28 00:00:00,2013-04-01 00:00:00,value,0,LS,BEEF3,L,BUY,0.003472214873680511,9.028969425,288,2600.3431944,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,value,0,LS,BISA3,S,CLOSE,0.05546011515198927,2.46,16909,41596.14,exit
2013-03-28 00:00:00,2013-04-01 00:00:00,value,0,LS,BPHA3,S,SELL,-0.015258680878814448,723.5,-16,-11576.0,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,momentum,0,LS,BRAP4,S,SELL,-0.0029997466618236,3.71453111,-606,-2251.00585266,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,value,0,LS,BRML3,L,BUY,0.003472214873680511,14.38107185,181,2602.97400485,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,value,0,LS,BRPR3,L,BUY,0.003472214873680511,106.5589719,24,2557.4153256,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,value,0,LS,CMIG4,L,CLOSE,-0.05546011515198927,2.389856703,-17405,-41595.455915715,exit
2013-03-28 00:00:00,2013-04-01 00:00:00,value,0,LS,CPLE6,L,BUY,0.003472214873680511,1.28698521,2023,2603.57107983,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,value,0,LS,CSMG3,L,BUY,0.003472214873680511,7.060494991,369,2605.322651679,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,momentum,0,LS,CSNA3,S,SELL,-0.0029997466618236,4.372947832,-514,-2247.695185648,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,value,0,LS,DAGB33,L,BUY,0.003472214873680511,243.0967762,11,2674.0645382,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,momentum,0,LS,DASA3,S,SELL,-0.0029997466618236,10.77448629,-209,-2251.86763461,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,momentum,0,LS,ELET3,S,SELL,-0.0029997466618236,4.696080061,-479,-2249.422349219,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,value,0,LS,ENAT3,S,SELL,-0.015258680878814448,6.603961886,-1733,-11444.665948438,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,momentum,0,LS,EQTL3,L,BUY,0.0001152742016642,3.173899231,27,85.695279237,keep
2013-03-28 00:00:00,2013-04-01 00:00:00,value,0,LS,EQTL3,S,SELL,-0.015258680878814448,3.173899231,-3606,-11445.080626986,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,momentum,0,LS,EZTC3,L,BUY,0.0001152742016642,11.34255656,8,90.74045248,keep
2013-03-28 00:00:00,2013-04-01 00:00:00,value,0,LS,GETI3,L,BUY,0.003472214873680511,13.33792883,195,2600.89612185,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,value,0,LS,GOAU4,L,BUY,0.003472214873680511,10.19025802,256,2608.70605312,reweight
2013-03-28 00:00:00,2013-04-01 00:00:00,momentum,0,LS,GOLL54,S,CLOSE,0.0342678469169199,0.153177367,167785,25700.864522095,exit
2013-03-28 00:00:00,2013-04-01 00:00:00,momentum,0,LS,GRND3,L,BUY,0.0001152742016642,3.194563458,27,86.25321336600001,keep
2013-03-28 00:00:00,2013-04-01 00:00:00,momentum,0,LS,HBOR3,L,BUY,0.0001152742016642,30.81876053,3,92.45628159,keep
2013-03-28 00:00:00,2013-04-01 00:00:00,momentum,0,LS,IMCH3,L,BUY,0.0001152742016642,25.49010274,3,76.47030822,keep
2013-03-28 00:00:00,2013-04-01 00:00:00,momentum,0,LS,JBSS3,S,SELL,-0.0029997466618236,4.199097014,-536,-2250.715999504,reweight
