month_end,trade_date,sleeve,cohort_id,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional,rationale
2015-09-30 00:00:00,2015-10-01 00:00:00,value,2,D10,CMIG4,L,SELL,-0.004901960784313708,1.432899646,-2566,-3676.820491636,reweight
2015-09-30 00:00:00,2015-10-01 00:00:00,value,2,D10,CSMG3,L,SELL,-0.004901960784313708,1.898881006,-1936,-3676.2336276160004,reweight
2015-09-30 00:00:00,2015-10-01 00:00:00,value,2,D10,DXCO3,L,SELL,-0.004901960784313708,3.388735596,-1085,-3676.77812166,reweight
2015-09-30 00:00:00,2015-10-01 00:00:00,momentum,2,D10,EMBR3,L,CLOSE,-0.0909090909090909,24.61233566,-2770,-68176.1697782,exit
2015-09-30 00:00:00,2015-10-01 00:00:00,value,2,D10,ENAT3,L,SELL,-0.004901960784313708,3.508033319,-1048,-3676.4189183119997,reweight
2015-09-30 00:00:00,2015-10-01 00:00:00,momentum,2,D10,EQTL3,L,OPEN,0.0909090909090909,5.61903823,12134,68181.40988282001,add
2015-09-30 00:00:00,2015-10-01 00:00:00,value,2,D10,EZTC3,L,SELL,-0.004901960784313708,5.914143446,-622,-3678.597223412,reweight
2015-09-30 00:00:00,2015-10-01 00:00:00,value,2,D10,GGBR4,L,CLOSE,-0.08333333333333333,2.809602416,-22245,-62499.60574392,exit
2015-09-30 00:00:00,2015-10-01 00:00:00,value,2,D10,HGTX3,L,SELL,-0.004901960784313708,10.89904813,-337,-3672.9792198100004,reweight
2015-09-30 00:00:00,2015-10-01 00:00:00,momentum,2,D10,ISAE4,L,CLOSE,-0.0909090909090909,4.61375058,-14778,-68182.00607124,exit
2015-09-30 00:00:00,2015-10-01 00:00:00,momentum,2,D10,ITUB4,L,CLOSE,-0.0909090909090909,6.949672534,-9811,-68183.237231074,exit
2015-09-30 00:00:00,2015-10-01 00:00:00,value,2,D10,JBSS3,L,SELL,-0.004901960784313708,10.73702714,-342,-3672.06328188,reweight
2015-09-30 00:00:00,2015-10-01 00:00:00,value,2,D10,MBRF3,L,OPEN,0.07843137254901962,4.161283393,14136,58823.902043448,add
2015-09-30 00:00:00,2015-10-01 00:00:00,value,2,D10,MGLU3,L,SELL,-0.02450980392156861,0.507682582,-36208,-18382.170929056003,reweight
2015-09-30 00:00:00,2015-10-01 00:00:00,momentum,2,D10,MPLU3,L,OPEN,0.0909090909090909,24.20417492,2817,68183.16074964,add
2015-09-30 00:00:00,2015-10-01 00:00:00,value,2,D10,MYPK3,L,OPEN,0.07843137254901962,10.53002713,5586,58820.73154818,add
2015-09-30 00:00:00,2015-10-01 00:00:00,momentum,2,D10,PSSA3,L,OPEN,0.0909090909090909,8.73299086,7807,68178.45964402,add
2015-09-30 00:00:00,2015-10-01 00:00:00,value,2,D10,PSSA3,L,SELL,-0.004901960784313708,8.73299086,-421,-3676.58915206,reweight
2015-09-30 00:00:00,2015-10-01 00:00:00,value,2,D10,RAPT4,L,CLOSE,-0.08333333333333333,2.133361113,-29296,-62498.94716644799,exit
2015-09-30 00:00:00,2015-10-01 00:00:00,value,2,D10,SEER3,L,OPEN,0.07843137254901962,6.825413213,8618,58821.411069634,add
2015-09-30 00:00:00,2015-10-01 00:00:00,value,2,D10,TOTS3,L,SELL,-0.004901960784313708,8.804740709,-418,-3680.3816163620004,reweight
2015-09-30 00:00:00,2015-10-01 00:00:00,value,0,LS,ABEV3,S,SELL,-0.0030456967374559163,13.22452578,-173,-2287.84295994,reweight
2015-09-30 00:00:00,2015-10-01 00:00:00,value,0,LS,AZZA3,S,SELL,-0.0030456967374559163,15.39586675,-148,-2278.588279,reweight
2015-09-30 00:00:00,2015-10-01 00:00:00,momentum,0,LS,BBAS3,S,SELL,-0.0079293625957789,3.931499622,-1513,-5948.358928086,reweight
2015-09-30 00:00:00,2015-10-01 00:00:00,momentum,0,LS,CIEL3,L,BUY,0.0021318269712846,16.42682791,97,1593.40230727,keep
2015-09-30 00:00:00,2015-10-01 00:00:00,momentum,0,LS,CMIG4,S,SELL,-0.0079293625957789,1.432899646,-4150,-5946.5335309,reweight
2015-09-30 00:00:00,2015-10-01 00:00:00,value,0,LS,CMIG4,L,BUY,0.007543430291009706,1.432899646,3948,5657.087802408,reweight
2015-09-30 00:00:00,2015-10-01 00:00:00,momentum,0,LS,CSMG3,S,SELL,-0.0079293625957789,1.898881006,-3132,-5947.295310792,reweight
2015-09-30 00:00:00,2015-10-01 00:00:00,value,0,LS,CSMG3,L,BUY,0.007543430291009706,1.898881006,2979,5656.766516874,reweight
2015-09-30 00:00:00,2015-10-01 00:00:00,momentum,0,LS,CVCB3,L,BUY,0.0021318269712846,11.44876264,140,1602.8267696,keep
2015-09-30 00:00:00,2015-10-01 00:00:00,value,0,LS,DAGB33,S,SELL,-0.0030456967374559163,452.4121876,-5,-2262.060938,reweight
